round,cluster_id,accuracy,samples
0,0,0.5820,2000
0,1,0.4630,1000
0,2,0.6500,1000
0,3,0.6047,1500
0,4,0.5885,2000
0,5,0.6500,1000
0,6,0.4590,1000
0,7,0.6560,500
1,0,0.6485,2000
1,1,0.5400,1000
1,2,0.7060,1000
1,3,0.6380,1500
1,4,0.6480,2000
1,5,0.7240,1000
1,6,0.5430,1000
1,7,0.6860,500
2,0,0.6367,1500
2,1,0.5620,2000
2,2,0.7150,1000
2,3,0.6445,2000
2,4,0.6640,1500
2,5,0.7060,1000
2,8,0.6440,500
2,9,0.6600,500
3,0,0.6600,1500
3,1,0.6050,2000
3,2,0.7350,1000
3,3,0.6590,2000
3,4,0.6793,1500
3,5,0.7150,1000
3,8,0.6560,500
3,9,0.6820,500
4,0,0.6415,2000
4,1,0.5690,1000
4,2,0.7210,1000
4,3,0.6280,2000
4,4,0.6587,1500
4,5,0.7060,1000
4,10,0.6620,500
4,11,0.5660,1000
5,0,0.6555,2000
5,1,0.5780,1000
5,2,0.7280,1000
5,3,0.6415,2000
5,4,0.6613,1500
5,5,0.7130,1000
5,10,0.6780,500
5,11,0.5780,1000
6,0,0.6215,2000
6,1,0.5045,2000
6,2,0.6950,1000
6,3,0.6087,1500
6,4,0.6270,2000
6,5,0.7200,1000
6,12,0.5700,500
7,0,0.6330,2000
7,1,0.5165,2000
7,2,0.7000,1000
7,3,0.6173,1500
7,4,0.6340,2000
7,5,0.7250,1000
7,12,0.5760,500
8,0,0.6113,1500
8,1,0.4513,1500
8,2,0.6875,2000
8,3,0.5495,2000
8,4,0.6045,2000
8,13,0.4340,500
8,14,0.5900,500
9,0,0.6173,1500
9,1,0.4567,1500
9,2,0.6880,2000
9,3,0.5545,2000
9,4,0.6095,2000
9,13,0.4360,500
9,14,0.5940,500
10,0,0.5955,2000
10,1,0.4030,2000
10,2,0.6595,2000
10,3,0.5055,2000
10,4,0.5760,1500
10,15,0.5800,500
11,0,0.5995,2000
11,1,0.4065,2000
11,2,0.6630,2000
11,3,0.5075,2000
11,4,0.5807,1500
11,15,0.5820,500
12,0,0.5915,2000
12,1,0.3750,1000
12,2,0.6420,2000
12,3,0.4720,2000
12,4,0.5690,2000
12,16,0.4070,1000
13,0,0.5955,2000
13,1,0.3800,1000
13,2,0.6435,2000
13,3,0.4765,2000
13,4,0.5730,2000
13,16,0.4110,1000
14,0,0.5870,2000
14,1,0.3735,2000
14,2,0.6360,1500
14,3,0.4525,2000
14,4,0.5590,2000
14,17,0.6040,500
15,0,0.5905,2000
15,1,0.3745,2000
15,2,0.6360,1500
15,3,0.4570,2000
15,4,0.5625,2000
15,17,0.6060,500
16,0,0.5880,2000
16,1,0.3720,1500
16,2,0.6133,1500
16,3,0.4290,2000
16,4,0.5485,2000
16,18,0.6380,500
16,19,0.3140,500
17,0,0.5930,2000
17,1,0.3713,1500
17,2,0.6140,1500
17,3,0.4330,2000
17,4,0.5500,2000
17,18,0.6360,500
17,19,0.3260,500
18,0,0.5885,2000
18,1,0.3640,1500
18,2,0.6050,1000
18,3,0.4215,2000
18,4,0.5430,2000
18,18,0.6160,500
18,19,0.3120,500
18,20,0.6040,500
19,0,0.5930,2000
19,1,0.3667,1500
19,2,0.6070,1000
19,3,0.4240,2000
19,4,0.5460,2000
19,18,0.6200,500
19,19,0.3200,500
19,20,0.6040,500
20,0,0.5860,2000
20,1,0.3480,2000
20,2,0.6040,2000
20,3,0.4100,2000
20,4,0.5350,2000
21,0,0.5915,2000
21,1,0.3470,2000
21,2,0.6055,2000
21,3,0.4150,2000
21,4,0.5370,2000
22,0,0.5820,2000
22,1,0.3360,2000
22,2,0.6093,1500
22,3,0.4180,1500
22,4,0.5305,2000
22,5,0.3920,500
22,6,0.5680,500
23,0,0.5885,2000
23,1,0.3380,2000
23,2,0.6113,1500
23,3,0.4187,1500
23,4,0.5330,2000
23,5,0.3980,500
23,6,0.5640,500
24,0,0.5805,2000
24,1,0.3200,2000
24,2,0.5990,1000
24,3,0.4147,1500
24,4,0.5340,1500
24,5,0.3960,500
24,6,0.5960,1000
24,7,0.4880,500
25,0,0.5825,2000
25,1,0.3245,2000
25,2,0.6000,1000
25,3,0.4167,1500
25,4,0.5387,1500
25,5,0.3940,500
25,6,0.5960,1000
25,7,0.4900,500
26,0,0.5795,2000
26,1,0.3165,2000
26,2,0.6047,1500
26,3,0.4055,2000
26,4,0.5225,2000
26,6,0.5580,500
27,0,0.5815,2000
27,1,0.3130,2000
27,2,0.6067,1500
27,3,0.4060,2000
27,4,0.5245,2000
27,6,0.5560,500
28,0,0.5780,2000
28,1,0.3090,1000
28,2,0.5930,2000
28,3,0.3990,2000
28,4,0.5120,1500
28,7,0.5540,500
28,8,0.3060,1000
29,0,0.5810,2000
29,1,0.3100,1000
29,2,0.5920,2000
29,3,0.4040,2000
29,4,0.5133,1500
29,7,0.5520,500
29,8,0.3060,1000
30,0,0.5800,2000
30,1,0.3010,2000
30,2,0.5730,1000
30,3,0.3987,1500
30,4,0.5225,2000
30,9,0.6120,1000
30,10,0.3880,500
31,0,0.5820,2000
31,1,0.3005,2000
31,2,0.5730,1000
31,3,0.3960,1500
31,4,0.5250,2000
31,9,0.6150,1000
31,10,0.3900,500
32,0,0.5400,1000
32,1,0.2930,2000
32,2,0.5660,500
32,3,0.3920,2000
32,4,0.5205,2000
32,9,0.6033,1500
32,11,0.6130,1000
33,0,0.5430,1000
33,1,0.2940,2000
33,2,0.5640,500
33,3,0.3950,2000
33,4,0.5225,2000
33,9,0.6047,1500
33,11,0.6140,1000
34,0,0.5740,2000
34,1,0.2865,2000
34,3,0.3885,2000
34,4,0.5145,2000
34,9,0.5940,2000
35,0,0.5780,2000
35,1,0.2890,2000
35,3,0.3890,2000
35,4,0.5185,2000
