round,cluster_id,accuracy,samples
0,0,0.5335,2000
0,1,0.4947,1500
0,2,0.3600,2000
0,3,0.4233,1500
0,4,0.2800,1000
0,5,0.3380,500
0,6,0.4140,500
0,7,0.5020,500
0,8,0.3040,500
1,0,0.6040,2000
1,1,0.5753,1500
1,2,0.6020,2000
1,3,0.5467,1500
1,4,0.4120,1000
1,5,0.4600,500
1,6,0.5280,500
1,7,0.6120,500
1,8,0.4280,500
2,0,0.5350,2000
2,1,0.5605,2000
2,2,0.5087,1500
2,3,0.5415,2000
2,4,0.3613,1500
2,5,0.3640,500
2,9,0.5160,500
3,0,0.5540,2000
3,1,0.5790,2000
3,2,0.5480,1500
3,3,0.5700,2000
3,4,0.4080,1500
3,5,0.4060,500
3,9,0.5660,500
4,0,0.4930,2000
4,1,0.5660,2000
4,2,0.5100,500
4,3,0.5660,2000
4,4,0.3670,2000
4,9,0.5400,1000
4,10,0.5460,500
5,0,0.5000,2000
5,1,0.5765,2000
5,2,0.5100,500
5,3,0.5850,2000
5,4,0.3945,2000
5,9,0.5500,1000
5,10,0.5620,500
6,0,0.5025,2000
6,1,0.5785,2000
6,3,0.6055,2000
6,4,0.3845,2000
6,9,0.5493,1500
6,10,0.5920,500
7,0,0.5090,2000
7,1,0.5855,2000
7,3,0.6140,2000
7,4,0.4005,2000
7,9,0.5573,1500
7,10,0.5960,500
8,0,0.4945,2000
8,1,0.5985,2000
8,3,0.6430,2000
8,4,0.3860,1500
8,9,0.5965,2000
8,11,0.3800,500
9,0,0.5035,2000
9,1,0.6075,2000
9,3,0.6460,2000
9,4,0.4013,1500
9,9,0.6025,2000
9,11,0.3880,500
10,0,0.4987,1500
10,1,0.5993,1500
10,3,0.6450,2000
10,4,0.4073,1500
10,9,0.6100,1500
10,12,0.5920,500
10,13,0.4900,500
10,14,0.3840,500
10,15,0.6260,500
11,0,0.5013,1500
11,1,0.6047,1500
11,3,0.6480,2000
11,4,0.4167,1500
11,9,0.6180,1500
11,12,0.5940,500
11,13,0.4920,500
11,14,0.3980,500
11,15,0.6320,500
12,0,0.4810,2000
12,1,0.5850,1000
12,3,0.6530,2000
12,4,0.3990,2000
12,9,0.6130,2000
12,15,0.6490,1000
13,0,0.4855,2000
13,1,0.5920,1000
13,3,0.6570,2000
13,4,0.4060,2000
13,9,0.6180,2000
13,15,0.6520,1000
14,0,0.4830,1000
14,1,0.5540,500
14,3,0.6425,2000
14,4,0.4380,1000
14,9,0.6307,1500
14,15,0.6460,1500
14,16,0.4130,1000
14,17,0.6300,500
14,18,0.5160,1000
15,0,0.4900,1000
15,1,0.5560,500
15,3,0.6490,2000
15,4,0.4460,1000
15,9,0.6327,1500
15,15,0.6487,1500
15,16,0.4200,1000
15,17,0.6320,500
15,18,0.5160,1000
16,0,0.4895,2000
16,3,0.6545,2000
16,4,0.4125,2000
16,9,0.6315,2000
16,15,0.6185,2000
17,0,0.4915,2000
17,3,0.6560,2000
17,4,0.4165,2000
17,9,0.6360,2000
17,15,0.6230,2000
18,0,0.4950,2000
18,3,0.6430,1000
18,4,0.4280,2000
18,9,0.6280,1000
18,15,0.6305,2000
18,16,0.6350,1000
18,17,0.6620,1000
19,0,0.5055,2000
19,3,0.6440,1000
19,4,0.4300,2000
19,9,0.6330,1000
19,15,0.6300,2000
19,16,0.6320,1000
19,17,0.6620,1000
20,0,0.5040,2000
20,3,0.6440,1500
20,4,0.4385,2000
20,9,0.6300,2000
20,15,0.6260,2000
20,17,0.6760,500
