round,cluster_id,accuracy,samples
0,0,0.1575,2000
0,1,0.3820,2000
0,2,0.1660,2000
0,3,0.3213,1500
0,4,0.3360,1000
0,5,0.3120,500
0,6,0.3410,1000
1,0,0.2530,2000
1,1,0.4440,2000
1,2,0.2305,2000
1,3,0.4840,1500
1,4,0.4340,1000
1,5,0.4920,500
1,6,0.4450,1000
2,0,0.1905,2000
2,1,0.4300,2000
2,2,0.3355,2000
2,3,0.4015,2000
2,4,0.4910,2000
3,0,0.2670,2000
3,1,0.4690,2000
3,2,0.4575,2000
3,3,0.4530,2000
3,4,0.5260,2000
4,0,0.2270,2000
4,1,0.4860,2000
4,2,0.3955,2000
4,3,0.4030,2000
4,4,0.5085,2000
5,0,0.2665,2000
5,1,0.5100,2000
5,2,0.4510,2000
5,3,0.4380,2000
5,4,0.5315,2000
6,0,0.2090,1000
6,1,0.5005,2000
6,2,0.4150,2000
6,3,0.4040,2000
6,4,0.5330,2000
6,5,0.2450,1000
7,0,0.2360,1000
7,1,0.5180,2000
7,2,0.4380,2000
7,3,0.4195,2000
7,4,0.5420,2000
7,5,0.2800,1000
8,0,0.2447,1500
8,1,0.5180,1500
8,2,0.4367,1500
8,3,0.3800,1000
8,4,0.5530,2000
8,5,0.2400,500
8,6,0.5300,500
8,7,0.4440,500
8,8,0.3850,1000
9,0,0.2633,1500
9,1,0.5280,1500
9,2,0.4580,1500
9,3,0.3930,1000
9,4,0.5610,2000
9,5,0.2440,500
9,6,0.5340,500
9,7,0.4640,500
9,8,0.4020,1000
10,0,0.2500,1000
10,1,0.5330,2000
10,2,0.4900,500
10,3,0.3747,1500
10,4,0.5733,1500
10,5,0.2820,1000
10,7,0.4560,1000
10,8,0.3600,500
10,9,0.4580,500
10,10,0.5420,500
11,0,0.2600,1000
11,1,0.5395,2000
11,2,0.5100,500
11,3,0.3820,1500
11,4,0.5793,1500
11,5,0.2890,1000
11,7,0.4710,1000
11,8,0.3760,500
11,9,0.4720,500
11,10,0.5480,500
12,0,0.2947,1500
12,1,0.5400,2000
12,3,0.3700,2000
12,4,0.5740,2000
12,5,0.2700,500
12,7,0.4900,2000
13,0,0.3027,1500
13,1,0.5460,2000
13,3,0.3770,2000
13,4,0.5780,2000
13,5,0.2700,500
13,7,0.4990,2000
14,0,0.3010,2000
14,1,0.5435,2000
14,3,0.3705,2000
14,4,0.5760,2000
14,7,0.4880,1000
14,8,0.5140,1000
15,0,0.3085,2000
15,1,0.5460,2000
15,3,0.3775,2000
15,4,0.5820,2000
15,7,0.4890,1000
15,8,0.5210,1000
16,0,0.3070,1000
16,1,0.5425,2000
16,3,0.3775,2000
16,4,0.5875,2000
16,7,0.5300,1000
16,8,0.5030,1000
16,9,0.3050,1000
17,0,0.3130,1000
17,1,0.5425,2000
17,3,0.3755,2000
17,4,0.5870,2000
17,7,0.5330,1000
17,8,0.5090,1000
17,9,0.3080,1000
18,0,0.3080,1000
18,1,0.5425,2000
18,3,0.3560,2000
18,4,0.5880,2000
18,7,0.5020,2000
18,9,0.3050,1000
19,0,0.3100,1000
19,1,0.5405,2000
19,3,0.3630,2000
19,4,0.5895,2000
19,7,0.5030,2000
19,9,0.3050,1000
20,0,0.3230,1000
20,1,0.5370,2000
20,3,0.3600,2000
20,4,0.5885,2000
20,7,0.5045,2000
20,9,0.3160,1000
21,0,0.3210,1000
21,1,0.5365,2000
21,3,0.3605,2000
21,4,0.5890,2000
21,7,0.5025,2000
21,9,0.3250,1000
22,0,0.3155,2000
22,1,0.5427,1500
22,3,0.3505,2000
22,4,0.5865,2000
22,7,0.4930,1000
22,10,0.5000,500
22,11,0.5060,1000
23,0,0.3170,2000
23,1,0.5413,1500
23,3,0.3550,2000
23,4,0.5865,2000
23,7,0.4860,1000
23,10,0.4960,500
23,11,0.5070,1000
24,0,0.3180,2000
24,1,0.5195,2000
24,3,0.3670,2000
24,4,0.5830,2000
24,7,0.5170,2000
25,0,0.3205,2000
25,1,0.5180,2000
25,3,0.3655,2000
25,4,0.5840,2000
25,7,0.5190,2000
26,0,0.3140,2000
26,1,0.5113,1500
26,3,0.3555,2000
26,4,0.5780,2000
26,7,0.5125,2000
26,8,0.5300,500
27,0,0.3210,2000
27,1,0.5107,1500
27,3,0.3575,2000
27,4,0.5785,2000
27,7,0.5140,2000
27,8,0.5300,500
28,0,0.3233,1500
28,1,0.5115,2000
28,3,0.3460,1500
28,4,0.5790,2000
28,7,0.5180,2000
28,9,0.4140,500
28,10,0.3160,500
29,0,0.3240,1500
29,1,0.5130,2000
29,3,0.3433,1500
29,4,0.5765,2000
29,7,0.5175,2000
29,9,0.4140,500
29,10,0.3180,500
30,0,0.3200,2000
30,1,0.5130,2000
30,3,0.3610,2000
30,4,0.5765,2000
30,7,0.5170,2000
31,0,0.3245,2000
31,1,0.5130,2000
31,3,0.3580,2000
31,4,0.5760,2000
31,7,0.5170,2000
32,0,0.3090,1000
32,1,0.5120,2000
32,3,0.3870,1000
32,4,0.5720,2000
32,7,0.5207,1500
32,8,0.3460,1000
32,9,0.5380,500
32,10,0.3510,1000
33,0,0.3120,1000
33,1,0.5100,2000
33,3,0.3870,1000
33,4,0.5720,2000
33,7,0.5240,1500
33,8,0.3480,1000
33,9,0.5420,500
33,10,0.3510,1000
34,0,0.3255,2000
