round,cluster_id,accuracy,samples
0,0,0.2204,1139
0,1,0.3033,732
0,2,0.1021,529
0,3,0.0914,1346
0,4,0.1472,1094
0,5,0.1998,986
0,6,0.1667,114
0,7,0.0883,521
0,8,0.2014,278
0,9,0.1323,446
0,10,0.1984,504
0,11,0.0719,334
0,12,0.2062,485
0,13,0.2315,596
0,14,0.1227,326
0,15,0.1351,570
1,0,0.2230,1139
1,1,0.2541,732
1,2,0.1078,529
1,3,0.0951,1346
1,4,0.1536,1094
1,5,0.1978,986
1,6,0.1667,114
1,7,0.0845,521
1,8,0.1978,278
1,9,0.1547,446
1,10,0.3036,504
1,11,0.0808,334
1,12,0.2124,485
1,13,0.2433,596
1,14,0.1012,326
1,15,0.1228,570
2,0,0.1353,569
2,1,0.1967,1261
2,3,0.1163,748
2,4,0.1929,1094
2,5,0.2120,986
2,6,0.1842,114
2,7,0.1305,521
2,8,0.1978,278
2,9,0.1951,446
2,10,0.3115,504
2,11,0.0898,334
2,12,0.2186,485
2,13,0.3062,1166
2,14,0.1104,326
2,15,0.1193,570
2,16,0.1020,598
3,0,0.1353,569
3,1,0.1657,1261
3,3,0.1203,748
3,4,0.2011,1094
3,5,0.2039,986
3,6,0.1754,114
3,7,0.1286,521
3,8,0.1978,278
3,9,0.2309,446
3,10,0.3552,504
3,11,0.0928,334
3,12,0.2227,485
3,13,0.3079,1166
3,14,0.0982,326
3,15,0.1105,570
3,16,0.1338,598
4,0,0.1529,569
4,1,0.1134,1261
4,3,0.1003,748
4,4,0.2258,1094
4,5,0.1765,986
4,6,0.2018,114
4,7,0.1727,521
4,8,0.1637,782
4,9,0.2534,446
4,11,0.2015,819
4,13,0.2215,596
4,14,0.0736,326
4,15,0.0912,570
4,16,0.1689,598
4,17,0.3596,570
5,0,0.1634,569
5,1,0.0960,1261
5,3,0.1029,748
5,4,0.2276,1094
5,5,0.1744,986
5,6,0.1930,114
5,7,0.1804,521
5,8,0.1573,782
5,9,0.2646,446
5,11,0.2051,819
5,13,0.2399,596
5,14,0.0706,326
5,15,0.0912,570
