round,cluster_id,accuracy,samples
0,0,0.1407,853
0,1,0.0589,866
0,2,0.0181,939
0,3,0.0879,819
0,4,0.1426,519
0,5,0.0726,716
0,6,0.2164,878
0,7,0.0429,652
0,8,0.2583,569
0,9,0.0840,750
0,10,0.1325,755
0,11,0.4570,779
0,12,0.1040,769
0,13,0.1988,830
0,14,0.0492,833
0,15,0.0920,783
0,16,0.1271,409
0,17,0.2949,529
0,18,0.2082,826
0,19,0.0600,933
1,0,0.1618,853
1,1,0.0624,866
1,2,0.0181,939
1,3,0.1136,819
1,4,0.1792,519
1,5,0.0922,716
1,6,0.3679,878
1,7,0.0767,652
1,8,0.2777,569
1,9,0.0827,750
1,10,0.1510,755
1,11,0.5302,779
1,12,0.1274,769
1,13,0.2289,830
1,14,0.0552,833
1,15,0.0945,783
1,16,0.1320,409
1,17,0.3403,529
1,18,0.2203,826
1,19,0.0600,933
2,0,0.1782,853
2,1,0.0181,939
2,2,0.0751,866
2,3,0.1150,652
2,4,0.1620,716
2,5,0.2830,569
2,6,0.1869,519
2,7,0.0893,750
2,8,0.1642,755
2,9,0.5251,878
2,10,0.1495,769
2,11,0.5404,779
2,12,0.2361,830
2,13,0.1540,409
2,14,0.1319,819
2,15,0.3535,529
2,16,0.0576,833
2,17,0.1073,783
2,18,0.0654,933
2,19,0.2300,826
3,0,0.2075,853
3,1,0.0170,939
3,2,0.1236,866
3,3,0.1488,652
3,4,0.2151,716
3,5,0.2970,569
3,6,0.2062,519
3,7,0.1267,750
3,8,0.1775,755
3,9,0.5968,878
3,10,0.1795,769
3,11,0.5494,779
3,12,0.2566,830
3,13,0.1711,409
3,14,0.1465,819
3,15,0.3516,529
3,16,0.0696,833
3,17,0.1124,783
3,18,0.0782,933
3,19,0.2397,826
4,0,0.2544,853
4,1,0.2090,866
4,2,0.6002,878
4,3,0.0170,939
4,4,0.2486,519
4,5,0.3307,750
4,6,0.2900,569
4,7,0.2877,716
4,8,0.1233,819
4,9,0.1534,652
4,10,0.1977,769
4,11,0.2980,755
4,12,0.3705,529
4,13,0.5507,779
4,14,0.1394,409
4,15,0.2614,830
4,16,0.2785,826
4,17,0.1303,783
4,18,0.0900,833
4,19,0.1008,933
5,0,0.2708,853
5,1,0.2610,866
5,2,0.5945,878
5,3,0.0330,939
5,4,0.2852,519
5,5,0.4080,750
5,6,0.2953,569
5,7,0.3226,716
5,8,0.1465,819
5,9,0.1902,652
5,10,0.2263,769
5,11,0.3126,755
5,12,0.3667,529
5,13,0.5571,779
5,14,0.1663,409
5,15,0.2843,830
5,16,0.2821,826
5,17,0.1392,783
5,18,0.1345,833
