round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.2558,0.4029,0.1630,0.1620,0.1630,0.1451,2.2726,5.2156,10.4312,15.6468
1,0.3484,0.5403,0.1630,0.1578,0.1630,0.1329,1.8614,5.2156,5.2156,10.4312
2,0.3554,0.5939,0.1906,0.1791,0.1906,0.1297,1.7121,5.2156,10.4312,15.6468
3,0.4163,0.6148,0.1906,0.1754,0.1906,0.1289,1.4765,5.2156,5.2156,10.4312
4,0.4298,0.6319,0.2086,0.1907,0.2086,0.1301,1.4031,5.2156,10.4312,15.6468
5,0.4675,0.6432,0.2086,0.1887,0.2086,0.1308,1.2960,5.2156,5.2156,10.4312
6,0.4782,0.6488,0.2154,0.1963,0.2154,0.1313,1.2502,5.2156,10.4312,15.6468
7,0.4970,0.6551,0.2154,0.1942,0.2154,0.1322,1.1961,5.2156,5.2156,10.4312
8,0.5019,0.6598,0.2223,0.1996,0.2222,0.1332,1.1732,5.2156,10.4312,15.6468
9,0.5150,0.6656,0.2223,0.1987,0.2222,0.1340,1.1437,5.2156,5.2156,10.4312
10,0.5200,0.6707,0.2289,0.2033,0.2289,0.1350,1.1269,5.2156,10.4312,15.6468
11,0.5286,0.6744,0.2289,0.2028,0.2289,0.1358,1.1106,5.2156,5.2156,10.4312
12,0.5334,0.6804,0.2338,0.2052,0.2338,0.1367,1.1010,5.2156,10.4312,15.6468
13,0.5390,0.6846,0.2338,0.2053,0.2338,0.1375,1.0921,5.2156,5.2156,10.4312
14,0.5416,0.6897,0.2344,0.2070,0.2344,0.1385,1.0869,5.2156,10.4312,15.6468
15,0.5471,0.6957,0.2344,0.2083,0.2344,0.1396,1.0813,5.2156,5.2156,10.4312
16,0.5497,0.6980,0.2417,0.2132,0.2417,0.1401,1.0777,5.2156,10.4312,15.6468
17,0.5519,0.7024,0.2417,0.2142,0.2417,0.1409,1.0764,5.2156,5.2156,10.4312
18,0.5555,0.7058,0.2423,0.2164,0.2423,0.1415,1.0751,5.2156,10.4312,15.6468
19,0.5545,0.7074,0.2423,0.2174,0.2423,0.1418,1.0767,5.2156,5.2156,10.4312
20,0.5531,0.7093,0.2481,0.2213,0.2481,0.1423,1.0771,5.2156,10.4312,15.6468
21,0.5537,0.7108,0.2481,0.2227,0.2481,0.1425,1.0787,5.2156,5.2156,10.4312
22,0.5548,0.7152,0.2504,0.2258,0.2504,0.1433,1.0779,5.2156,10.4312,15.6468
23,0.5535,0.7152,0.2504,0.2268,0.2504,0.1434,1.0805,5.2156,5.2156,10.4312
24,0.5506,0.7175,0.2519,0.2286,0.2519,0.1439,1.0826,5.2156,10.4312,15.6468
25,0.5483,0.7184,0.2519,0.2295,0.2519,0.1442,1.0853,5.2156,5.2156,10.4312
26,0.5485,0.7222,0.2539,0.2321,0.2539,0.1447,1.0869,5.2156,10.4312,15.6468
27,0.5460,0.7235,0.2539,0.2328,0.2539,0.1451,1.0891,5.2156,5.2156,10.4312
28,0.5447,0.7242,0.2559,0.2350,0.2558,0.1452,1.0903,5.2156,10.4312,15.6468
29,0.5434,0.7269,0.2558,0.2356,0.2558,0.1458,1.0926,5.2156,5.2156,10.4312
30,0.5449,0.7295,0.2629,0.2399,0.2629,0.1462,1.0912,5.2156,10.4312,15.6468
31,0.5441,0.7298,0.2629,0.2406,0.2629,0.1463,1.0928,5.2156,5.2156,10.4312
32,0.5414,0.7303,0.2639,0.2416,0.2639,0.1464,1.0937,5.2156,10.4312,15.6468
33,0.5399,0.7319,0.2639,0.2421,0.2639,0.1466,1.0953,5.2156,5.2156,10.4312
34,0.5386,0.7321,0.2654,0.2436,0.2654,0.1467,1.0954,5.2156,10.4312,15.6468
35,0.5380,0.7337,0.2654,0.2442,0.2654,0.1471,1.0973,5.2156,5.2156,10.4312
36,0.5369,0.7339,0.2666,0.2461,0.2666,0.1470,1.0977,5.2156,10.4312,15.6468
37,0.5353,0.7351,0.2666,0.2461,0.2666,0.1473,1.0975,5.2156,5.2156,10.4312
38,0.5372,0.7354,0.2688,0.2482,0.2687,0.1473,1.0977,5.2156,10.4312,15.6468
39,0.5368,0.7363,0.2688,0.2486,0.2687,0.1475,1.0981,5.2156,5.2156,10.4312
40,0.5346,0.7389,0.2712,0.2505,0.2712,0.1480,1.0992,5.2156,10.4312,15.6468
41,0.5345,0.7386,0.2712,0.2510,0.2712,0.1479,1.0986,5.2156,5.2156,10.4312
42,0.5336,0.7392,0.2709,0.2515,0.2710,0.1481,1.0985,5.2156,10.4312,15.6468
43,0.5339,0.7400,0.2709,0.2518,0.2710,0.1483,1.0983,5.2156,5.2156,10.4312
44,0.5330,0.7422,0.2724,0.2530,0.2724,0.1485,1.0986,5.2156,10.4312,15.6468
45,0.5319,0.7431,0.2724,0.2530,0.2724,0.1487,1.0986,5.2156,5.2156,10.4312
46,0.5340,0.7445,0.2768,0.2556,0.2766,0.1490,1.0965,5.2156,10.4312,15.6468
47,0.5350,0.7449,0.2767,0.2557,0.2766,0.1490,1.0953,5.2156,5.2156,10.4312
48,0.5348,0.7470,0.2761,0.2562,0.2760,0.1495,1.0954,5.2156,10.4312,15.6468
49,0.5341,0.7470,0.2761,0.2563,0.2760,0.1495,1.0964,5.2156,5.2156,10.4312
50,0.5362,0.7470,0.2784,0.2580,0.2784,0.1496,1.0948,5.2156,10.4312,15.6468
51,0.5371,0.7472,0.2784,0.2582,0.2784,0.1496,1.0930,5.2156,5.2156,10.4312
52,0.5358,0.7495,0.2790,0.2588,0.2790,0.1500,1.0937,5.2156,10.4312,15.6468
53,0.5359,0.7496,0.2790,0.2590,0.2790,0.1501,1.0936,5.2156,5.2156,10.4312
54,0.5369,0.7502,0.2798,0.2596,0.2798,0.1501,1.0929,5.2156,10.4312,15.6468
55,0.5370,0.7520,0.2798,0.2595,0.2798,0.1503,1.0925,5.2156,5.2156,10.4312
56,0.5376,0.7514,0.2831,0.2613,0.2831,0.1504,1.0899,5.2156,10.4312,15.6468
57,0.5388,0.7520,0.2831,0.2616,0.2831,0.1505,1.0898,5.2156,5.2156,10.4312
58,0.5394,0.7543,0.2810,0.2607,0.2810,0.1509,1.0889,5.2156,10.4312,15.6468
59,0.5387,0.7529,0.2810,0.2607,0.2810,0.1507,1.0874,5.2156,5.2156,10.4312
60,0.5412,0.7539,0.2841,0.2629,0.2841,0.1509,1.0882,5.2156,10.4312,15.6468
61,0.5416,0.7555,0.2841,0.2632,0.2841,0.1512,1.0879,5.2156,5.2156,10.4312
62,0.5421,0.7560,0.2856,0.2643,0.2856,0.1513,1.0853,5.2156,10.4312,15.6468
63,0.5424,0.7567,0.2856,0.2644,0.2856,0.1515,1.0846,5.2156,5.2156,10.4312
64,0.5436,0.7579,0.2870,0.2646,0.2870,0.1516,1.0828,5.2156,10.4312,15.6468
65,0.5442,0.7579,0.2870,0.2648,0.2870,0.1517,1.0819,5.2156,5.2156,10.4312
66,0.5439,0.7593,0.2866,0.2652,0.2866,0.1519,1.0807,5.2156,10.4312,15.6468
67,0.5434,0.7598,0.2866,0.2654,0.2866,0.1521,1.0813,5.2156,5.2156,10.4312
68,0.5426,0.7598,0.2883,0.2659,0.2883,0.1521,1.0806,5.2156,10.4312,15.6468
69,0.5440,0.7609,0.2883,0.2660,0.2883,0.1522,1.0799,5.2156,5.2156,10.4312
70,0.5468,0.7607,0.2911,0.2676,0.2911,0.1522,1.0776,5.2156,10.4312,15.6468
71,0.5464,0.7628,0.2911,0.2676,0.2911,0.1526,1.0762,5.2156,5.2156,10.4312
72,0.5447,0.7624,0.2904,0.2681,0.2904,0.1525,1.0761,5.2156,10.4312,15.6468
73,0.5457,0.7629,0.2904,0.2682,0.2904,0.1526,1.0759,5.2156,5.2156,10.4312
74,0.5462,0.7638,0.2866,0.2653,0.2867,0.1527,1.0744,5.2156,10.4312,15.6468
75,0.5459,0.7647,0.2866,0.2655,0.2867,0.1530,1.0746,5.2156,5.2156,10.4312
76,0.5469,0.7644,0.2894,0.2671,0.2894,0.1529,1.0715,5.2156,10.4312,15.6468
77,0.5478,0.7657,0.2894,0.2673,0.2894,0.1531,1.0719,5.2156,5.2156,10.4312
78,0.5462,0.7658,0.2891,0.2680,0.2891,0.1532,1.0710,5.2156,10.4312,15.6468
79,0.5469,0.7657,0.2891,0.2680,0.2891,0.1532,1.0699,5.2156,5.2156,10.4312
80,0.5488,0.7668,0.2899,0.2679,0.2898,0.1534,1.0680,5.2156,10.4312,15.6468
81,0.5480,0.7660,0.2899,0.2677,0.2898,0.1533,1.0669,5.2156,5.2156,10.4312
82,0.5499,0.7655,0.2917,0.2690,0.2917,0.1531,1.0655,5.2156,10.4312,15.6468
83,0.5524,0.7684,0.2917,0.2694,0.2917,0.1536,1.0655,5.2156,5.2156,10.4312
84,0.5503,0.7679,0.2903,0.2692,0.2903,0.1536,1.0639,5.2156,10.4312,15.6468
85,0.5516,0.7682,0.2903,0.2695,0.2903,0.1537,1.0637,5.2156,5.2156,10.4312
86,0.5524,0.7677,0.2927,0.2698,0.2927,0.1535,1.0622,5.2156,10.4312,15.6468
87,0.5530,0.7692,0.2927,0.2699,0.2927,0.1538,1.0612,5.2156,5.2156,10.4312
88,0.5517,0.7698,0.2916,0.2693,0.2916,0.1540,1.0634,5.2156,10.4312,15.6468
89,0.5516,0.7696,0.2916,0.2692,0.2916,0.1540,1.0627,5.2156,5.2156,10.4312
90,0.5520,0.7706,0.2935,0.2700,0.2935,0.1541,1.0609,5.2156,10.4312,15.6468
91,0.5516,0.7700,0.2935,0.2700,0.2935,0.1540,1.0607,5.2156,5.2156,10.4312
92,0.5518,0.7707,0.2942,0.2717,0.2942,0.1541,1.0583,5.2156,10.4312,15.6468
93,0.5511,0.7715,0.2942,0.2716,0.2942,0.1543,1.0588,5.2156,5.2156,10.4312
94,0.5531,0.7719,0.2933,0.2715,0.2934,0.1544,1.0583,5.2156,10.4312,15.6468
