round,cluster_id,accuracy,samples
0,0,0.0890,2000
0,1,0.3825,2000
0,2,0.1735,2000
0,3,0.2067,1500
0,4,0.3660,1000
0,5,0.1780,500
0,6,0.3650,1000
1,0,0.1930,2000
1,1,0.4405,2000
1,2,0.2310,2000
1,3,0.3847,1500
1,4,0.4310,1000
1,5,0.3780,500
1,6,0.4610,1000
2,0,0.1260,2000
2,1,0.4190,2000
2,2,0.2660,2000
2,3,0.3355,2000
2,4,0.4540,2000
3,0,0.1900,2000
3,1,0.4605,2000
3,2,0.3440,2000
3,3,0.4005,2000
3,4,0.4905,2000
4,0,0.1655,2000
4,1,0.4595,2000
4,2,0.3775,2000
4,3,0.3305,2000
4,4,0.4980,2000
5,0,0.2030,2000
5,1,0.4850,2000
5,2,0.4125,2000
5,3,0.3635,2000
5,4,0.5200,2000
6,0,0.1880,1000
6,1,0.4910,2000
6,2,0.4300,2000
6,3,0.3500,2000
6,4,0.5350,2000
6,5,0.2270,1000
7,0,0.2100,1000
7,1,0.5130,2000
7,2,0.4570,2000
7,3,0.3715,2000
7,4,0.5495,2000
7,5,0.2440,1000
8,0,0.2307,1500
8,1,0.5167,1500
8,2,0.4660,1500
8,3,0.3700,1000
8,4,0.5495,2000
8,5,0.2320,500
8,6,0.5280,500
8,7,0.4660,500
8,8,0.3540,1000
9,0,0.2467,1500
9,1,0.5280,1500
9,2,0.4820,1500
9,3,0.3760,1000
9,4,0.5570,2000
9,5,0.2360,500
9,6,0.5400,500
9,7,0.4840,500
9,8,0.3770,1000
10,0,0.2490,1000
10,1,0.5315,2000
10,2,0.5300,500
10,3,0.3807,1500
10,4,0.5600,1500
10,5,0.2630,1000
10,7,0.4750,1000
10,8,0.3400,500
10,9,0.4840,500
10,10,0.5460,500
11,0,0.2570,1000
11,1,0.5360,2000
11,2,0.5540,500
11,3,0.3913,1500
11,4,0.5653,1500
11,5,0.2680,1000
11,7,0.4970,1000
11,8,0.3640,500
11,9,0.4920,500
11,10,0.5420,500
12,0,0.2740,1500
12,1,0.5345,2000
12,3,0.3765,2000
12,4,0.5600,2000
12,5,0.2460,500
12,7,0.5155,2000
13,0,0.2827,1500
13,1,0.5410,2000
13,3,0.3820,2000
13,4,0.5670,2000
13,5,0.2520,500
13,7,0.5225,2000
14,0,0.2710,1000
14,1,0.5395,2000
14,3,0.3720,1500
14,4,0.5655,2000
14,5,0.2820,1000
14,7,0.5440,1000
14,8,0.5130,1000
14,9,0.3620,500
15,0,0.2790,1000
15,1,0.5390,2000
15,3,0.3747,1500
15,4,0.5675,2000
15,5,0.2820,1000
15,7,0.5450,1000
15,8,0.5210,1000
15,9,0.3740,500
16,0,0.2780,1000
16,1,0.5315,2000
16,3,0.3667,1500
16,4,0.5775,2000
16,5,0.2790,1000
16,7,0.5460,1000
16,8,0.5220,1000
16,9,0.3580,500
17,0,0.2840,1000
17,1,0.5345,2000
17,3,0.3787,1500
17,4,0.5760,2000
17,5,0.2820,1000
17,7,0.5490,1000
17,8,0.5170,1000
17,9,0.3560,500
18,0,0.2870,1000
18,1,0.5355,2000
18,3,0.3635,2000
18,4,0.5775,2000
18,5,0.2830,1000
18,7,0.5380,2000
19,0,0.2830,1000
19,1,0.5335,2000
19,3,0.3705,2000
19,4,0.5780,2000
19,5,0.2900,1000
19,7,0.5370,2000
20,0,0.2860,1000
20,1,0.5310,2000
20,3,0.3670,2000
20,4,0.5760,2000
20,5,0.2790,1000
20,7,0.5375,2000
21,0,0.2900,1000
21,1,0.5295,2000
21,3,0.3695,2000
21,4,0.5735,2000
21,5,0.2860,1000
