round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.2420,0.3985,0.1659,0.1631,0.1659,0.1450,2.2919,5.2156,10.4312,15.6468
1,0.3387,0.5412,0.1659,0.1613,0.1659,0.1329,1.8886,5.2156,5.2156,10.4312
2,0.3201,0.5940,0.1890,0.1810,0.1890,0.1293,1.8306,5.2156,10.4312,15.6468
3,0.3771,0.6147,0.1890,0.1778,0.1890,0.1287,1.5772,5.2156,5.2156,10.4312
4,0.3662,0.6298,0.2012,0.1942,0.2012,0.1294,1.5709,5.2156,10.4312,15.6468
5,0.3968,0.6393,0.2012,0.1925,0.2012,0.1298,1.4401,5.2156,5.2156,10.4312
6,0.4027,0.6473,0.2092,0.1997,0.2092,0.1305,1.4076,5.2156,10.4312,15.6468
7,0.4236,0.6534,0.2092,0.1992,0.2092,0.1317,1.3352,5.2156,5.2156,10.4312
8,0.4256,0.6583,0.2165,0.2046,0.2165,0.1326,1.3112,5.2156,10.4312,15.6468
9,0.4382,0.6640,0.2165,0.2046,0.2165,0.1335,1.2679,5.2156,5.2156,10.4312
10,0.4411,0.6702,0.2222,0.2093,0.2222,0.1346,1.2485,5.2156,10.4312,15.6468
11,0.4505,0.6752,0.2222,0.2092,0.2222,0.1357,1.2205,5.2156,5.2156,10.4312
12,0.4507,0.6791,0.2256,0.2119,0.2256,0.1363,1.2109,5.2156,10.4312,15.6468
13,0.4575,0.6824,0.2256,0.2117,0.2256,0.1369,1.1931,5.2156,5.2156,10.4312
14,0.4559,0.6870,0.2283,0.2155,0.2283,0.1377,1.1863,5.2156,10.4312,15.6468
15,0.4589,0.6929,0.2283,0.2156,0.2283,0.1389,1.1751,5.2156,5.2156,10.4312
16,0.4572,0.6983,0.2317,0.2185,0.2317,0.1400,1.1753,5.2156,10.4312,15.6468
17,0.4599,0.7034,0.2317,0.2189,0.2317,0.1409,1.1687,5.2156,5.2156,10.4312
18,0.4599,0.7054,0.2354,0.2228,0.2354,0.1414,1.1668,5.2156,10.4312,15.6468
19,0.4611,0.7091,0.2354,0.2233,0.2354,0.1421,1.1640,5.2156,5.2156,10.4312
20,0.4588,0.7115,0.2405,0.2271,0.2404,0.1425,1.1634,5.2156,10.4312,15.6468
21,0.4591,0.7134,0.2405,0.2273,0.2404,0.1430,1.1608,5.2156,5.2156,10.4312
22,0.4587,0.7148,0.2437,0.2307,0.2437,0.1432,1.1613,5.2156,10.4312,15.6468
23,0.4593,0.7162,0.2437,0.2309,0.2437,0.1436,1.1599,5.2156,5.2156,10.4312
24,0.4570,0.7162,0.2451,0.2329,0.2451,0.1435,1.1608,5.2156,10.4312,15.6468
25,0.4575,0.7186,0.2451,0.2329,0.2451,0.1440,1.1604,5.2156,5.2156,10.4312
26,0.4566,0.7205,0.2468,0.2360,0.2468,0.1442,1.1615,5.2156,10.4312,15.6468
27,0.4576,0.7220,0.2468,0.2365,0.2468,0.1446,1.1609,5.2156,5.2156,10.4312
28,0.4597,0.7245,0.2500,0.2396,0.2500,0.1450,1.1593,5.2156,10.4312,15.6468
29,0.4605,0.7258,0.2500,0.2403,0.2500,0.1453,1.1601,5.2156,5.2156,10.4312
30,0.4600,0.7271,0.2534,0.2429,0.2534,0.1456,1.1601,5.2156,10.4312,15.6468
31,0.4609,0.7286,0.2534,0.2432,0.2534,0.1459,1.1597,5.2156,5.2156,10.4312
32,0.4598,0.7301,0.2565,0.2449,0.2564,0.1461,1.1581,5.2156,10.4312,15.6468
33,0.4614,0.7324,0.2565,0.2452,0.2564,0.1467,1.1580,5.2156,5.2156,10.4312
34,0.4614,0.7321,0.2578,0.2481,0.2578,0.1466,1.1565,5.2156,10.4312,15.6468
35,0.4619,0.7338,0.2578,0.2485,0.2578,0.1469,1.1563,5.2156,5.2156,10.4312
36,0.4631,0.7340,0.2595,0.2495,0.2595,0.1469,1.1552,5.2156,10.4312,15.6468
37,0.4635,0.7352,0.2595,0.2497,0.2595,0.1472,1.1541,5.2156,5.2156,10.4312
38,0.4633,0.7366,0.2626,0.2531,0.2626,0.1474,1.1543,5.2156,10.4312,15.6468
39,0.4643,0.7367,0.2626,0.2531,0.2626,0.1474,1.1529,5.2156,5.2156,10.4312
40,0.4641,0.7385,0.2639,0.2543,0.2639,0.1478,1.1540,5.2156,10.4312,15.6468
