round,cluster_id,accuracy,samples
0,0,0.6365,2000
0,1,0.6475,2000
0,2,0.7210,2000
0,3,0.6320,1500
0,4,0.5270,1000
0,5,0.5540,500
0,6,0.5260,500
0,7,0.6160,500
1,0,0.6630,2000
1,1,0.6870,2000
1,2,0.7520,2000
1,3,0.6613,1500
1,4,0.6190,1000
1,5,0.5820,500
1,6,0.6060,500
1,7,0.6500,500
2,0,0.6800,2000
2,1,0.7085,2000
2,2,0.7713,1500
2,3,0.6720,2000
2,4,0.6533,1500
2,6,0.6480,500
2,8,0.7360,500
3,0,0.6955,2000
3,1,0.7230,2000
3,2,0.7840,1500
3,3,0.6895,2000
3,4,0.6633,1500
3,6,0.6480,500
3,8,0.7600,500
4,0,0.7070,2000
4,1,0.7345,2000
4,2,0.8000,500
4,3,0.7070,2000
4,4,0.6790,2000
4,8,0.7770,1000
4,9,0.7780,500
5,0,0.7135,2000
5,1,0.7435,2000
5,2,0.8020,500
5,3,0.7165,2000
5,4,0.6870,2000
5,8,0.7850,1000
5,9,0.7820,500
6,0,0.7195,2000
6,1,0.7535,2000
6,2,0.8060,500
6,3,0.7255,2000
6,4,0.6935,2000
6,8,0.7920,1500
7,0,0.7245,2000
7,1,0.7550,2000
7,2,0.8160,500
7,3,0.7370,2000
7,4,0.6950,2000
7,8,0.7953,1500
8,0,0.7310,2000
8,1,0.7545,2000
8,3,0.7480,2000
8,4,0.7027,1500
8,8,0.8013,1500
8,9,0.6880,500
8,10,0.8180,500
9,0,0.7330,2000
9,1,0.7570,2000
9,3,0.7590,2000
9,4,0.6973,1500
9,8,0.8033,1500
9,9,0.6940,500
9,10,0.8200,500
10,0,0.7340,1500
10,1,0.7410,1000
10,3,0.7650,2000
10,4,0.7140,1500
10,8,0.8227,1500
10,11,0.7860,500
10,12,0.7710,1000
10,13,0.7440,500
10,14,0.6940,500
11,0,0.7353,1500
11,1,0.7550,1000
11,3,0.7730,2000
11,4,0.7173,1500
11,8,0.8280,1500
11,11,0.7840,500
11,12,0.7760,1000
11,13,0.7480,500
11,14,0.7000,500
12,0,0.7425,2000
12,1,0.7460,1000
12,3,0.7790,2000
12,4,0.7130,2000
12,8,0.8190,2000
12,12,0.7840,1000
13,0,0.7455,2000
13,1,0.7540,1000
13,3,0.7850,2000
13,4,0.7145,2000
13,8,0.8215,2000
13,12,0.7910,1000
14,0,0.7470,1000
14,1,0.7320,500
14,3,0.7940,2000
14,4,0.7200,1000
14,8,0.8307,1500
14,12,0.7873,1500
14,13,0.7900,500
14,14,0.7370,1000
14,15,0.7060,1000
15,0,0.7520,1000
15,1,0.7420,500
15,3,0.7985,2000
15,4,0.7220,1000
15,8,0.8280,1500
15,12,0.7860,1500
15,13,0.7920,500
15,14,0.7410,1000
15,15,0.7080,1000
16,0,0.7505,2000
16,3,0.8010,2000
16,4,0.7165,2000
16,8,0.8235,2000
16,12,0.7795,2000
17,0,0.7520,2000
17,3,0.8055,2000
17,4,0.7205,2000
17,8,0.8240,2000
17,12,0.7805,2000
18,0,0.7500,2000
18,3,0.8050,1000
18,4,0.7187,1500
18,8,0.8340,1000
18,12,0.7860,2000
18,13,0.8300,500
18,14,0.8200,1000
18,15,0.6980,500
18,16,0.7960,500
19,0,0.7535,2000
19,3,0.8090,1000
19,4,0.7187,1500
19,8,0.8410,1000
19,12,0.7865,2000
19,13,0.8300,500
19,14,0.8210,1000
19,15,0.6980,500
