round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0089,0.0089,4.6058,0.0089,0.0089,4.6058,0.00,201.00,201.00
2,0.0099,0.0091,4.6068,0.0125,0.0099,4.6252,201.00,201.00,401.99
3,0.0175,0.0173,4.6022,0.0226,0.0103,4.6356,201.00,201.00,401.99
4,0.0219,0.0220,4.5900,0.0352,0.0123,4.6328,201.00,201.00,401.99
5,0.0235,0.0232,4.5775,0.0529,0.0163,4.6123,201.00,201.00,401.99
6,0.0258,0.0256,4.5670,0.0668,0.0190,4.5801,201.00,201.00,401.99
7,0.0267,0.0275,4.5570,0.0741,0.0203,4.5461,201.00,201.00,401.99
8,0.0290,0.0290,4.5476,0.0779,0.0209,4.5180,201.00,201.00,401.99
9,0.0310,0.0307,4.5383,0.0814,0.0214,4.4949,201.00,201.00,401.99
10,0.0320,0.0321,4.5295,0.0834,0.0216,4.4767,201.00,201.00,401.99
11,0.0334,0.0339,4.5210,0.0850,0.0217,4.4607,201.00,201.00,401.99
12,0.0350,0.0353,4.5123,0.0860,0.0220,4.4473,201.00,201.00,401.99
13,0.0366,0.0365,4.5040,0.0879,0.0226,4.4341,201.00,201.00,401.99
14,0.0381,0.0376,4.4955,0.0890,0.0225,4.4212,201.00,201.00,401.99
15,0.0399,0.0395,4.4865,0.0917,0.0232,4.4098,201.00,201.00,401.99
16,0.0419,0.0415,4.4779,0.0925,0.0236,4.3986,201.00,201.00,401.99
17,0.0441,0.0431,4.4696,0.0939,0.0241,4.3877,201.00,201.00,401.99
18,0.0455,0.0448,4.4607,0.0962,0.0248,4.3767,201.00,201.00,401.99
19,0.0478,0.0465,4.4515,0.0965,0.0251,4.3662,201.00,201.00,401.99
20,0.0485,0.0480,4.4427,0.0977,0.0256,4.3559,201.00,201.00,401.99
21,0.0504,0.0498,4.4337,0.0994,0.0260,4.3465,201.00,201.00,401.99
22,0.0510,0.0513,4.4250,0.0990,0.0262,4.3361,201.00,201.00,401.99
23,0.0523,0.0529,4.4161,0.1004,0.0268,4.3267,201.00,201.00,401.99
24,0.0533,0.0541,4.4073,0.1025,0.0274,4.3163,201.00,201.00,401.99
25,0.0541,0.0553,4.3982,0.1035,0.0280,4.3071,201.00,201.00,401.99
26,0.0563,0.0572,4.3895,0.1039,0.0285,4.2978,201.00,201.00,401.99
27,0.0583,0.0588,4.3806,0.1069,0.0291,4.2887,201.00,201.00,401.99
28,0.0591,0.0597,4.3714,0.1066,0.0295,4.2797,201.00,201.00,401.99
29,0.0604,0.0608,4.3633,0.1085,0.0302,4.2708,201.00,201.00,401.99
30,0.0620,0.0622,4.3552,0.1095,0.0307,4.2609,201.00,201.00,401.99
31,0.0632,0.0630,4.3460,0.1114,0.0312,4.2517,201.00,201.00,401.99
32,0.0640,0.0638,4.3381,0.1120,0.0318,4.2428,201.00,201.00,401.99
33,0.0638,0.0650,4.3302,0.1140,0.0321,4.2328,201.00,201.00,401.99
34,0.0653,0.0656,4.3215,0.1154,0.0327,4.2237,201.00,201.00,401.99
35,0.0655,0.0665,4.3141,0.1171,0.0334,4.2140,201.00,201.00,401.99
36,0.0665,0.0673,4.3061,0.1190,0.0338,4.2051,201.00,201.00,401.99
37,0.0673,0.0681,4.2984,0.1200,0.0343,4.1954,201.00,201.00,401.99
38,0.0692,0.0693,4.2905,0.1210,0.0347,4.1875,201.00,201.00,401.99
39,0.0700,0.0706,4.2815,0.1216,0.0353,4.1775,201.00,201.00,401.99
40,0.0708,0.0715,4.2737,0.1238,0.0360,4.1683,201.00,201.00,401.99
41,0.0711,0.0730,4.2665,0.1250,0.0366,4.1593,201.00,201.00,401.99
42,0.0728,0.0741,4.2597,0.1252,0.0368,4.1497,201.00,201.00,401.99
43,0.0732,0.0749,4.2513,0.1251,0.0373,4.1407,201.00,201.00,401.99
44,0.0747,0.0760,4.2432,0.1277,0.0376,4.1313,201.00,201.00,401.99
45,0.0746,0.0768,4.2369,0.1286,0.0382,4.1238,201.00,201.00,401.99
46,0.0766,0.0780,4.2290,0.1276,0.0386,4.1134,201.00,201.00,401.99
47,0.0768,0.0786,4.2212,0.1297,0.0392,4.1043,201.00,201.00,401.99
48,0.0778,0.0797,4.2142,0.1312,0.0397,4.0956,201.00,201.00,401.99
49,0.0795,0.0809,4.2044,0.1323,0.0402,4.0864,201.00,201.00,401.99
50,0.0802,0.0816,4.1978,0.1346,0.0411,4.0783,201.00,201.00,401.99
51,0.0805,0.0825,4.1903,0.1341,0.0412,4.0684,201.00,201.00,401.99
52,0.0814,0.0838,4.1832,0.1350,0.0417,4.0602,201.00,201.00,401.99
53,0.0831,0.0849,4.1759,0.1370,0.0424,4.0499,201.00,201.00,401.99
54,0.0844,0.0860,4.1685,0.1382,0.0428,4.0414,201.00,201.00,401.99
55,0.0852,0.0866,4.1612,0.1377,0.0431,4.0328,201.00,201.00,401.99
56,0.0864,0.0880,4.1538,0.1389,0.0440,4.0235,201.00,201.00,401.99
57,0.0873,0.0893,4.1458,0.1387,0.0443,4.0145,201.00,201.00,401.99
58,0.0880,0.0904,4.1380,0.1387,0.0442,4.0048,201.00,201.00,401.99
59,0.0895,0.0911,4.1330,0.1403,0.0449,3.9961,201.00,201.00,401.99
60,0.0893,0.0921,4.1242,0.1409,0.0457,3.9875,201.00,201.00,401.99
61,0.0904,0.0930,4.1168,0.1431,0.0462,3.9784,201.00,201.00,401.99
62,0.0907,0.0934,4.1101,0.1408,0.0463,3.9683,201.00,201.00,401.99
63,0.0917,0.0949,4.1024,0.1435,0.0467,3.9606,201.00,201.00,401.99
64,0.0937,0.0953,4.0956,0.1435,0.0477,3.9518,201.00,201.00,401.99
65,0.0929,0.0961,4.0878,0.1448,0.0481,3.9423,201.00,201.00,401.99
66,0.0957,0.0971,4.0817,0.1443,0.0486,3.9349,201.00,201.00,401.99
67,0.0953,0.0979,4.0737,0.1439,0.0485,3.9247,201.00,201.00,401.99
68,0.0970,0.0987,4.0668,0.1460,0.0492,3.9148,201.00,201.00,401.99
69,0.0982,0.1004,4.0590,0.1459,0.0497,3.9047,201.00,201.00,401.99
70,0.0989,0.1014,4.0532,0.1487,0.0502,3.8958,201.00,201.00,401.99
71,0.0993,0.1017,4.0475,0.1484,0.0508,3.8892,201.00,201.00,401.99
72,0.1003,0.1031,4.0388,0.1484,0.0510,3.8795,201.00,201.00,401.99
73,0.1009,0.1036,4.0316,0.1499,0.0517,3.8719,201.00,201.00,401.99
74,0.1005,0.1043,4.0254,0.1515,0.0526,3.8635,201.00,201.00,401.99
75,0.1021,0.1053,4.0191,0.1519,0.0530,3.8527,201.00,201.00,401.99
76,0.1034,0.1062,4.0102,0.1541,0.0537,3.8443,201.00,201.00,401.99
77,0.1046,0.1067,4.0033,0.1543,0.0543,3.8357,201.00,201.00,401.99
78,0.1050,0.1071,3.9976,0.1540,0.0542,3.8267,201.00,201.00,401.99
79,0.1049,0.1082,3.9901,0.1535,0.0547,3.8191,201.00,201.00,401.99
80,0.1069,0.1088,3.9827,0.1542,0.0553,3.8093,201.00,201.00,401.99
81,0.1073,0.1094,3.9752,0.1549,0.0555,3.8026,201.00,201.00,401.99
82,0.1088,0.1110,3.9687,0.1564,0.0560,3.7951,201.00,201.00,401.99
83,0.1098,0.1113,3.9612,0.1575,0.0566,3.7856,201.00,201.00,401.99
84,0.1095,0.1117,3.9569,0.1579,0.0570,3.7772,201.00,201.00,401.99
85,0.1103,0.1127,3.9489,0.1597,0.0572,3.7678,201.00,201.00,401.99
86,0.1119,0.1134,3.9431,0.1618,0.0587,3.7589,201.00,201.00,401.99
87,0.1120,0.1144,3.9347,0.1608,0.0583,3.7502,201.00,201.00,401.99
88,0.1111,0.1151,3.9314,0.1633,0.0591,3.7416,201.00,201.00,401.99
89,0.1125,0.1157,3.9211,0.1617,0.0595,3.7334,201.00,201.00,401.99
90,0.1135,0.1167,3.9168,0.1643,0.0604,3.7241,201.00,201.00,401.99
91,0.1150,0.1176,3.9093,0.1646,0.0607,3.7141,201.00,201.00,401.99
92,0.1164,0.1184,3.9016,0.1642,0.0610,3.7092,201.00,201.00,401.99
93,0.1174,0.1197,3.8936,0.1667,0.0616,3.7006,201.00,201.00,401.99
94,0.1193,0.1206,3.8882,0.1664,0.0620,3.6921,201.00,201.00,401.99
95,0.1190,0.1209,3.8840,0.1676,0.0627,3.6847,201.00,201.00,401.99
96,0.1200,0.1225,3.8760,0.1687,0.0626,3.6772,201.00,201.00,401.99
97,0.1196,0.1227,3.8696,0.1698,0.0634,3.6695,201.00,201.00,401.99
98,0.1212,0.1230,3.8616,0.1681,0.0638,3.6622,201.00,201.00,401.99
99,0.1214,0.1239,3.8565,0.1700,0.0641,3.6532,201.00,201.00,401.99
100,0.1215,0.1238,3.8500,0.1710,0.0650,3.6453,201.00,201.00,401.99
101,0.1232,0.1255,3.8429,0.1736,0.0653,3.6375,201.00,201.00,401.99
