round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0097,0.0097,4.6058,0.0097,0.0097,4.6058,0.00,201.00,201.00
2,0.0202,0.0101,4.6072,0.0804,0.0102,4.6328,201.00,201.00,401.99
3,0.0196,0.0124,4.6031,0.1759,0.0109,4.6054,201.00,201.00,401.99
4,0.0242,0.0184,4.5934,0.2136,0.0119,4.4801,201.00,201.00,401.99
5,0.0281,0.0209,4.5834,0.2380,0.0132,4.2401,201.00,201.00,401.99
6,0.0305,0.0236,4.5747,0.2505,0.0143,3.9623,201.00,201.00,401.99
7,0.0328,0.0258,4.5657,0.2606,0.0151,3.7242,201.00,201.00,401.99
8,0.0333,0.0278,4.5568,0.2703,0.0160,3.5489,201.00,201.00,401.99
9,0.0354,0.0295,4.5477,0.2814,0.0169,3.4224,201.00,201.00,401.99
10,0.0374,0.0314,4.5391,0.2893,0.0176,3.3241,201.00,201.00,401.99
11,0.0403,0.0336,4.5296,0.2993,0.0185,3.2487,201.00,201.00,401.99
12,0.0406,0.0354,4.5210,0.3077,0.0193,3.1883,201.00,201.00,401.99
13,0.0431,0.0376,4.5119,0.3134,0.0200,3.1378,201.00,201.00,401.99
14,0.0443,0.0397,4.5024,0.3197,0.0206,3.0931,201.00,201.00,401.99
15,0.0459,0.0414,4.4941,0.3280,0.0216,3.0548,201.00,201.00,401.99
16,0.0479,0.0432,4.4848,0.3336,0.0222,3.0189,201.00,201.00,401.99
17,0.0468,0.0454,4.4762,0.3386,0.0228,2.9899,201.00,201.00,401.99
18,0.0488,0.0480,4.4674,0.3449,0.0233,2.9634,201.00,201.00,401.99
19,0.0498,0.0500,4.4586,0.3496,0.0238,2.9394,201.00,201.00,401.99
20,0.0519,0.0518,4.4505,0.3539,0.0245,2.9187,201.00,201.00,401.99
21,0.0533,0.0538,4.4419,0.3595,0.0249,2.8981,201.00,201.00,401.99
22,0.0536,0.0550,4.4352,0.3597,0.0253,2.8784,201.00,201.00,401.99
23,0.0563,0.0566,4.4271,0.3642,0.0257,2.8624,201.00,201.00,401.99
24,0.0582,0.0575,4.4199,0.3705,0.0263,2.8436,201.00,201.00,401.99
25,0.0611,0.0592,4.4123,0.3718,0.0267,2.8280,201.00,201.00,401.99
26,0.0635,0.0604,4.4049,0.3727,0.0270,2.8151,201.00,201.00,401.99
27,0.0651,0.0611,4.3981,0.3770,0.0273,2.7993,201.00,201.00,401.99
28,0.0685,0.0627,4.3915,0.3764,0.0275,2.7872,201.00,201.00,401.99
29,0.0674,0.0633,4.3852,0.3796,0.0281,2.7740,201.00,201.00,401.99
30,0.0681,0.0633,4.3794,0.3849,0.0286,2.7587,201.00,201.00,401.99
31,0.0675,0.0642,4.3740,0.3842,0.0288,2.7490,201.00,201.00,401.99
32,0.0682,0.0653,4.3669,0.3846,0.0287,2.7414,201.00,201.00,401.99
33,0.0680,0.0672,4.3612,0.3890,0.0295,2.7246,201.00,201.00,401.99
34,0.0707,0.0686,4.3536,0.3902,0.0293,2.7147,201.00,201.00,401.99
35,0.0725,0.0702,4.3483,0.3922,0.0299,2.7048,201.00,201.00,401.99
36,0.0709,0.0706,4.3424,0.3918,0.0301,2.6952,201.00,201.00,401.99
37,0.0715,0.0715,4.3354,0.3934,0.0305,2.6844,201.00,201.00,401.99
38,0.0727,0.0717,4.3285,0.3944,0.0304,2.6722,201.00,201.00,401.99
39,0.0699,0.0725,4.3229,0.4001,0.0316,2.6628,201.00,201.00,401.99
40,0.0719,0.0729,4.3158,0.3993,0.0314,2.6547,201.00,201.00,401.99
41,0.0715,0.0741,4.3098,0.4006,0.0318,2.6453,201.00,201.00,401.99
42,0.0707,0.0739,4.3039,0.4026,0.0318,2.6394,201.00,201.00,401.99
43,0.0713,0.0746,4.2969,0.4034,0.0322,2.6260,201.00,201.00,401.99
