round,cluster_id,accuracy,samples
0,0,0.2212,1139
0,1,0.2978,732
0,2,0.1096,529
0,3,0.0921,1346
0,4,0.1444,1094
0,5,0.1579,114
0,6,0.2049,986
0,7,0.0864,521
0,8,0.1978,278
0,9,0.1345,446
0,10,0.1865,504
0,11,0.0689,334
0,12,0.2062,485
0,13,0.2248,596
0,14,0.1319,326
0,15,0.1351,570
1,0,0.2186,1139
1,1,0.2418,732
1,2,0.1115,529
1,3,0.0936,1346
1,4,0.1517,1094
1,5,0.1579,114
1,6,0.1957,986
1,7,0.0825,521
1,8,0.1906,278
1,9,0.1480,446
1,10,0.2917,504
1,11,0.0749,334
1,12,0.2103,485
1,13,0.2450,596
1,14,0.1074,326
1,15,0.1211,570
2,0,0.1213,569
2,1,0.2006,1261
2,3,0.1230,748
2,4,0.2011,1094
2,5,0.1754,114
2,6,0.2160,986
2,7,0.1401,521
2,8,0.2014,278
2,9,0.1906,446
2,10,0.2282,504
2,11,0.1018,334
2,12,0.2165,485
2,13,0.3096,1166
2,14,0.1258,326
2,15,0.1263,570
2,16,0.0987,598
3,0,0.1230,569
3,1,0.1737,1261
3,3,0.1283,748
3,4,0.1984,1094
3,5,0.1754,114
3,6,0.2140,986
3,7,0.1382,521
3,8,0.1978,278
3,9,0.2197,446
3,10,0.2996,504
3,11,0.0988,334
3,12,0.2227,485
3,13,0.3130,1166
3,14,0.1104,326
3,15,0.1158,570
3,16,0.1355,598
4,0,0.1529,569
4,1,0.1142,1261
4,3,0.0922,748
4,4,0.2358,1094
4,5,0.2193,114
4,6,0.1724,986
4,7,0.1939,521
4,8,0.1624,782
4,9,0.2556,446
4,11,0.2051,819
4,13,0.1829,596
4,14,0.0859,326
4,15,0.0842,570
4,16,0.1789,598
4,17,0.3228,570
5,0,0.1547,569
5,1,0.1063,1261
5,3,0.0989,748
5,4,0.2404,1094
5,5,0.2105,114
5,6,0.1714,986
5,7,0.1996,521
5,8,0.1509,782
5,9,0.2758,446
5,11,0.2051,819
5,13,0.2164,596
5,14,0.0767,326
5,15,0.0842,570
5,16,0.1839,598
5,17,0.3263,570
6,0,0.2581,1139
6,1,0.1352,732
6,3,0.1083,748
6,4,0.2486,1094
6,5,0.1930,114
6,6,0.1673,986
6,7,0.2821,521
6,8,0.2050,278
6,9,0.3094,446
6,11,0.2804,485
6,13,0.2685,596
6,14,0.0767,326
6,15,0.0807,570
6,16,0.1990,598
6,18,0.2579,504
6,19,0.1647,334
6,20,0.1418,529
7,0,0.2546,1139
7,1,0.1148,732
7,3,0.1123,748
7,4,0.2459,1094
7,5,0.1930,114
7,6,0.1653,986
7,7,0.2956,521
7,8,0.2050,278
7,9,0.3184,446
7,11,0.2887,485
7,13,0.2735,596
7,14,0.0706,326
7,15,0.0825,570
7,16,0.2074,598
7,18,0.3651,504
7,19,0.1796,334
7,20,0.1418,529
8,0,0.1687,569
8,1,0.1325,732
8,3,0.1203,748
8,4,0.3159,592
8,5,0.1754,114
8,6,0.1744,986
8,7,0.3551,521
8,8,0.2014,278
8,9,0.3363,446
8,11,0.2866,485
8,13,0.3148,1166
8,14,0.0736,326
8,15,0.0860,570
8,16,0.2140,598
8,18,0.4266,504
8,19,0.2126,334
8,20,0.1720,529
8,21,0.1972,502
9,0,0.1705,569
9,1,0.1311,732
9,3,0.1243,748
9,4,0.3125,592
9,5,0.1754,114
9,6,0.1734,986
9,7,0.3551,521
9,8,0.2014,278
9,9,0.3453,446
9,11,0.2887,485
9,13,0.3173,1166
9,14,0.0736,326
9,15,0.0825,570
9,16,0.2191,598
9,18,0.4702,504
9,19,0.2186,334
9,20,0.1701,529
9,21,0.1932,502
10,0,0.1845,569
10,1,0.1311,732
10,3,0.0735,748
10,4,0.2806,1094
10,5,0.3591,635
10,6,0.1349,986
10,8,0.2174,782
10,9,0.3700,446
10,11,0.3320,485
10,13,0.2215,596
10,14,0.0675,326
10,15,0.0860,570
10,16,0.2274,598
10,19,0.2545,334
10,20,0.1474,529
10,22,0.3509,570
11,0,0.1828,569
11,1,0.1311,732
11,3,0.0762,748
11,4,0.2806,1094
11,5,0.3654,635
11,6,0.1349,986
11,8,0.2136,782
11,9,0.3700,446
11,11,0.3340,485
11,13,0.2416,596
11,14,0.0675,326
11,15,0.0842,570
11,16,0.2308,598
11,19,0.2545,334
11,20,0.1512,529
11,22,0.3614,570
12,0,0.2543,1054
12,1,0.1325,732
12,3,0.0869,748
12,4,0.2971,1094
12,5,0.2456,114
12,6,0.1359,986
12,8,0.2174,782
12,9,0.3722,446
12,13,0.2976,1166
12,14,0.0675,326
12,15,0.0807,570
12,16,0.2391,598
12,19,0.2545,334
12,20,0.1664,529
12,23,0.4127,521
13,0,0.2552,1054
13,1,0.1339,732
13,3,0.0856,748
13,4,0.2998,1094
13,5,0.2456,114
13,6,0.1369,986
13,8,0.2136,782
13,9,0.3700,446
13,13,0.2993,1166
13,14,0.0675,326
13,15,0.0825,570
13,16,0.2391,598
13,19,0.2545,334
13,20,0.1682,529
13,23,0.4127,521
14,0,0.2924,1139
14,1,0.1448,732
14,3,0.1150,748
14,4,0.3144,1094
14,5,0.2105,114
14,6,0.1531,986
14,8,0.2446,278
14,9,0.3722,446
14,13,0.2852,596
14,14,0.0706,326
14,15,0.0772,570
14,16,0.2425,598
14,19,0.2575,334
14,20,0.1966,529
14,23,0.4280,521
14,24,0.3175,485
14,25,0.3651,504
15,0,0.2924,1139
15,1,0.1462,732
15,3,0.1123,748
15,4,0.3144,1094
15,5,0.2105,114
15,6,0.1521,986
15,8,0.2446,278
15,9,0.3700,446
15,13,0.2919,596
15,14,0.0706,326
15,15,0.0772,570
15,16,0.2475,598
15,19,0.2575,334
15,20,0.2004,529
15,23,0.4299,521
15,24,0.3175,485
15,25,0.4722,504
16,0,0.2924,1139
16,1,0.1784,1261
16,3,0.1868,1344
16,4,0.3282,1094
16,5,0.0994,684
16,6,0.1704,986
16,8,0.2266,278
16,9,0.3700,446
16,14,0.0675,326
16,16,0.2258,598
16,19,0.2605,334
16,23,0.4645,521
16,24,0.2268,485
16,25,0.4385,504
17,0,0.2915,1139
17,1,0.1816,1261
17,3,0.1868,1344
17,4,0.3336,1094
17,5,0.1038,684
17,6,0.1704,986
17,8,0.2266,278
17,9,0.3722,446
17,14,0.0675,326
17,16,0.2241,598
17,19,0.2605,334
17,23,0.4645,521
17,24,0.2268,485
17,25,0.4563,504
18,0,0.2862,1139
18,1,0.1940,732
18,3,0.1957,1344
18,4,0.3309,1094
18,5,0.0877,570
18,6,0.2198,1515
18,8,0.2266,278
18,9,0.3744,446
18,14,0.0613,326
18,16,0.2358,598
18,19,0.2665,334
18,23,0.4409,635
18,24,0.2454,485
18,25,0.4722,504
19,0,0.2862,1139
19,1,0.1926,732
19,3,0.1949,1344
19,4,0.3300,1094
19,5,0.0912,570
19,6,0.2185,1515
19,8,0.2266,278
19,9,0.3744,446
19,14,0.0644,326
19,16,0.2308,598
19,19,0.2665,334
19,23,0.4394,635
19,24,0.2474,485
19,25,0.4762,504
20,0,0.2976,1139
20,1,0.2316,1261
20,3,0.3070,596
20,4,0.3400,1094
20,5,0.0860,570
20,6,0.1836,986
20,8,0.2410,278
20,9,0.3789,446
20,14,0.0613,326
20,16,0.2408,598
20,19,0.2575,334
20,23,0.4837,521
20,24,0.2639,485
20,25,0.1589,1252
20,26,0.1930,114
21,0,0.2950,1139
21,1,0.2109,1261
21,3,0.3087,596
21,4,0.3437,1094
21,5,0.0842,570
21,6,0.1744,986
21,8,0.2374,278
21,9,0.3812,446
21,14,0.0644,326
21,16,0.2425,598
21,19,0.2605,334
21,23,0.4798,521
21,24,0.2639,485
21,25,0.1629,1252
21,26,0.1842,114
22,0,0.2250,569
22,1,0.1927,1261
22,3,0.2282,596
22,4,0.3601,1094
22,5,0.0980,684
22,6,0.1440,986
22,8,0.1893,782
22,9,0.3857,446
22,14,0.0644,326
22,16,0.2140,598
22,19,0.2754,334
22,23,0.4837,521
22,24,0.3014,1055
22,25,0.0695,748
23,0,0.2250,569
23,1,0.1935,1261
23,3,0.2299,596
23,4,0.3611,1094
23,5,0.1038,684
23,6,0.1440,986
23,8,0.1854,782
23,9,0.3901,446
23,14,0.0644,326
23,16,0.2124,598
23,19,0.2754,334
23,23,0.4837,521
23,24,0.3043,1055
23,25,0.0655,748
24,0,0.2871,1139
24,1,0.1995,732
24,3,0.2181,596
24,4,0.3720,1094
24,5,0.1404,114
24,6,0.2417,840
24,8,0.3552,504
24,9,0.3924,446
24,14,0.0644,326
24,16,0.1218,1273
24,19,0.2695,334
24,23,0.4971,521
24,24,0.2495,485
24,25,0.1170,1026
24,26,0.0825,570
25,0,0.2853,1139
25,1,0.1967,732
25,3,0.2181,596
25,4,0.3711,1094
25,5,0.1316,114
25,6,0.2452,840
25,8,0.4246,504
25,9,0.3924,446
25,14,0.0644,326
25,16,0.1265,1273
25,19,0.2784,334
25,23,0.4933,521
25,24,0.2474,485
25,25,0.1209,1026
25,26,0.0789,570
26,0,0.2306,1054
26,1,0.2117,1261
26,3,0.2376,1166
26,4,0.3675,1094
26,5,0.4394,635
26,6,0.1552,986
26,8,0.2123,782
26,9,0.3969,446
26,14,0.0675,326
26,16,0.0728,1346
26,19,0.2665,334
26,26,0.0772,570
27,0,0.2296,1054
27,1,0.2038,1261
27,3,0.2436,1166
27,4,0.3684,1094
27,5,0.4441,635
27,6,0.1460,986
