round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0110,0.0110,4.6059,0.0110,0.0110,4.6059,0.00,80.40,80.40
2,0.0399,0.0135,4.6004,0.1298,0.0123,4.6055,80.40,80.40,160.80
3,0.0381,0.0170,4.5759,0.1996,0.0166,4.2555,80.40,80.40,160.80
4,0.0403,0.0209,4.5515,0.2186,0.0181,3.8333,80.40,80.40,160.80
5,0.0432,0.0255,4.5280,0.2349,0.0197,3.5909,80.40,80.40,160.80
6,0.0465,0.0300,4.5045,0.2483,0.0214,3.4422,80.40,80.40,160.80
7,0.0468,0.0353,4.4841,0.2650,0.0233,3.3361,80.40,80.40,160.80
8,0.0461,0.0406,4.4669,0.2757,0.0251,3.2568,80.40,80.40,160.80
9,0.0468,0.0443,4.4519,0.2797,0.0261,3.1940,80.40,80.40,160.80
10,0.0492,0.0484,4.4386,0.2920,0.0274,3.1435,80.40,80.40,160.80
11,0.0506,0.0511,4.4248,0.3006,0.0287,3.0991,80.40,80.40,160.80
12,0.0519,0.0529,4.4139,0.3062,0.0296,3.0601,80.40,80.40,160.80
13,0.0516,0.0542,4.4025,0.3108,0.0307,3.0265,80.40,80.40,160.80
14,0.0527,0.0565,4.3897,0.3153,0.0314,2.9934,80.40,80.40,160.80
15,0.0539,0.0588,4.3762,0.3234,0.0329,2.9657,80.40,80.40,160.80
16,0.0556,0.0601,4.3628,0.3291,0.0339,2.9380,80.40,80.40,160.80
17,0.0567,0.0620,4.3500,0.3318,0.0342,2.9094,80.40,80.40,160.80
18,0.0583,0.0648,4.3356,0.3338,0.0348,2.8845,80.40,80.40,160.80
19,0.0601,0.0669,4.3211,0.3384,0.0358,2.8608,80.40,80.40,160.80
20,0.0637,0.0696,4.3074,0.3434,0.0363,2.8398,80.40,80.40,160.80
21,0.0653,0.0708,4.2930,0.3473,0.0378,2.8151,80.40,80.40,160.80
22,0.0684,0.0735,4.2778,0.3574,0.0390,2.7938,80.40,80.40,160.80
23,0.0722,0.0761,4.2634,0.3567,0.0394,2.7732,80.40,80.40,160.80
24,0.0726,0.0772,4.2485,0.3627,0.0406,2.7554,80.40,80.40,160.80
25,0.0757,0.0799,4.2344,0.3652,0.0409,2.7341,80.40,80.40,160.80
26,0.0758,0.0808,4.2209,0.3699,0.0419,2.7125,80.40,80.40,160.80
27,0.0788,0.0831,4.2053,0.3684,0.0416,2.6935,80.40,80.40,160.80
28,0.0798,0.0848,4.1899,0.3701,0.0426,2.6744,80.40,80.40,160.80
29,0.0818,0.0857,4.1770,0.3773,0.0430,2.6566,80.40,80.40,160.80
30,0.0842,0.0881,4.1640,0.3787,0.0433,2.6435,80.40,80.40,160.80
31,0.0859,0.0898,4.1489,0.3782,0.0437,2.6251,80.40,80.40,160.80
32,0.0868,0.0906,4.1349,0.3883,0.0453,2.6028,80.40,80.40,160.80
33,0.0866,0.0920,4.1205,0.3916,0.0459,2.5862,80.40,80.40,160.80
34,0.0884,0.0928,4.1099,0.3925,0.0468,2.5742,80.40,80.40,160.80
35,0.0897,0.0946,4.0944,0.3917,0.0468,2.5582,80.40,80.40,160.80
36,0.0912,0.0965,4.0812,0.4020,0.0485,2.5379,80.40,80.40,160.80
37,0.0940,0.0993,4.0649,0.3956,0.0479,2.5215,80.40,80.40,160.80
38,0.0928,0.0989,4.0521,0.3991,0.0477,2.5078,80.40,80.40,160.80
39,0.0954,0.1005,4.0377,0.4006,0.0488,2.4972,80.40,80.40,160.80
40,0.0989,0.1038,4.0211,0.4045,0.0501,2.4838,80.40,80.40,160.80
41,0.0984,0.1050,4.0096,0.4094,0.0502,2.4602,80.40,80.40,160.80
42,0.1003,0.1063,3.9975,0.4120,0.0513,2.4472,80.40,80.40,160.80
43,0.0993,0.1069,3.9824,0.4033,0.0498,2.4464,80.40,80.40,160.80
44,0.1001,0.1074,3.9716,0.4150,0.0523,2.4102,80.40,80.40,160.80
45,0.1020,0.1095,3.9581,0.4086,0.0516,2.4154,80.40,80.40,160.80
46,0.1069,0.1128,3.9398,0.4170,0.0528,2.3901,80.40,80.40,160.80
47,0.1079,0.1136,3.9259,0.4187,0.0530,2.3749,80.40,80.40,160.80
48,0.1074,0.1144,3.9150,0.4172,0.0531,2.3702,80.40,80.40,160.80
49,0.1095,0.1164,3.9070,0.4249,0.0536,2.3549,80.40,80.40,160.80
50,0.1073,0.1150,3.8913,0.4223,0.0538,2.3363,80.40,80.40,160.80
51,0.1111,0.1182,3.8780,0.4182,0.0524,2.3358,80.40,80.40,160.80
52,0.1124,0.1208,3.8615,0.4320,0.0550,2.3101,80.40,80.40,160.80
53,0.1141,0.1209,3.8526,0.4261,0.0549,2.3085,80.40,80.40,160.80
54,0.1155,0.1235,3.8367,0.4395,0.0579,2.2871,80.40,80.40,160.80
55,0.1173,0.1251,3.8240,0.4256,0.0558,2.3002,80.40,80.40,160.80
56,0.1163,0.1250,3.8122,0.4385,0.0581,2.2739,80.40,80.40,160.80
57,0.1175,0.1278,3.7994,0.4250,0.0557,2.2952,80.40,80.40,160.80
