round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
0,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.16666667,0.08333333,,,0.23570226,0.05892557,,,30,30,0,0,1000,6000,2000,24000,0,0,0,0,0.00000000,117.95036316,117.95036316,0.00000000,117.95036316,117.95036316,117.95036316
1,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.33050000,0.05704167,,,0.22266324,0.05409625,,,30,30,0,0,1983,6000,1369,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,117.95036316,235.90072632,353.85108948,176.92554474
2,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43650000,0.05579167,,,0.07602796,0.02476238,,,30,30,0,0,2619,6000,1339,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,235.90072632,353.85108948,589.75181580,196.58393860
3,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.41050000,0.10675000,,,0.11906126,0.03610546,,,30,30,0,0,2463,6000,2562,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,353.85108948,471.80145264,825.65254211,206.41313553
4,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.40533333,0.12875000,,,0.14862107,0.03397916,,,30,30,0,0,2432,6000,3090,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,471.80145264,589.75181580,1061.55326843,212.31065369
5,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.40333333,0.13645833,,,0.14825841,0.02965265,,,30,30,0,0,2420,6000,3275,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,589.75181580,707.70217896,1297.45399475,216.24233246
6,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.40683333,0.13987500,,,0.14676786,0.02795523,,,30,30,0,0,2441,6000,3357,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,707.70217896,825.65254211,1533.35472107,219.05067444
7,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.40833333,0.14662500,,,0.14082101,0.02887680,,,30,30,0,0,2450,6000,3519,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,825.65254211,943.60290527,1769.25544739,221.15693092
8,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.41433333,0.14983333,,,0.13956918,0.02900024,,,30,30,0,0,2486,6000,3596,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,943.60290527,1061.55326843,2005.15617371,222.79513041
9,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.41850000,0.15508333,,,0.13735083,0.03002938,,,30,30,0,0,2511,6000,3722,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1061.55326843,1179.50363159,2241.05690002,224.10569000
10,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42000000,0.15983333,,,0.13632070,0.03145389,,,30,30,0,0,2520,6000,3836,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1179.50363159,1297.45399475,2476.95762634,225.17796603
11,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.42133333,0.16050000,,,0.13303467,0.03234836,,,30,30,0,0,2528,6000,3852,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1297.45399475,1415.40435791,2712.85835266,226.07152939
12,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43000000,0.15958333,,,0.13126309,0.03106836,,,30,30,0,0,2580,6000,3830,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1415.40435791,1533.35472107,2948.75907898,226.82762146
13,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.43066667,0.15804167,,,0.12949088,0.03270398,,,30,30,0,0,2584,6000,3793,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1533.35472107,1651.30508423,3184.65980530,227.47570038
