round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1949,2.2381,495.2512,10741.6435,11236.8947
1,0.3025,2.1610,495.2512,495.2512,990.5023
2,0.3918,2.0806,495.2512,495.2512,990.5023
3,0.4844,1.9964,495.2512,495.2512,990.5023
4,0.5433,1.9092,495.2512,10741.6435,11236.8947
5,0.6090,1.8207,495.2512,495.2512,990.5023
6,0.6579,1.7313,495.2512,495.2512,990.5023
7,0.6953,1.6419,495.2512,495.2512,990.5023
8,0.7621,1.5492,495.2512,10741.6435,11236.8947
9,0.7792,1.4608,495.2512,495.2512,990.5023
10,0.7875,1.3746,495.2512,495.2512,990.5023
11,0.7930,1.2919,495.2512,495.2512,990.5023
12,0.7732,1.2122,495.2512,10741.6435,11236.8947
13,0.7828,1.1388,495.2512,495.2512,990.5023
14,0.7914,1.0700,495.2512,495.2512,990.5023
15,0.8017,1.0065,495.2512,495.2512,990.5023
16,0.8154,0.9433,495.2512,10741.6435,11236.8947
17,0.8232,0.8887,495.2512,495.2512,990.5023
18,0.8291,0.8398,495.2512,495.2512,990.5023
19,0.8353,0.7946,495.2512,495.2512,990.5023
20,0.8410,0.7530,495.2512,10741.6435,11236.8947
21,0.8447,0.7161,495.2512,495.2512,990.5023
22,0.8481,0.6825,495.2512,495.2512,990.5023
23,0.8512,0.6524,495.2512,495.2512,990.5023
24,0.8505,0.6244,495.2512,10741.6435,11236.8947
25,0.8532,0.5995,495.2512,495.2512,990.5023
26,0.8554,0.5768,495.2512,495.2512,990.5023
27,0.8573,0.5569,495.2512,495.2512,990.5023
28,0.8580,0.5393,495.2512,10741.6435,11236.8947
29,0.8593,0.5235,495.2512,495.2512,990.5023
30,0.8604,0.5085,495.2512,495.2512,990.5023
31,0.8613,0.4950,495.2512,495.2512,990.5023
32,0.8615,0.4820,495.2512,10741.6435,11236.8947
33,0.8629,0.4717,495.2512,495.2512,990.5023
34,0.8635,0.4617,495.2512,495.2512,990.5023
35,0.8639,0.4524,495.2512,495.2512,990.5023
36,0.8645,0.4439,495.2512,10741.6435,11236.8947
37,0.8659,0.4360,495.2512,495.2512,990.5023
