round,cluster_id,accuracy,samples
0,0,0.6630,2000
0,1,0.5870,2000
0,2,0.4773,1500
0,3,0.5787,1500
0,4,0.6210,1000
0,5,0.4560,500
0,6,0.5760,500
0,7,0.6200,500
0,8,0.6180,500
1,0,0.7345,2000
1,1,0.6470,2000
1,2,0.5487,1500
1,3,0.6413,1500
1,4,0.6620,1000
1,5,0.5240,500
1,6,0.6100,500
1,7,0.6520,500
1,8,0.6420,500
2,0,0.7570,2000
2,1,0.6830,2000
2,2,0.6060,1500
2,3,0.6700,1500
2,4,0.6760,1500
2,6,0.6500,500
2,7,0.6640,500
2,9,0.6120,500
3,0,0.7680,2000
3,1,0.6925,2000
3,2,0.6367,1500
3,3,0.6900,1500
3,4,0.6887,1500
3,6,0.6760,500
3,7,0.6900,500
3,9,0.6420,500
4,0,0.7853,1500
4,1,0.7120,2000
4,2,0.6610,2000
4,3,0.7105,2000
4,4,0.7000,2000
4,10,0.7620,500
5,0,0.7927,1500
5,1,0.7180,2000
5,2,0.6755,2000
5,3,0.7180,2000
5,4,0.7130,2000
5,10,0.7720,500
6,0,0.7890,2000
6,1,0.7260,2000
6,2,0.6870,2000
6,3,0.7240,1500
6,4,0.7145,2000
6,11,0.7360,500
7,0,0.7925,2000
7,1,0.7280,2000
7,2,0.6925,2000
7,3,0.7307,1500
7,4,0.7145,2000
7,11,0.7440,500
8,0,0.7955,2000
8,1,0.7330,2000
8,2,0.6690,1000
8,3,0.7370,1000
8,4,0.7170,1000
8,11,0.7400,1000
8,12,0.6880,1000
8,13,0.7060,1000
9,0,0.7985,2000
9,1,0.7380,2000
9,2,0.6690,1000
9,3,0.7480,1000
9,4,0.7220,1000
9,11,0.7480,1000
9,12,0.6930,1000
9,13,0.7090,1000
10,0,0.8120,1000
10,1,0.7420,1500
10,2,0.6895,2000
10,3,0.7580,2000
10,4,0.7240,2000
10,14,0.7580,500
10,15,0.8020,1000
11,0,0.8170,1000
11,1,0.7453,1500
11,2,0.6920,2000
11,3,0.7630,2000
11,4,0.7250,2000
11,14,0.7640,500
11,15,0.8020,1000
12,0,0.8190,1000
12,1,0.7513,1500
12,2,0.6853,1500
12,3,0.7705,2000
12,4,0.7295,2000
12,15,0.8020,1000
12,16,0.7580,500
12,17,0.7280,500
13,0,0.8250,1000
13,1,0.7507,1500
13,2,0.6873,1500
13,3,0.7805,2000
13,4,0.7300,2000
13,15,0.8060,1000
13,16,0.7600,500
13,17,0.7240,500
14,0,0.8135,2000
14,1,0.7595,2000
14,2,0.6940,1000
14,3,0.7885,2000
14,4,0.7305,2000
14,17,0.7080,1000
15,0,0.8160,2000
15,1,0.7610,2000
15,2,0.6940,1000
15,3,0.7915,2000
15,4,0.7375,2000
15,17,0.7080,1000
16,0,0.8210,1000
16,1,0.7607,1500
16,2,0.6840,1000
16,3,0.7955,2000
16,4,0.7370,2000
16,17,0.7090,1000
16,18,0.7960,500
16,19,0.7660,500
16,20,0.8300,500
17,0,0.8210,1000
17,1,0.7607,1500
17,2,0.6850,1000
17,3,0.7985,2000
17,4,0.7395,2000
17,17,0.7080,1000
