round,cluster_id,accuracy,samples
0,0,0.5710,2000
0,1,0.4490,1000
0,2,0.6370,1000
0,3,0.5960,1500
0,4,0.5760,2000
0,5,0.6410,1000
0,6,0.4500,1000
0,7,0.6460,500
1,0,0.6360,2000
1,1,0.5280,1000
1,2,0.6950,1000
1,3,0.6320,1500
1,4,0.6415,2000
1,5,0.7160,1000
1,6,0.5420,1000
1,7,0.6700,500
2,0,0.5900,1500
2,1,0.4935,2000
2,2,0.6840,500
2,3,0.5990,2000
2,4,0.6340,1500
2,5,0.6987,1500
2,8,0.6080,500
2,9,0.6280,500
3,0,0.6127,1500
3,1,0.5325,2000
3,2,0.7020,500
3,3,0.6105,2000
3,4,0.6480,1500
3,5,0.7147,1500
3,8,0.6140,500
3,9,0.6460,500
4,0,0.5890,2000
4,1,0.4330,1000
4,2,0.6890,1000
4,3,0.5440,2000
4,4,0.5920,1500
4,5,0.6650,1000
4,10,0.6080,500
4,11,0.4370,1000
5,0,0.5980,2000
5,1,0.4500,1000
5,2,0.7000,1000
5,3,0.5545,2000
5,4,0.5953,1500
5,5,0.6720,1000
5,10,0.6180,500
5,11,0.4520,1000
6,0,0.5860,2000
6,1,0.3935,2000
6,2,0.6480,1000
6,3,0.5033,1500
6,4,0.5635,2000
6,5,0.6510,1000
6,12,0.4840,500
7,0,0.5920,2000
7,1,0.4030,2000
7,2,0.6530,1000
7,3,0.5113,1500
7,4,0.5680,2000
7,5,0.6560,1000
7,12,0.4800,500
8,0,0.5780,2000
8,1,0.3960,1500
8,2,0.6285,2000
8,3,0.4645,2000
8,4,0.5470,2000
8,13,0.3460,500
9,0,0.5805,2000
9,1,0.4000,1500
9,2,0.6300,2000
9,3,0.4695,2000
9,4,0.5500,2000
9,13,0.3560,500
10,0,0.5805,2000
10,1,0.3690,2000
10,2,0.6135,2000
10,3,0.4420,2000
10,4,0.5387,1500
10,14,0.5320,500
11,0,0.5855,2000
11,1,0.3750,2000
11,2,0.6155,2000
11,3,0.4455,2000
11,4,0.5420,1500
11,14,0.5380,500
12,0,0.5785,2000
12,1,0.3540,1000
12,2,0.5990,2000
12,3,0.4260,2000
12,4,0.5295,2000
12,15,0.3800,1000
13,0,0.5815,2000
13,1,0.3590,1000
13,2,0.6010,2000
13,3,0.4305,2000
13,4,0.5330,2000
13,15,0.3860,1000
14,0,0.5695,2000
14,1,0.3595,2000
14,2,0.6033,1500
14,3,0.4065,2000
14,4,0.5225,2000
14,16,0.5640,500
15,0,0.5725,2000
15,1,0.3660,2000
15,2,0.6040,1500
15,3,0.4120,2000
15,4,0.5250,2000
15,16,0.5660,500
16,0,0.5600,2000
16,1,0.3633,1500
16,2,0.5840,1500
16,3,0.4050,2000
16,4,0.5190,2000
16,17,0.5980,500
16,18,0.3080,500
