round,cluster_id,accuracy,samples
0,0,0.1000,750
0,1,0.0933,750
0,2,0.0920,750
0,3,0.0120,750
0,4,0.1040,750
0,5,0.2013,750
0,6,0.0093,750
0,7,0.2107,750
0,8,0.0093,750
0,9,0.2147,750
0,10,0.2160,750
0,11,0.4573,750
0,12,0.4653,750
0,13,0.1640,750
0,14,0.0080,750
0,15,0.4987,750
0,16,0.1733,750
0,17,0.4600,750
0,18,0.2333,750
0,19,0.1800,750
1,0,0.2093,750
1,1,0.2147,750
1,2,0.1920,750
1,3,0.0240,750
1,4,0.2213,750
1,5,0.4013,750
1,6,0.0187,750
1,7,0.3920,750
1,8,0.0213,750
1,9,0.4053,750
1,10,0.3387,750
1,11,0.5533,750
1,12,0.5387,750
1,13,0.3280,750
1,14,0.0133,750
1,15,0.5600,750
1,16,0.3520,750
1,17,0.5120,750
1,18,0.4093,750
1,19,0.3547,750
2,0,0.3147,750
2,1,0.2853,750
2,2,0.0600,750
2,3,0.3200,750
2,4,0.3107,750
2,5,0.4773,750
2,6,0.0547,750
2,7,0.4720,750
2,8,0.0413,750
2,9,0.4747,750
2,10,0.5000,750
2,11,0.6173,750
2,12,0.4840,750
2,13,0.6307,750
2,14,0.4733,750
2,15,0.6560,750
2,16,0.6427,750
2,17,0.4787,750
2,18,0.0573,750
2,19,0.4827,750
3,0,0.4427,750
3,1,0.4293,750
3,2,0.1400,750
3,3,0.4467,750
3,4,0.4493,750
3,5,0.5000,750
3,6,0.1427,750
3,7,0.4973,750
3,8,0.1347,750
3,9,0.4960,750
3,10,0.6013,750
3,11,0.7240,750
3,12,0.5947,750
3,13,0.7493,750
3,14,0.5040,750
3,15,0.7613,750
3,16,0.7453,750
3,17,0.5827,750
3,18,0.1520,750
3,19,0.5813,750
4,0,0.5200,750
4,1,0.5093,750
4,2,0.4947,750
4,3,0.6293,750
4,4,0.4907,750
4,5,0.2120,750
4,6,0.2093,750
4,7,0.6400,750
4,8,0.6213,750
4,9,0.2200,750
4,10,0.5200,750
4,11,0.5373,750
4,12,0.2440,750
4,13,0.5440,750
4,14,0.5293,750
4,15,0.8413,750
4,16,0.8453,750
4,17,0.8400,750
4,18,0.8120,750
4,19,0.6013,750
5,0,0.6040,750
5,1,0.5653,750
5,2,0.5960,750
5,3,0.6827,750
5,4,0.5973,750
5,5,0.3320,750
5,6,0.3240,750
5,7,0.6787,750
5,8,0.6693,750
5,9,0.3613,750
5,10,0.5427,750
5,11,0.5707,750
5,12,0.3760,750
5,13,0.5680,750
5,14,0.5600,750
5,15,0.8640,750
5,16,0.8693,750
5,17,0.8707,750
5,18,0.8493,750
5,19,0.6653,750
6,0,0.8633,1500
6,1,0.6393,3000
6,2,0.4560,750
6,3,0.4573,750
6,4,0.5027,750
6,5,0.6013,750
6,6,0.4573,750
6,7,0.5987,750
6,8,0.7240,750
6,9,0.7200,750
6,10,0.5933,750
6,11,0.7227,750
6,12,0.5627,750
6,13,0.7293,750
6,14,0.8693,750
6,15,0.8747,750
7,0,0.8733,1500
7,1,0.6513,3000
7,2,0.5480,750
7,3,0.5427,750
7,4,0.5973,750
7,5,0.6333,750
7,6,0.5520,750
7,7,0.6267,750
7,8,0.7653,750
7,9,0.7680,750
7,10,0.6253,750
7,11,0.7627,750
7,12,0.6000,750
7,13,0.7613,750
7,14,0.8733,750
7,15,0.8827,750
8,0,0.7900,3000
8,1,0.8860,3000
8,2,0.6889,2250
8,3,0.6403,3000
8,4,0.6537,3000
8,5,0.7000,750
9,0,0.8033,3000
9,1,0.8833,3000
9,2,0.7111,2250
9,3,0.6427,3000
9,4,0.7213,3000
9,5,0.7213,750
10,0,0.7233,3000
10,1,0.7717,3000
10,2,0.8143,3000
10,3,0.6417,3000
10,4,0.8790,3000
11,0,0.7460,3000
11,1,0.8123,3000
11,2,0.8103,3000
11,3,0.6463,3000
11,4,0.8797,3000
12,0,0.7487,3000
12,1,0.8403,3000
12,2,0.8157,3000
12,3,0.6210,3000
12,4,0.8803,3000
13,0,0.7693,3000
13,1,0.8433,3000
13,2,0.8153,3000
13,3,0.6377,3000
13,4,0.8803,3000
14,0,0.8170,3000
14,1,0.7790,3000
14,2,0.8840,3000
14,3,0.6593,3000
14,4,0.8420,3000
15,0,0.8193,3000
15,1,0.7963,3000
15,2,0.8863,3000
15,3,0.6763,3000
15,4,0.8437,3000
16,0,0.8297,3000
16,1,0.8447,3000
16,2,0.8133,3000
16,3,0.7047,3000
16,4,0.8963,3000
17,0,0.8330,3000
17,1,0.8507,3000
17,2,0.8180,3000
17,3,0.7210,3000
17,4,0.8980,3000
18,0,0.8213,3000
18,1,0.8567,3000
18,2,0.8333,3000
18,3,0.7403,3000
18,4,0.8987,3000
19,0,0.8267,3000
19,1,0.8623,3000
19,2,0.8323,3000
19,3,0.7563,3000
19,4,0.9027,3000
20,0,0.2718,6000
20,1,0.8387,3000
20,2,0.9063,3000
20,3,0.7160,3000
21,0,0.3037,6000
21,1,0.8390,3000
21,2,0.9067,3000
21,3,0.7440,3000
