round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1951,2.2379,495.2512,10741.6435,11236.8947
1,0.3030,2.1606,495.2512,495.2512,990.5023
2,0.3917,2.0801,495.2512,495.2512,990.5023
3,0.4837,1.9957,495.2512,495.2512,990.5023
4,0.5431,1.9083,495.2512,10741.6435,11236.8947
5,0.6073,1.8196,495.2512,495.2512,990.5023
6,0.6577,1.7304,495.2512,495.2512,990.5023
7,0.6945,1.6410,495.2512,495.2512,990.5023
8,0.7323,1.5495,495.2512,10741.6435,11236.8947
9,0.7529,1.4618,495.2512,495.2512,990.5023
10,0.7660,1.3762,495.2512,495.2512,990.5023
11,0.7789,1.2939,495.2512,495.2512,990.5023
12,0.7812,1.2125,495.2512,10741.6435,11236.8947
13,0.7892,1.1388,495.2512,495.2512,990.5023
14,0.7963,1.0698,495.2512,495.2512,990.5023
15,0.8044,1.0062,495.2512,495.2512,990.5023
16,0.8177,0.9432,495.2512,10741.6435,11236.8947
17,0.8241,0.8884,495.2512,495.2512,990.5023
18,0.8301,0.8396,495.2512,495.2512,990.5023
19,0.8361,0.7943,495.2512,495.2512,990.5023
20,0.6009,1.1231,495.2512,10741.6435,11236.8947
21,0.6194,1.0927,495.2512,495.2512,990.5023
22,0.6362,1.0692,495.2512,495.2512,990.5023
23,0.6505,1.0520,495.2512,495.2512,990.5023
24,0.6553,1.0421,495.2512,10741.6435,11236.8947
25,0.6665,1.0299,495.2512,495.2512,990.5023
26,0.6739,1.0199,495.2512,495.2512,990.5023
27,0.6756,1.0127,495.2512,495.2512,990.5023
28,0.6795,1.0161,495.2512,10741.6435,11236.8947
29,0.6815,1.0113,495.2512,495.2512,990.5023
30,0.6867,1.0078,495.2512,495.2512,990.5023
31,0.6883,1.0047,495.2512,495.2512,990.5023
32,0.6883,1.0077,495.2512,10741.6435,11236.8947
33,0.6883,1.0071,495.2512,495.2512,990.5023
34,0.6881,1.0067,495.2512,495.2512,990.5023
35,0.6890,1.0066,495.2512,495.2512,990.5023
36,0.6891,1.0080,495.2512,10741.6435,11236.8947
37,0.6900,1.0098,495.2512,495.2512,990.5023
38,0.6911,1.0116,495.2512,495.2512,990.5023
39,0.6923,1.0131,495.2512,495.2512,990.5023
40,0.6931,1.0291,495.2512,10741.6435,11236.8947
41,0.6947,1.0329,495.2512,495.2512,990.5023
42,0.6951,1.0361,495.2512,495.2512,990.5023
43,0.6962,1.0416,495.2512,495.2512,990.5023
44,0.6962,1.0462,495.2512,10741.6435,11236.8947
45,0.6975,1.0513,495.2512,495.2512,990.5023
46,0.6987,1.0574,495.2512,495.2512,990.5023
47,0.6993,1.0650,495.2512,495.2512,990.5023
48,0.6993,1.0669,495.2512,10741.6435,11236.8947
49,0.7000,1.0743,495.2512,495.2512,990.5023
50,0.7007,1.0819,495.2512,495.2512,990.5023
51,0.7013,1.0892,495.2512,495.2512,990.5023
52,0.7015,1.0997,495.2512,10741.6435,11236.8947
53,0.7021,1.1074,495.2512,495.2512,990.5023
54,0.7026,1.1147,495.2512,495.2512,990.5023
55,0.7029,1.1239,495.2512,495.2512,990.5023
56,0.7028,1.1289,495.2512,10741.6435,11236.8947
57,0.7027,1.1366,495.2512,495.2512,990.5023
58,0.7026,1.1463,495.2512,495.2512,990.5023
59,0.7027,1.1553,495.2512,495.2512,990.5023
60,0.7041,1.1613,495.2512,10741.6435,11236.8947
61,0.7044,1.1699,495.2512,495.2512,990.5023
62,0.7043,1.1781,495.2512,495.2512,990.5023
63,0.7044,1.1875,495.2512,495.2512,990.5023
64,0.7045,1.2005,495.2512,10741.6435,11236.8947
65,0.7045,1.2082,495.2512,495.2512,990.5023
66,0.7045,1.2173,495.2512,495.2512,990.5023
67,0.7047,1.2256,495.2512,495.2512,990.5023
68,0.7055,1.2409,495.2512,10741.6435,11236.8947
