round,cluster_id,accuracy,samples
0,0,0.9060,500
0,1,0.7100,500
0,2,0.7740,500
0,3,0.8580,500
0,4,0.8540,500
0,5,0.9260,500
0,6,0.9040,500
0,7,0.8660,500
0,8,0.9220,500
0,9,0.8100,500
0,10,0.8140,500
0,11,0.8780,500
0,12,0.8940,500
0,13,0.8440,500
0,14,0.8560,500
0,15,0.9200,500
0,16,0.9260,500
0,17,0.8460,500
0,18,0.8560,500
0,19,0.9180,500
1,0,0.9060,500
1,1,0.8660,500
1,2,0.7760,500
1,3,0.8520,500
1,4,0.8820,500
1,5,0.9280,500
1,6,0.9160,500
1,7,0.8700,500
1,8,0.9240,500
1,9,0.8180,500
1,10,0.7500,500
1,11,0.8860,500
1,12,0.9060,500
1,13,0.8480,500
1,14,0.8800,500
1,15,0.9280,500
1,16,0.9300,500
1,17,0.8440,500
1,18,0.8600,500
1,19,0.9360,500
2,0,0.9280,500
2,1,0.8733,1500
2,4,0.8900,500
2,5,0.9340,500
2,6,0.9120,500
2,7,0.8820,500
2,8,0.9320,500
2,9,0.8280,500
2,10,0.8020,500
2,11,0.8860,500
2,12,0.8860,500
2,13,0.8560,500
2,14,0.8660,500
2,15,0.9240,500
2,16,0.9280,500
2,17,0.8560,500
2,18,0.8620,500
2,19,0.9380,500
3,0,0.9300,500
3,1,0.8787,1500
3,4,0.8780,500
3,5,0.9420,500
3,6,0.9260,500
3,7,0.8700,500
3,8,0.9380,500
3,9,0.8240,500
3,10,0.8020,500
3,11,0.8760,500
3,12,0.9180,500
3,13,0.8600,500
3,14,0.8800,500
3,15,0.9240,500
3,16,0.9340,500
3,17,0.8480,500
3,18,0.8640,500
3,19,0.9360,500
4,0,0.9370,2000
4,1,0.8765,2000
4,7,0.8813,1500
4,9,0.8260,500
4,10,0.8350,1000
4,12,0.9320,2000
4,14,0.8660,500
4,17,0.8720,500
5,0,0.9405,2000
5,1,0.8885,2000
5,7,0.8813,1500
5,9,0.8280,500
5,10,0.8350,1000
5,12,0.9370,2000
5,14,0.8780,500
5,17,0.8620,500
