round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
10,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.76950000,0.00000000,,,0.08052277,0.00000000,,,30,30,0,0,4617,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1179.50363159,1297.45399475,2476.95762634,225.17796603
11,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.77833333,0.00000000,,,0.07796723,0.00000000,,,30,30,0,0,4670,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1297.45399475,1415.40435791,2712.85835266,226.07152939
12,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78266667,0.00000000,,,0.07519678,0.00000000,,,30,30,0,0,4696,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1415.40435791,1533.35472107,2948.75907898,226.82762146
13,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78400000,0.00000000,,,0.06961082,0.00000000,,,30,30,0,0,4704,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1533.35472107,1651.30508423,3184.65980530,227.47570038
14,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78433333,0.00000000,,,0.08332400,0.00000000,,,30,30,0,0,4706,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1651.30508423,1769.25544739,3420.56053162,228.03736877
15,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78066667,0.00000000,,,0.06541831,0.00000000,,,30,30,0,0,4684,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1769.25544739,1887.20581055,3656.46125793,228.52882862
16,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78400000,0.00000000,,,0.07219649,0.00000000,,,30,30,0,0,4704,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,1887.20581055,2005.15617371,3892.36198425,228.96246966
17,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78833333,0.00000000,,,0.06054383,0.00000000,,,30,30,0,0,4730,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2005.15617371,2123.10653687,4128.26271057,229.34792837
18,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.77383333,0.00000000,,,0.07003194,0.00000000,,,30,30,0,0,4643,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2123.10653687,2241.05690002,4364.16343689,229.69281247
19,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.79033333,0.00000000,,,0.06655741,0.00000000,,,30,30,0,0,4742,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2241.05690002,2359.00726318,4600.06416321,230.00320816
20,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78183333,0.00000000,,,0.07703336,0.00000000,,,30,30,0,0,4691,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2359.00726318,2476.95762634,4835.96488953,230.28404236
21,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78900000,0.00000000,,,0.07607452,0.00000000,,,30,30,0,0,4734,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2476.95762634,2594.90798950,5071.86561584,230.53934617
22,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78116667,0.00000000,,,0.08218560,0.00000000,,,30,30,0,0,4687,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2594.90798950,2712.85835266,5307.76634216,230.77244966
23,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.77466667,0.00000000,,,0.06730445,0.00000000,,,30,30,0,0,4648,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2712.85835266,2830.80871582,5543.66706848,230.98612785
24,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78750000,0.00000000,,,0.07141137,0.00000000,,,30,30,0,0,4725,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2830.80871582,2948.75907898,5779.56779480,231.18271179
25,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.77000000,0.00000000,,,0.07428549,0.00000000,,,30,30,0,0,4620,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,2948.75907898,3066.70944214,6015.46852112,231.36417389
26,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78300000,0.00000000,,,0.07429222,0.00000000,,,30,30,0,0,4698,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3066.70944214,3184.65980530,6251.36924744,231.53219435
27,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.77750000,0.00000000,,,0.06811449,0.00000000,,,30,30,0,0,4665,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3184.65980530,3302.61016846,6487.26997375,231.68821335
28,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.79333333,0.00000000,,,0.07328407,0.00000000,,,30,30,0,0,4760,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3302.61016846,3420.56053162,6723.17070007,231.83347242
29,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.77583333,0.00000000,,,0.06949920,0.00000000,,,30,30,0,0,4655,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3420.56053162,3538.51089478,6959.07142639,231.96904755
30,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.79466667,0.00000000,,,0.06646971,0.00000000,,,30,30,0,0,4768,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3538.51089478,3656.46125793,7194.97215271,232.09587589
31,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.77433333,0.00000000,,,0.08012213,0.00000000,,,30,30,0,0,4646,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3656.46125793,3774.41162109,7430.87287903,232.21477747
32,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.80083333,0.00000000,,,0.07305344,0.00000000,,,30,30,0,0,4805,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3774.41162109,3892.36198425,7666.77360535,232.32647289
33,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78066667,0.00000000,,,0.06967464,0.00000000,,,30,30,0,0,4684,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,3892.36198425,4010.31234741,7902.67433167,232.43159799
34,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78866667,0.00000000,,,0.07797364,0.00000000,,,30,30,0,0,4732,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4010.31234741,4128.26271057,8138.57505798,232.53071594
