round,cluster_id,accuracy,samples
0,0,0.6165,2000
0,1,0.5633,1500
0,2,0.5920,2000
0,3,0.5480,1500
0,4,0.4160,1000
0,5,0.4380,500
0,6,0.5180,500
0,7,0.5880,500
0,8,0.4080,500
1,0,0.6405,2000
1,1,0.6400,1500
1,2,0.7180,2000
1,3,0.6267,1500
1,4,0.5260,1000
1,5,0.5520,500
1,6,0.6120,500
1,7,0.6560,500
1,8,0.5200,500
2,0,0.6520,2000
2,1,0.6620,2000
2,2,0.7433,1500
2,3,0.6505,2000
2,4,0.5647,1500
2,5,0.5640,500
2,9,0.7260,500
3,0,0.6555,2000
3,1,0.6820,2000
3,2,0.7580,1500
3,3,0.6655,2000
3,4,0.5960,1500
3,5,0.5740,500
3,9,0.7280,500
4,0,0.6630,2000
4,1,0.6930,2000
4,2,0.7680,500
4,3,0.6720,2000
4,4,0.6075,2000
4,9,0.7410,1000
4,10,0.7880,500
5,0,0.6735,2000
5,1,0.7035,2000
5,2,0.7700,500
5,3,0.6835,2000
5,4,0.6340,2000
5,9,0.7510,1000
5,10,0.7840,500
6,0,0.6840,2000
6,1,0.7100,2000
6,3,0.6950,2000
6,4,0.6495,2000
6,9,0.7647,1500
6,10,0.7980,500
7,0,0.6990,2000
7,1,0.7160,2000
7,3,0.7050,2000
7,4,0.6555,2000
7,9,0.7707,1500
7,10,0.8040,500
8,0,0.7050,2000
8,1,0.7250,2000
8,3,0.7115,2000
8,4,0.6593,1500
8,9,0.7800,1500
8,11,0.6580,500
8,12,0.7860,500
9,0,0.7060,2000
9,1,0.7270,2000
9,3,0.7160,2000
9,4,0.6667,1500
9,9,0.7813,1500
9,11,0.6640,500
9,12,0.7960,500
10,0,0.7093,1500
10,1,0.7207,1500
10,3,0.7200,2000
10,4,0.6813,1500
10,9,0.7893,1500
10,13,0.7660,500
10,14,0.7060,500
10,15,0.6420,500
10,16,0.7560,500
11,0,0.7133,1500
11,1,0.7293,1500
11,3,0.7250,2000
11,4,0.6847,1500
11,9,0.7933,1500
11,13,0.7660,500
11,14,0.7040,500
11,15,0.6540,500
11,16,0.7580,500
12,0,0.7170,2000
12,1,0.7160,1000
12,3,0.7280,2000
12,4,0.6810,2000
12,9,0.7920,2000
12,16,0.7670,1000
13,0,0.7195,2000
13,1,0.7200,1000
13,3,0.7355,2000
13,4,0.6865,2000
13,9,0.7945,2000
13,16,0.7680,1000
14,0,0.7195,2000
14,1,0.7460,2000
14,3,0.7405,2000
14,4,0.6875,2000
14,9,0.7985,2000
15,0,0.7190,2000
15,1,0.7505,2000
15,3,0.7445,2000
15,4,0.6860,2000
15,9,0.8020,2000
16,0,0.7240,2000
16,1,0.7545,2000
16,3,0.7515,2000
16,4,0.6910,2000
16,9,0.8065,2000
17,0,0.7220,2000
17,1,0.7550,2000
17,3,0.7545,2000
17,4,0.6910,2000
17,9,0.8095,2000
18,0,0.7235,2000
18,1,0.7565,2000
18,3,0.7540,1000
18,4,0.6940,2000
18,9,0.8060,1000
18,10,0.8170,1000
18,11,0.7580,1000
19,0,0.7245,2000
19,1,0.7545,2000
19,3,0.7580,1000
19,4,0.6920,2000
19,9,0.8130,1000
19,10,0.8190,1000
19,11,0.7600,1000
20,0,0.7275,2000
20,1,0.7605,2000
20,3,0.7573,1500
20,4,0.6920,2000
20,9,0.8140,2000
20,11,0.7760,500
21,0,0.7300,2000
21,1,0.7615,2000
21,3,0.7607,1500
21,4,0.6915,2000
21,9,0.8170,2000
21,11,0.7820,500
22,0,0.7373,1500
22,1,0.7640,2000
22,3,0.7730,2000
22,4,0.7040,1000
22,9,0.8273,1500
22,12,0.7920,500
22,13,0.7160,500
22,14,0.6830,1000
23,0,0.7373,1500
23,1,0.7655,2000
23,3,0.7750,2000
23,4,0.7040,1000
23,9,0.8260,1500
23,12,0.7980,500
23,13,0.7160,500
23,14,0.6890,1000
24,0,0.7325,2000
24,1,0.7685,2000
24,3,0.7733,1500
24,4,0.6960,2000
24,9,0.8260,1500
24,12,0.8040,500
24,15,0.7940,500
25,0,0.7355,2000
25,1,0.7680,2000
25,3,0.7747,1500
25,4,0.6960,2000
25,9,0.8253,1500
25,12,0.8020,500
25,15,0.7980,500
26,0,0.7380,2000
26,1,0.7685,2000
26,3,0.7850,2000
26,4,0.6980,2000
26,9,0.8180,1000
26,12,0.8220,1000
27,0,0.7395,2000
27,1,0.7695,2000
27,3,0.7865,2000
27,4,0.6980,2000
27,9,0.8190,1000
27,12,0.8200,1000
28,0,0.7410,2000
28,1,0.7730,2000
28,3,0.7890,2000
28,4,0.6930,1000
28,9,0.8185,2000
28,13,0.7030,1000
29,0,0.7410,2000
29,1,0.7735,2000
29,3,0.7890,2000
29,4,0.6920,1000
29,9,0.8195,2000
29,13,0.7010,1000
30,0,0.7445,2000
30,1,0.7735,2000
30,3,0.7915,2000
30,4,0.6990,2000
30,9,0.8190,2000
31,0,0.7430,2000
31,1,0.7745,2000
31,3,0.7945,2000
31,4,0.7020,2000
31,9,0.8205,2000
32,0,0.7425,2000
32,1,0.7755,2000
32,3,0.8005,2000
32,4,0.7030,2000
32,9,0.8215,2000
33,0,0.7460,2000
33,1,0.7785,2000
33,3,0.7990,2000
33,4,0.7030,2000
33,9,0.8230,2000
34,0,0.7475,2000
34,1,0.7785,2000
34,3,0.8020,2000
34,4,0.7015,2000
34,9,0.8235,2000
35,0,0.7490,2000
35,1,0.7810,2000
35,3,0.8015,2000
35,4,0.7015,2000
35,9,0.8210,2000
36,0,0.7465,2000
36,1,0.7810,2000
36,3,0.8045,2000
36,4,0.7070,1000
36,9,0.8220,2000
36,10,0.6930,1000
37,0,0.7475,2000
37,1,0.7805,2000
37,3,0.8075,2000
37,4,0.7080,1000
37,9,0.8245,2000
37,10,0.6940,1000
38,0,0.7475,2000
38,1,0.7805,2000
38,3,0.8110,2000
38,4,0.7025,2000
38,9,0.8215,2000
39,0,0.7465,2000
39,1,0.7810,2000
39,3,0.8125,2000
39,4,0.7010,2000
39,9,0.8240,2000
40,0,0.7475,2000
40,1,0.7830,2000
40,3,0.8070,1000
40,4,0.7035,2000
40,9,0.8255,2000
40,10,0.8210,1000
41,0,0.7475,2000
41,1,0.7820,2000
41,3,0.8080,1000
41,4,0.7025,2000
41,9,0.8265,2000
41,10,0.8200,1000
42,0,0.7410,1000
42,1,0.7793,1500
42,3,0.8165,2000
42,4,0.7035,2000
42,9,0.8227,1500
42,11,0.8460,500
42,12,0.7880,500
42,13,0.7570,1000
43,0,0.7430,1000
43,1,0.7813,1500
43,3,0.8165,2000
43,4,0.7040,2000
43,9,0.8240,1500
43,11,0.8460,500
43,12,0.7940,500
