round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.5476,0.5720,0.1519,0.1345,0.1519,0.1299,1.2660,26.0750,31.2906,57.3656
1,0.6313,0.6357,0.1519,0.1322,0.1519,0.1297,0.9375,26.0750,26.0750,52.1500
2,0.6536,0.6571,0.1855,0.1343,0.1856,0.1321,0.8331,26.0750,31.2906,57.3656
3,0.6688,0.6705,0.1855,0.1356,0.1856,0.1346,0.7748,26.0750,26.0750,52.1500
4,0.6790,0.6801,0.1933,0.1371,0.1933,0.1363,0.7443,26.0750,31.2906,57.3656
5,0.6917,0.6930,0.1933,0.1394,0.1933,0.1388,0.7204,26.0750,26.0750,52.1500
6,0.7023,0.7032,0.1982,0.1414,0.1983,0.1408,0.7042,26.0750,31.2906,57.3656
7,0.7109,0.7127,0.1982,0.1429,0.1983,0.1427,0.6910,26.0750,26.0750,52.1500
8,0.7164,0.7173,0.2117,0.1439,0.2117,0.1435,0.6791,26.0750,31.2906,57.3656
9,0.7200,0.7208,0.2117,0.1444,0.2117,0.1441,0.6704,26.0750,26.0750,52.1500
10,0.7226,0.7246,0.2150,0.1450,0.2150,0.1449,0.6648,26.0750,31.2906,57.3656
11,0.7272,0.7281,0.2150,0.1459,0.2150,0.1457,0.6587,26.0750,26.0750,52.1500
12,0.7319,0.7326,0.2308,0.1467,0.2308,0.1466,0.6532,26.0750,31.2906,57.3656
13,0.7360,0.7369,0.2308,0.1474,0.2308,0.1473,0.6494,26.0750,26.0750,52.1500
14,0.7384,0.7395,0.2389,0.1479,0.2389,0.1479,0.6460,26.0750,31.2906,57.3656
15,0.7404,0.7413,0.2389,0.1483,0.2389,0.1483,0.6430,26.0750,26.0750,52.1500
16,0.7455,0.7461,0.2504,0.1493,0.2504,0.1492,0.6391,26.0750,31.2906,57.3656
17,0.7464,0.7470,0.2504,0.1494,0.2504,0.1494,0.6372,26.0750,26.0750,52.1500
18,0.7483,0.7498,0.2585,0.1498,0.2585,0.1499,0.6336,26.0750,31.2906,57.3656
19,0.7492,0.7508,0.2585,0.1500,0.2585,0.1501,0.6324,26.0750,26.0750,52.1500
20,0.7512,0.7518,0.2647,0.1504,0.2647,0.1505,0.6298,26.0750,31.2906,57.3656
21,0.7532,0.7551,0.2647,0.1508,0.2647,0.1510,0.6284,26.0750,26.0750,52.1500
22,0.7562,0.7568,0.2693,0.1514,0.2693,0.1514,0.6266,26.0750,31.2906,57.3656
23,0.7576,0.7587,0.2693,0.1515,0.2693,0.1517,0.6244,26.0750,26.0750,52.1500
24,0.7592,0.7596,0.2721,0.1518,0.2721,0.1519,0.6238,26.0750,31.2906,57.3656
25,0.7599,0.7607,0.2721,0.1520,0.2721,0.1521,0.6226,26.0750,26.0750,52.1500
26,0.7619,0.7628,0.2742,0.1524,0.2742,0.1525,0.6215,26.0750,31.2906,57.3656
27,0.7626,0.7637,0.2742,0.1526,0.2742,0.1528,0.6200,26.0750,26.0750,52.1500
28,0.7639,0.7647,0.2753,0.1529,0.2753,0.1530,0.6188,26.0750,31.2906,57.3656
29,0.7639,0.7648,0.2753,0.1529,0.2753,0.1530,0.6178,26.0750,26.0750,52.1500
30,0.7655,0.7667,0.2803,0.1531,0.2803,0.1533,0.6163,26.0750,31.2906,57.3656
31,0.7669,0.7688,0.2803,0.1534,0.2803,0.1537,0.6155,26.0750,26.0750,52.1500
32,0.7686,0.7700,0.2829,0.1537,0.2829,0.1540,0.6135,26.0750,31.2906,57.3656
33,0.7699,0.7706,0.2829,0.1540,0.2829,0.1541,0.6128,26.0750,26.0750,52.1500
34,0.7706,0.7712,0.2823,0.1542,0.2823,0.1542,0.6120,26.0750,31.2906,57.3656
35,0.7708,0.7714,0.2823,0.1541,0.2823,0.1543,0.6108,26.0750,26.0750,52.1500
36,0.7708,0.7718,0.2848,0.1542,0.2848,0.1544,0.6091,26.0750,31.2906,57.3656
