round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
20,0.2592,0.2411,0.2390,0.2328,0.2390,0.1637,1.7181,5.2156,10.4312,15.6468
21,0.2594,0.2432,0.2390,0.2334,0.2390,0.1652,1.7190,5.2156,5.2156,10.4312
22,0.2605,0.2475,0.2387,0.2337,0.2387,0.1664,1.7214,5.2156,10.4312,15.6468
23,0.2616,0.2524,0.2387,0.2342,0.2387,0.1676,1.7159,5.2156,5.2156,10.4312
24,0.2589,0.2594,0.2378,0.2343,0.2378,0.1719,1.7811,5.2156,10.4312,15.6468
25,0.2598,0.2633,0.2378,0.2347,0.2378,0.1727,1.7719,5.2156,5.2156,10.4312
26,0.2607,0.2511,0.2386,0.2362,0.2386,0.1707,1.7538,5.2156,10.4312,15.6468
27,0.2617,0.2527,0.2386,0.2365,0.2386,0.1705,1.7423,5.2156,5.2156,10.4312
28,0.2639,0.2546,0.2379,0.2370,0.2379,0.1708,1.7373,5.2156,10.4312,15.6468
29,0.2641,0.2558,0.2379,0.2371,0.2379,0.1710,1.7347,5.2156,5.2156,10.4312
30,0.2668,0.2607,0.2376,0.2377,0.2376,0.1730,1.7377,5.2156,10.4312,15.6468
31,0.2670,0.2617,0.2376,0.2379,0.2376,0.1737,1.7382,5.2156,5.2156,10.4312
32,0.2682,0.2609,0.2391,0.2399,0.2391,0.1741,1.7379,5.2156,10.4312,15.6468
33,0.2683,0.2615,0.2391,0.2401,0.2391,0.1749,1.7338,5.2156,5.2156,10.4312
34,0.2708,0.2658,0.2397,0.2415,0.2397,0.1751,1.7342,5.2156,10.4312,15.6468
35,0.2714,0.2677,0.2397,0.2418,0.2397,0.1758,1.7335,5.2156,5.2156,10.4312
36,0.2734,0.2702,0.2430,0.2436,0.2430,0.1767,1.7265,5.2156,10.4312,15.6468
37,0.2741,0.2728,0.2430,0.2437,0.2430,0.1774,1.7274,5.2156,5.2156,10.4312
38,0.2741,0.2736,0.2438,0.2445,0.2438,0.1783,1.7217,5.2156,10.4312,15.6468
39,0.2745,0.2753,0.2438,0.2446,0.2438,0.1790,1.7204,5.2156,5.2156,10.4312
40,0.2724,0.2746,0.2422,0.2445,0.2422,0.1792,1.7235,5.2156,10.4312,15.6468
41,0.2723,0.2752,0.2422,0.2447,0.2422,0.1798,1.7210,5.2156,5.2156,10.4312
42,0.2701,0.2777,0.2406,0.2454,0.2406,0.1806,1.7380,5.2156,10.4312,15.6468
43,0.2717,0.2813,0.2406,0.2454,0.2406,0.1814,1.7387,5.2156,5.2156,10.4312
44,0.2730,0.2835,0.2384,0.2445,0.2384,0.1812,1.7667,5.2156,10.4312,15.6468
45,0.2760,0.2808,0.2384,0.2446,0.2384,0.1813,1.7568,5.2156,5.2156,10.4312
46,0.2782,0.2725,0.2410,0.2457,0.2410,0.1797,1.7532,5.2156,10.4312,15.6468
47,0.2788,0.2749,0.2410,0.2461,0.2410,0.1803,1.7497,5.2156,5.2156,10.4312
48,0.2797,0.2731,0.2440,0.2478,0.2440,0.1808,1.7420,5.2156,10.4312,15.6468
49,0.2797,0.2766,0.2440,0.2477,0.2440,0.1824,1.7339,5.2156,5.2156,10.4312
50,0.2894,0.2772,0.2559,0.2562,0.2559,0.1818,1.6932,5.2156,10.4312,15.6468
51,0.2906,0.2781,0.2559,0.2566,0.2559,0.1827,1.6931,5.2156,5.2156,10.4312
52,0.2887,0.2749,0.2557,0.2555,0.2557,0.1829,1.6871,5.2156,10.4312,15.6468
53,0.2895,0.2752,0.2557,0.2555,0.2557,0.1826,1.6803,5.2156,5.2156,10.4312
54,0.2816,0.2853,0.2503,0.2535,0.2503,0.1875,1.7459,5.2156,10.4312,15.6468
55,0.2826,0.2902,0.2503,0.2535,0.2503,0.1874,1.7363,5.2156,5.2156,10.4312
56,0.2797,0.2848,0.2517,0.2538,0.2517,0.1872,1.7206,5.2156,10.4312,15.6468
57,0.2806,0.2871,0.2517,0.2540,0.2517,0.1881,1.7113,5.2156,5.2156,10.4312
58,0.2787,0.2677,0.2523,0.2543,0.2523,0.1874,1.7230,5.2156,10.4312,15.6468
59,0.2802,0.2711,0.2523,0.2545,0.2523,0.1876,1.7191,5.2156,5.2156,10.4312
60,0.2859,0.2747,0.2560,0.2569,0.2560,0.1881,1.6959,5.2156,10.4312,15.6468
61,0.2869,0.2802,0.2560,0.2569,0.2560,0.1880,1.6873,5.2156,5.2156,10.4312
62,0.2881,0.2809,0.2559,0.2565,0.2559,0.1878,1.6846,5.2156,10.4312,15.6468
63,0.2874,0.2826,0.2559,0.2563,0.2559,0.1876,1.6775,5.2156,5.2156,10.4312
64,0.2877,0.2842,0.2579,0.2577,0.2579,0.1879,1.6756,5.2156,10.4312,15.6468
65,0.2880,0.2857,0.2579,0.2577,0.2579,0.1883,1.6690,5.2156,5.2156,10.4312
66,0.2879,0.2867,0.2575,0.2583,0.2575,0.1888,1.6720,5.2156,10.4312,15.6468
67,0.2878,0.2879,0.2575,0.2584,0.2575,0.1892,1.6680,5.2156,5.2156,10.4312
68,0.2974,0.2897,0.2597,0.2592,0.2597,0.1828,1.6754,5.2156,10.4312,15.6468
69,0.2984,0.2918,0.2597,0.2606,0.2597,0.1842,1.6774,5.2156,5.2156,10.4312
70,0.2987,0.2936,0.2596,0.2614,0.2596,0.1869,1.6710,5.2156,10.4312,15.6468
71,0.2975,0.2933,0.2596,0.2615,0.2596,0.1888,1.6673,5.2156,5.2156,10.4312
72,0.2972,0.2866,0.2616,0.2626,0.2615,0.1877,1.6600,5.2156,10.4312,15.6468
73,0.2975,0.2863,0.2616,0.2627,0.2615,0.1881,1.6525,5.2156,5.2156,10.4312
74,0.2984,0.2839,0.2642,0.2639,0.2642,0.1881,1.6532,5.2156,10.4312,15.6468
75,0.2983,0.2841,0.2642,0.2640,0.2642,0.1885,1.6525,5.2156,5.2156,10.4312
76,0.2974,0.2857,0.2625,0.2638,0.2625,0.1896,1.6485,5.2156,10.4312,15.6468
77,0.2971,0.2890,0.2625,0.2636,0.2625,0.1906,1.6439,5.2156,5.2156,10.4312
78,0.2964,0.2944,0.2633,0.2635,0.2633,0.1909,1.6483,5.2156,10.4312,15.6468
79,0.2959,0.2962,0.2633,0.2634,0.2633,0.1914,1.6466,5.2156,5.2156,10.4312
80,0.2939,0.3000,0.2615,0.2627,0.2614,0.1941,1.6838,5.2156,10.4312,15.6468
81,0.2944,0.3014,0.2616,0.2629,0.2614,0.1946,1.6812,5.2156,5.2156,10.4312
82,0.2934,0.3007,0.2618,0.2632,0.2618,0.1940,1.6652,5.2156,10.4312,15.6468
83,0.2927,0.2997,0.2618,0.2630,0.2618,0.1936,1.6572,5.2156,5.2156,10.4312
84,0.2927,0.2956,0.2611,0.2632,0.2611,0.1939,1.6647,5.2156,10.4312,15.6468
85,0.2917,0.2952,0.2611,0.2631,0.2611,0.1942,1.6619,5.2156,5.2156,10.4312
86,0.2956,0.2878,0.2631,0.2635,0.2631,0.1906,1.6622,5.2156,10.4312,15.6468
87,0.2949,0.2879,0.2631,0.2639,0.2631,0.1909,1.6650,5.2156,5.2156,10.4312
88,0.2982,0.2923,0.2623,0.2634,0.2623,0.1928,1.6663,5.2156,10.4312,15.6468
89,0.2974,0.2948,0.2623,0.2634,0.2623,0.1943,1.6634,5.2156,5.2156,10.4312
90,0.2951,0.2940,0.2621,0.2633,0.2621,0.1948,1.6597,5.2156,10.4312,15.6468
91,0.2950,0.2941,0.2621,0.2635,0.2621,0.1952,1.6585,5.2156,5.2156,10.4312
92,0.2967,0.2911,0.2629,0.2649,0.2629,0.1957,1.6538,5.2156,10.4312,15.6468
93,0.2957,0.2926,0.2629,0.2650,0.2629,0.1967,1.6525,5.2156,5.2156,10.4312
94,0.2953,0.2847,0.2635,0.2658,0.2635,0.1927,1.6571,5.2156,10.4312,15.6468
95,0.2961,0.2885,0.2635,0.2662,0.2635,0.1933,1.6585,5.2156,5.2156,10.4312
96,0.3024,0.2908,0.2614,0.2653,0.2614,0.1936,1.6782,5.2156,10.4312,15.6468
97,0.3024,0.2899,0.2614,0.2651,0.2614,0.1943,1.6723,5.2156,5.2156,10.4312
98,0.3042,0.2825,0.2636,0.2664,0.2636,0.1930,1.6646,5.2156,10.4312,15.6468
99,0.3030,0.2851,0.2636,0.2662,0.2636,0.1939,1.6601,5.2156,5.2156,10.4312
100,0.2997,0.2831,0.2612,0.2653,0.2612,0.1942,1.6596,5.2156,10.4312,15.6468
