round,cluster_id,accuracy,samples
0,0,0.6625,2000
0,1,0.5830,2000
0,2,0.4593,1500
0,3,0.5720,1500
0,4,0.6140,1000
0,5,0.4360,500
0,6,0.5640,500
0,7,0.6180,500
0,8,0.6180,500
1,0,0.7265,2000
1,1,0.6455,2000
1,2,0.5340,1500
1,3,0.6407,1500
1,4,0.6590,1000
1,5,0.4960,500
1,6,0.6080,500
1,7,0.6520,500
1,8,0.6420,500
2,0,0.7480,1000
2,1,0.6615,2000
2,2,0.5940,2000
2,3,0.6730,2000
2,4,0.6645,2000
2,9,0.7280,1000
3,0,0.7600,1000
3,1,0.6845,2000
3,2,0.6295,2000
3,3,0.6915,2000
3,4,0.6795,2000
3,9,0.7380,1000
4,0,0.7715,2000
4,1,0.6955,2000
4,2,0.6510,2000
4,3,0.7035,2000
4,4,0.6935,2000
5,0,0.7785,2000
5,1,0.7005,2000
5,2,0.6655,2000
5,3,0.7125,2000
5,4,0.7015,2000
6,0,0.7770,1000
6,1,0.7130,2000
6,2,0.6980,1000
6,3,0.7220,2000
6,4,0.7075,2000
6,5,0.6720,500
6,6,0.7750,1000
6,7,0.6580,500
7,0,0.7820,1000
7,1,0.7185,2000
7,2,0.6940,1000
7,3,0.7270,2000
7,4,0.7125,2000
7,5,0.6740,500
7,6,0.7750,1000
7,7,0.6720,500
8,0,0.7940,1000
8,1,0.7235,2000
8,2,0.6853,1500
8,3,0.7355,2000
8,4,0.7050,1000
8,6,0.7640,1000
8,7,0.6700,500
8,8,0.7280,500
8,9,0.6780,500
9,0,0.8010,1000
9,1,0.7285,2000
9,2,0.6907,1500
9,3,0.7430,2000
9,4,0.7100,1000
9,6,0.7640,1000
9,7,0.6660,500
9,8,0.7260,500
9,9,0.6880,500
10,0,0.7985,2000
10,1,0.7420,2000
10,2,0.6885,2000
10,3,0.7440,1000
10,4,0.7300,500
10,8,0.7280,500
10,9,0.7030,1000
10,10,0.7640,1000
11,0,0.8005,2000
11,1,0.7425,2000
11,2,0.6945,2000
11,3,0.7500,1000
11,4,0.7300,500
11,8,0.7280,500
11,9,0.7070,1000
11,10,0.7670,1000
12,0,0.8030,2000
12,1,0.7425,2000
12,2,0.6955,2000
12,3,0.7720,2000
12,9,0.7235,2000
13,0,0.8060,2000
13,1,0.7475,2000
13,2,0.6965,2000
13,3,0.7795,2000
13,9,0.7250,2000
14,0,0.8113,1500
14,1,0.7605,2000
14,2,0.7005,2000
14,3,0.7865,2000
14,9,0.7315,2000
14,10,0.8080,500
15,0,0.8113,1500
15,1,0.7595,2000
15,2,0.7025,2000
15,3,0.7925,2000
15,9,0.7330,2000
15,10,0.8120,500
16,0,0.8050,2000
16,1,0.7545,2000
16,2,0.6920,1500
16,3,0.7925,2000
