round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.5770,0.6310,0.1864,0.1483,0.1864,0.1299,1.2882,5.2156,10.4312,15.6468
1,0.6364,0.6650,0.1864,0.1427,0.1864,0.1339,1.1567,5.2156,5.2156,10.4312
2,0.6662,0.6880,0.2098,0.1515,0.2098,0.1382,1.0892,5.2156,10.4312,15.6468
3,0.6868,0.7089,0.2098,0.1533,0.2098,0.1421,1.0658,5.2156,5.2156,10.4312
4,0.7030,0.7171,0.2322,0.1541,0.2322,0.1438,1.0363,5.2156,10.4312,15.6468
5,0.7117,0.7261,0.2322,0.1551,0.2322,0.1455,1.0260,5.2156,5.2156,10.4312
6,0.7200,0.7336,0.2433,0.1575,0.2433,0.1470,1.0319,5.2156,10.4312,15.6468
7,0.7240,0.7371,0.2433,0.1578,0.2433,0.1476,1.0237,5.2156,5.2156,10.4312
8,0.7247,0.7417,0.2365,0.1606,0.2365,0.1484,1.0140,5.2156,10.4312,15.6468
9,0.7294,0.7473,0.2365,0.1614,0.2365,0.1494,1.0092,5.2156,5.2156,10.4312
10,0.7398,0.7499,0.2482,0.1576,0.2482,0.1500,1.0021,5.2156,10.4312,15.6468
11,0.7428,0.7538,0.2482,0.1579,0.2482,0.1508,0.9978,5.2156,5.2156,10.4312
12,0.7473,0.7588,0.2669,0.1640,0.2669,0.1518,0.9706,5.2156,10.4312,15.6468
13,0.7509,0.7624,0.2669,0.1647,0.2669,0.1525,0.9667,5.2156,5.2156,10.4312
14,0.7579,0.7658,0.2556,0.1609,0.2556,0.1531,0.9751,5.2156,10.4312,15.6468
15,0.7598,0.7674,0.2556,0.1611,0.2556,0.1534,0.9720,5.2156,5.2156,10.4312
16,0.7514,0.7669,0.2667,0.1656,0.2667,0.1534,0.9671,5.2156,10.4312,15.6468
17,0.7546,0.7703,0.2667,0.1658,0.2667,0.1541,0.9639,5.2156,5.2156,10.4312
18,0.7646,0.7718,0.2378,0.1601,0.2378,0.1543,0.9800,5.2156,10.4312,15.6468
19,0.7662,0.7723,0.2378,0.1603,0.2378,0.1544,0.9762,5.2156,5.2156,10.4312
20,0.7668,0.7741,0.2710,0.1636,0.2711,0.1548,0.9551,5.2156,10.4312,15.6468
21,0.7684,0.7755,0.2710,0.1639,0.2711,0.1551,0.9524,5.2156,5.2156,10.4312
22,0.7651,0.7767,0.2822,0.1700,0.2822,0.1554,0.9426,5.2156,10.4312,15.6468
23,0.7661,0.7791,0.2822,0.1697,0.2822,0.1558,0.9405,5.2156,5.2156,10.4312
24,0.7718,0.7790,0.2589,0.1652,0.2589,0.1559,0.9707,5.2156,10.4312,15.6468
25,0.7736,0.7808,0.2589,0.1656,0.2589,0.1562,0.9688,5.2156,5.2156,10.4312
26,0.7711,0.7836,0.2548,0.1687,0.2548,0.1565,0.9602,5.2156,10.4312,15.6468
27,0.7730,0.7859,0.2548,0.1689,0.2548,0.1569,0.9574,5.2156,5.2156,10.4312
28,0.7749,0.7855,0.2981,0.1717,0.2981,0.1571,0.9189,5.2156,10.4312,15.6468
29,0.7766,0.7863,0.2981,0.1720,0.2981,0.1573,0.9169,5.2156,5.2156,10.4312
30,0.7785,0.7874,0.2799,0.1717,0.2799,0.1573,0.9351,5.2156,10.4312,15.6468
31,0.7787,0.7886,0.2799,0.1718,0.2799,0.1577,0.9333,5.2156,5.2156,10.4312
32,0.7777,0.7885,0.2922,0.1715,0.2922,0.1577,0.9230,5.2156,10.4312,15.6468
33,0.7783,0.7896,0.2922,0.1715,0.2922,0.1579,0.9207,5.2156,5.2156,10.4312
34,0.7811,0.7897,0.3061,0.1731,0.3061,0.1579,0.9046,5.2156,10.4312,15.6468
35,0.7820,0.7904,0.3061,0.1732,0.3061,0.1581,0.9026,5.2156,5.2156,10.4312
36,0.7760,0.7930,0.2699,0.1762,0.2700,0.1585,0.9212,5.2156,10.4312,15.6468
37,0.7762,0.7917,0.2699,0.1760,0.2700,0.1584,0.9199,5.2156,5.2156,10.4312
38,0.7847,0.7939,0.2772,0.1745,0.2772,0.1589,0.9326,5.2156,10.4312,15.6468
39,0.7859,0.7950,0.2772,0.1747,0.2772,0.1589,0.9314,5.2156,5.2156,10.4312
40,0.7887,0.7962,0.2757,0.1688,0.2758,0.1592,0.9162,5.2156,10.4312,15.6468
41,0.7893,0.7956,0.2758,0.1688,0.2758,0.1591,0.9151,5.2156,5.2156,10.4312
