round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
88,0.6503,1.1408,495.2512,10741.6435,11236.8947
89,0.6513,1.1368,495.2512,495.2512,990.5023
90,0.6529,1.1329,495.2512,495.2512,990.5023
91,0.6540,1.1307,495.2512,495.2512,990.5023
92,0.6544,1.1262,495.2512,10741.6435,11236.8947
93,0.6559,1.1222,495.2512,495.2512,990.5023
94,0.6568,1.1195,495.2512,495.2512,990.5023
95,0.6580,1.1143,495.2512,495.2512,990.5023
96,0.6584,1.1118,495.2512,10741.6435,11236.8947
97,0.6592,1.1087,495.2512,495.2512,990.5023
98,0.6601,1.1058,495.2512,495.2512,990.5023
99,0.6609,1.1029,495.2512,495.2512,990.5023
100,0.6611,1.1001,495.2512,10741.6435,11236.8947
