round,cluster_id,accuracy,samples
0,0,0.2212,1139
0,1,0.2732,732
0,2,0.1040,529
0,3,0.0958,1346
0,4,0.1481,1094
0,5,0.1947,986
0,6,0.1579,114
0,7,0.0787,521
0,8,0.1942,278
0,9,0.1413,446
0,10,0.2262,504
0,11,0.0778,334
0,12,0.2062,485
0,13,0.2282,596
0,14,0.1227,326
0,15,0.1351,570
1,0,0.2142,1139
1,1,0.1940,732
1,2,0.1191,529
1,3,0.0988,1346
1,4,0.1517,1094
1,5,0.1876,986
1,6,0.1491,114
1,7,0.0806,521
1,8,0.1871,278
1,9,0.1525,446
1,10,0.3214,504
1,11,0.0838,334
1,12,0.2165,485
1,13,0.2534,596
1,14,0.0951,326
1,15,0.1018,570
2,0,0.1265,569
2,1,0.1364,1261
2,3,0.1163,748
2,4,0.2048,1094
2,5,0.1968,986
2,6,0.1579,114
2,7,0.1305,521
2,8,0.1906,278
2,9,0.1928,446
2,10,0.3333,504
2,11,0.0988,334
2,12,0.2000,485
2,13,0.2959,1166
2,14,0.0890,326
2,15,0.0895,570
2,16,0.1321,598
3,0,0.1336,569
3,1,0.1079,1261
3,3,0.1217,748
3,4,0.2121,1094
3,5,0.1815,986
3,6,0.1491,114
3,7,0.1324,521
3,8,0.1906,278
3,9,0.2309,446
3,10,0.3889,504
3,11,0.1018,334
3,12,0.2021,485
3,13,0.2985,1166
3,14,0.0767,326
3,15,0.0719,570
3,16,0.1572,598
4,0,0.1670,569
4,1,0.0722,1261
4,3,0.1203,748
4,4,0.2249,1094
4,5,0.1633,986
4,6,0.1341,440
4,7,0.1190,521
4,8,0.1637,782
4,9,0.2489,446
4,11,0.1856,819
4,13,0.2383,596
4,15,0.0719,570
4,16,0.1739,598
4,17,0.3579,570
5,0,0.1687,569
5,1,0.0626,1261
5,3,0.1297,748
5,4,0.2221,1094
5,5,0.1582,986
5,6,0.1159,440
5,7,0.1190,521
5,8,0.1445,782
5,9,0.2668,446
5,11,0.1880,819
5,13,0.2466,596
5,15,0.0719,570
5,16,0.1890,598
5,17,0.3596,570
6,0,0.2695,1139
6,1,0.0683,732
6,3,0.1551,748
6,4,0.2367,1094
6,5,0.1592,986
6,6,0.1491,114
6,7,0.1804,521
6,8,0.2050,278
6,9,0.2937,446
6,11,0.2454,485
6,13,0.2785,596
6,15,0.0737,570
6,16,0.1890,598
6,18,0.0767,326
6,19,0.2897,504
6,20,0.1257,334
6,21,0.0870,529
7,0,0.2722,1139
7,1,0.0656,732
7,3,0.1591,748
7,4,0.2313,1094
7,5,0.1562,986
7,6,0.1491,114
7,7,0.1977,521
7,8,0.1871,278
7,9,0.3027,446
7,11,0.2433,485
7,13,0.2886,596
7,15,0.0719,570
7,16,0.1957,598
7,18,0.0736,326
7,19,0.4147,504
7,20,0.1407,334
7,21,0.0907,529
8,0,0.1705,569
8,1,0.0765,732
8,3,0.1751,748
8,4,0.3108,592
8,5,0.1400,986
8,6,0.1491,114
8,7,0.3033,521
8,8,0.1799,278
8,9,0.3229,446
8,11,0.2557,485
8,13,0.3276,1166
8,15,0.0719,570
8,16,0.2090,598
8,18,0.0706,326
8,19,0.4841,504
8,20,0.1946,334
8,21,0.1285,529
