round,cluster_id,accuracy,samples
0,0,0.5600,2000
0,1,0.4795,2000
0,2,0.3645,2000
0,3,0.4987,1500
0,4,0.3280,1000
0,5,0.3620,500
0,6,0.4820,500
0,7,0.3220,500
1,0,0.6190,2000
1,1,0.5750,2000
1,2,0.6605,2000
1,3,0.5913,1500
1,4,0.4460,1000
1,5,0.4760,500
1,6,0.5820,500
1,7,0.4520,500
2,0,0.6325,2000
2,1,0.6360,2000
2,2,0.7133,1500
2,3,0.6335,2000
2,4,0.5300,1500
2,7,0.5280,500
2,8,0.7000,500
3,0,0.6480,2000
3,1,0.6495,2000
3,2,0.7360,1500
3,3,0.6600,2000
3,4,0.5573,1500
3,7,0.5420,500
3,8,0.7180,500
4,0,0.6565,2000
4,1,0.6685,2000
4,2,0.7660,500
4,3,0.6745,2000
4,4,0.5770,2000
4,8,0.7340,1000
4,9,0.7680,500
5,0,0.6665,2000
5,1,0.6765,2000
5,2,0.7660,500
5,3,0.6795,2000
5,4,0.5925,2000
5,8,0.7410,1000
5,9,0.7780,500
6,0,0.6690,2000
6,1,0.6875,2000
6,3,0.6840,2000
6,4,0.6240,2000
6,8,0.7573,1500
6,9,0.7860,500
7,0,0.6790,2000
7,1,0.6920,2000
7,3,0.6905,2000
7,4,0.6400,2000
7,8,0.7647,1500
7,9,0.7880,500
8,0,0.6905,2000
8,1,0.7035,2000
8,3,0.7015,2000
8,4,0.6540,1500
8,8,0.7773,1500
8,10,0.6440,500
8,11,0.7740,500
9,0,0.6920,2000
9,1,0.7085,2000
9,3,0.7045,2000
9,4,0.6560,1500
9,8,0.7787,1500
9,10,0.6460,500
9,11,0.7880,500
10,0,0.6980,1500
10,1,0.7150,1000
10,3,0.7135,2000
10,4,0.6653,1500
10,8,0.7933,1500
10,12,0.7700,500
10,13,0.6960,500
10,14,0.6440,500
10,15,0.7150,1000
11,0,0.6987,1500
11,1,0.7190,1000
11,3,0.7180,2000
11,4,0.6713,1500
11,8,0.7953,1500
11,12,0.7640,500
11,13,0.6980,500
11,14,0.6540,500
11,15,0.7180,1000
12,0,0.7035,2000
12,1,0.7050,1000
12,3,0.7245,2000
12,4,0.6700,2000
12,8,0.7895,2000
12,15,0.7440,1000
13,0,0.7020,2000
13,1,0.7100,1000
13,3,0.7265,2000
13,4,0.6740,2000
13,8,0.7890,2000
13,15,0.7430,1000
14,0,0.7035,2000
14,1,0.6940,500
14,3,0.7295,2000
14,4,0.6900,1000
14,8,0.7920,1500
14,15,0.7373,1500
14,16,0.7660,500
14,17,0.6750,1000
15,0,0.7055,2000
15,1,0.6920,500
15,3,0.7310,2000
15,4,0.6870,1000
15,8,0.7927,1500
15,15,0.7460,1500
15,16,0.7680,500
15,17,0.6750,1000
16,0,0.7065,2000
16,3,0.7345,2000
16,4,0.6860,2000
16,8,0.7910,2000
16,15,0.7330,2000
17,0,0.7080,2000
17,3,0.7360,2000
17,4,0.6880,2000
17,8,0.7925,2000
17,15,0.7350,2000
18,0,0.7095,2000
18,3,0.7450,1000
18,4,0.6953,1500
18,8,0.7940,1000
18,15,0.7375,2000
18,16,0.8100,500
18,17,0.7400,1000
18,18,0.7760,500
18,19,0.6680,500
19,0,0.7125,2000
19,3,0.7470,1000
19,4,0.6993,1500
19,8,0.7980,1000
19,15,0.7390,2000
19,16,0.8120,500
19,17,0.7430,1000
19,18,0.7720,500
19,19,0.6620,500
20,0,0.7115,2000
20,3,0.7460,1000
20,4,0.7130,1000
20,8,0.7927,1500
20,15,0.7400,1000
20,16,0.8140,500
20,17,0.7580,500
20,19,0.6750,1000
20,20,0.7510,1000
20,21,0.7440,500
