round,local_test_acc,global_test_acc,train_loss,id_test_acc,ood_test_acc,id_test_count,ood_test_count,id_client_std,ood_client_std,uplink_mb,downlink_mb,total_mb
88,0.2636,,1.7512,,,,,,,196.32,196.32,392.63
89,0.2659,,1.7462,,,,,,,196.32,196.32,392.63
90,0.2669,,1.7399,,,,,,,196.32,196.32,392.63
91,0.2682,,1.7317,,,,,,,196.32,196.32,392.63
92,0.2711,,1.7234,,,,,,,196.32,196.32,392.63
93,0.2720,,1.7167,,,,,,,196.32,196.32,392.63
94,0.2743,,1.7110,,,,,,,196.32,196.32,392.63
95,0.2718,,1.7079,,,,,,,196.32,196.32,392.63
96,0.2722,,1.7035,,,,,,,196.32,196.32,392.63
97,0.2753,,1.6990,,,,,,,196.32,196.32,392.63
98,0.2778,,1.6901,,,,,,,196.32,196.32,392.63
99,0.2803,,1.6775,,,,,,,196.32,196.32,392.63
100,0.2780,,1.6769,,,,,,,196.32,196.32,392.63
101,0.2748,,1.6772,,,,,,,196.32,196.32,392.63
