round,cluster_id,accuracy,samples
0,0,0.4905,2000
0,1,0.5035,2000
0,2,0.3430,2000
0,3,0.5665,2000
0,4,0.3140,1000
0,5,0.3620,500
0,6,0.3200,500
1,0,0.5850,2000
1,1,0.6075,2000
1,2,0.6405,2000
1,3,0.6235,2000
1,4,0.4420,1000
1,5,0.4760,500
1,6,0.4400,500
2,0,0.5410,2000
2,1,0.5785,2000
2,2,0.7173,1500
2,3,0.6095,2000
2,4,0.4710,2000
2,7,0.6960,500
3,0,0.5635,2000
3,1,0.5950,2000
3,2,0.7380,1500
3,3,0.6220,2000
3,4,0.5085,2000
3,7,0.7080,500
4,0,0.5455,2000
4,1,0.5760,2000
4,2,0.7580,500
4,3,0.5805,2000
4,4,0.4895,2000
4,7,0.7290,1000
4,8,0.7760,500
5,0,0.5570,2000
5,1,0.5900,2000
5,2,0.7620,500
5,3,0.5910,2000
5,4,0.5180,2000
5,7,0.7350,1000
5,8,0.7780,500
