round,cluster_id,accuracy,samples
0,0,0.7140,1500
0,1,0.6600,2000
0,2,0.6420,2000
0,3,0.6400,2000
0,4,0.5575,2000
0,5,0.6900,500
1,0,0.7527,1500
1,1,0.6885,2000
1,2,0.6765,2000
1,3,0.6670,2000
1,4,0.6565,2000
1,5,0.7280,500
2,0,0.7665,2000
2,1,0.7045,2000
2,2,0.7015,2000
2,3,0.6855,2000
2,4,0.6870,2000
3,0,0.7745,2000
3,1,0.7210,2000
3,2,0.7125,2000
3,3,0.7000,2000
3,4,0.6990,2000
4,0,0.7893,1500
4,1,0.7315,2000
4,2,0.7205,2000
4,3,0.7120,2000
4,4,0.7120,1000
4,5,0.6950,1000
4,6,0.7640,500
5,0,0.7980,1500
5,1,0.7440,2000
5,2,0.7295,2000
5,3,0.7280,2000
5,4,0.7220,1000
5,5,0.6980,1000
5,6,0.7740,500
6,0,0.7960,2000
6,1,0.7373,1500
6,2,0.7370,2000
6,3,0.7475,2000
6,4,0.7100,2000
6,7,0.7560,500
7,0,0.7950,2000
7,1,0.7413,1500
7,2,0.7355,2000
7,3,0.7585,2000
7,4,0.7110,2000
7,7,0.7540,500
8,0,0.7987,1500
8,1,0.7367,1500
8,2,0.7390,2000
8,3,0.7725,2000
8,4,0.7145,2000
8,7,0.7580,500
8,8,0.8060,500
9,0,0.7987,1500
9,1,0.7367,1500
9,2,0.7515,2000
9,3,0.7805,2000
9,4,0.7150,2000
9,7,0.7720,500
9,8,0.8100,500
10,0,0.8147,1500
10,1,0.7435,2000
10,2,0.7513,1500
10,3,0.7870,2000
10,4,0.7185,2000
10,9,0.7560,500
10,10,0.7820,500
11,0,0.8133,1500
11,1,0.7545,2000
11,2,0.7533,1500
11,3,0.7905,2000
11,4,0.7230,2000
11,9,0.7580,500
11,10,0.7780,500
12,0,0.8110,2000
12,1,0.7585,2000
12,2,0.7630,2000
12,3,0.7980,2000
12,4,0.7267,1500
12,11,0.6900,500
13,0,0.8120,2000
13,1,0.7590,2000
13,2,0.7655,2000
13,3,0.8025,2000
13,4,0.7260,1500
13,11,0.7040,500
14,0,0.8135,2000
14,1,0.7613,1500
14,2,0.7715,2000
14,3,0.8100,2000
14,4,0.7280,2000
14,12,0.7360,500
15,0,0.8160,2000
15,1,0.7733,1500
15,2,0.7690,2000
15,3,0.8160,2000
15,4,0.7290,2000
15,12,0.7440,500
