round,cluster_id,accuracy,samples
0,0,0.2607,303
0,1,0.4248,339
0,2,0.1216,74
0,3,0.1562,128
0,4,0.0747,1004
0,5,0.3486,109
0,6,0.1440,521
0,7,0.5264,870
0,8,0.5060,251
0,9,0.1184,321
0,10,0.1707,738
0,11,0.3282,195
0,12,0.1045,134
0,13,0.0338,946
0,14,0.0960,604
0,15,0.0047,856
0,16,0.6888,678
0,17,0.2049,566
0,18,0.0038,789
0,19,0.1446,574
1,0,0.2904,303
1,1,0.4248,339
1,2,0.0676,74
1,3,0.3438,128
1,4,0.0747,1004
1,5,0.3119,109
1,6,0.2342,521
1,7,0.4644,870
1,8,0.5020,251
1,9,0.0654,321
1,10,0.2127,738
1,11,0.2564,195
1,12,0.1045,134
1,13,0.0254,946
1,14,0.0646,604
1,15,0.0035,856
1,16,0.7640,678
1,17,0.2155,566
1,18,0.0025,789
1,19,0.1446,574
2,0,0.4527,1173
2,1,0.2773,339
2,2,0.1757,74
2,3,0.0389,1132
2,5,0.3683,630
2,8,0.1873,251
2,9,0.2305,321
2,10,0.1640,738
2,11,0.1436,195
2,12,0.0821,134
2,13,0.0391,946
2,14,0.0629,604
2,15,0.0012,856
2,16,0.7684,678
2,17,0.0989,566
2,18,0.0025,789
2,19,0.0714,574
3,0,0.4288,1173
3,1,0.2743,339
3,2,0.1486,74
3,3,0.0398,1132
3,5,0.4476,630
3,8,0.1833,251
3,9,0.2150,321
3,10,0.2005,738
3,11,0.1436,195
3,12,0.0821,134
3,13,0.0349,946
3,14,0.0331,604
3,15,0.0012,856
3,16,0.7684,678
3,17,0.1413,566
3,18,0.0013,789
3,19,0.0714,574
4,0,0.4007,1173
4,1,0.2478,339
4,2,0.1622,74
4,3,0.0402,1793
4,5,0.4971,521
4,8,0.2225,953
4,9,0.2586,321
4,10,0.2222,738
4,11,0.1179,195
4,12,0.0896,134
4,13,0.0275,946
4,14,0.0099,604
4,15,0.0012,856
4,16,0.7729,678
4,17,0.1855,566
4,20,0.2936,109
5,0,0.3819,1173
5,1,0.2448,339
5,2,0.1622,74
5,3,0.0396,1793
5,5,0.5259,521
5,8,0.2256,953
5,9,0.2305,321
5,10,0.2304,738
5,11,0.1077,195
5,12,0.0970,134
5,13,0.0264,946
5,14,0.0099,604
5,15,0.0012,856
5,16,0.7714,678
5,17,0.2032,566
5,20,0.2661,109
6,0,0.3657,1173
6,1,0.2360,339
6,2,0.1486,74
6,3,0.0457,1793
6,5,0.5254,630
6,8,0.2875,953
6,9,0.2399,321
6,10,0.2236,738
6,11,0.0923,195
6,12,0.1269,134
6,13,0.0285,946
6,14,0.0083,604
6,15,0.0012,856
6,16,0.7714,678
6,17,0.2385,566
7,0,0.3555,1173
7,1,0.2360,339
7,2,0.1081,74
7,3,0.0474,1793
7,5,0.5302,630
7,8,0.2833,953
7,9,0.2430,321
7,10,0.2276,738
7,11,0.0667,195
7,12,0.1343,134
7,13,0.0285,946
7,14,0.0083,604
7,15,0.0012,856
7,16,0.7729,678
7,17,0.2650,566
8,0,0.3402,1173
8,1,0.2212,339
8,2,0.0676,74
8,3,0.0996,1004
8,5,0.5397,630
8,8,0.2692,702
8,9,0.2461,321
8,10,0.2249,738
8,11,0.0718,195
8,12,0.3714,385
8,13,0.0275,946
8,14,0.0083,604
8,15,0.0023,856
8,16,0.7699,678
8,17,0.2774,566
8,18,0.0013,789
9,0,0.3282,1173
9,1,0.2212,339
9,2,0.0676,74
9,3,0.1076,1004
9,5,0.5508,630
9,8,0.2621,702
9,9,0.2523,321
9,10,0.2263,738
9,11,0.0667,195
9,12,0.3688,385
9,13,0.0275,946
9,14,0.0083,604
9,15,0.0023,856
9,16,0.7699,678
9,17,0.2986,566
9,18,0.0013,789
10,0,0.3265,1173
10,1,0.2153,339
10,2,0.0811,74
10,3,0.0608,1793
10,5,0.5619,630
10,8,0.2991,702
10,9,0.2555,321
10,10,0.2290,738
10,11,0.0513,195
10,12,0.4208,385
10,13,0.0285,946
10,14,0.0083,604
10,15,0.0023,856
10,16,0.7699,678
10,17,0.3357,566
11,0,0.3231,1173
11,1,0.2153,339
11,2,0.0811,74
11,3,0.0641,1793
11,5,0.5651,630
11,8,0.3006,702
11,9,0.2773,321
11,10,0.2276,738
11,11,0.0615,195
11,12,0.4208,385
11,13,0.0285,946
11,14,0.0099,604
11,15,0.0023,856
11,16,0.7699,678
11,17,0.3516,566
12,0,0.3214,1173
12,1,0.2006,339
12,2,0.0676,74
12,3,0.1263,1132
12,5,0.5635,630
12,8,0.2857,574
12,9,0.2835,321
12,10,0.2276,738
12,11,0.0564,195
12,12,0.5777,251
12,13,0.0317,946
12,14,0.0116,604
12,15,0.0023,856
12,16,0.7699,678
12,17,0.3640,566
12,18,0.1642,134
12,19,0.0013,789
13,0,0.3214,1173
13,1,0.2006,339
13,2,0.0676,74
13,3,0.1290,1132
13,5,0.5571,630
13,8,0.2700,574
13,9,0.2866,321
13,10,0.2263,738
13,11,0.0564,195
13,12,0.5538,251
13,13,0.0307,946
13,14,0.0116,604
13,15,0.0023,856
13,16,0.7699,678
13,17,0.3728,566
13,18,0.1642,134
13,19,0.0013,789
14,0,0.3214,1173
14,1,0.2006,339
14,2,0.0676,74
14,3,0.1514,1004
14,5,0.5619,630
14,8,0.3893,953
14,9,0.2835,321
14,10,0.2276,738
14,11,0.0718,195
14,13,0.0307,946
14,14,0.0166,604
14,15,0.0012,856
14,16,0.7670,678
14,17,0.3869,566
14,18,0.1716,134
14,19,0.0013,789
15,0,0.3299,1173
15,1,0.2006,339
15,2,0.0676,74
15,3,0.1514,1004
15,5,0.5556,630
15,8,0.3788,953
15,9,0.2928,321
15,10,0.2168,738
15,11,0.0872,195
15,13,0.0307,946
15,14,0.0215,604
15,15,0.0012,856
15,16,0.7655,678
15,17,0.3905,566
15,18,0.1642,134
15,19,0.0025,789
16,0,0.3333,1173
16,1,0.1976,339
16,2,0.0676,74
16,3,0.0915,1793
16,5,0.5524,630
16,8,0.3924,953
16,9,0.2928,321
16,10,0.2168,738
16,11,0.0974,195
16,13,0.0275,946
16,14,0.0232,604
16,15,0.0012,856
16,16,0.7655,678
16,17,0.3852,566
16,18,0.1642,134
17,0,0.3384,1173
17,1,0.1976,339
17,2,0.0811,74
17,3,0.0931,1793
17,5,0.5460,630
17,8,0.3924,953
17,9,0.2991,321
17,10,0.2141,738
17,11,0.1026,195
17,13,0.0296,946
17,14,0.0232,604
17,15,0.0012,856
17,16,0.7640,678
17,17,0.3816,566
17,18,0.1567,134
18,0,0.3427,1173
18,1,0.1917,339
18,2,0.0676,74
18,3,0.1590,1132
18,5,0.5492,630
18,8,0.4024,825
18,9,0.2866,321
18,10,0.2141,738
18,11,0.1026,195
18,13,0.0317,946
18,14,0.0248,604
18,15,0.0012,856
18,16,0.7625,678
18,17,0.3834,566
18,18,0.1493,134
18,19,0.0013,789
19,0,0.3487,1173
19,1,0.1917,339
19,2,0.0946,74
19,3,0.1625,1132
19,5,0.5397,630
19,8,0.3939,825
19,9,0.2960,321
19,10,0.2141,738
