round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0113,0.0113,4.6060,0.0113,0.0113,4.6060,0.00,201.00,201.00
2,0.0252,0.0112,4.6054,0.0814,0.0114,4.5917,201.00,201.00,401.99
3,0.0283,0.0119,4.5950,0.1417,0.0132,4.2070,201.00,201.00,401.99
4,0.0352,0.0140,4.5816,0.2073,0.0145,3.8239,201.00,201.00,401.99
5,0.0368,0.0203,4.5650,0.2677,0.0164,3.6099,201.00,201.00,401.99
6,0.0398,0.0252,4.5471,0.2962,0.0182,3.4665,201.00,201.00,401.99
7,0.0440,0.0302,4.5309,0.3124,0.0197,3.3452,201.00,201.00,401.99
8,0.0513,0.0359,4.5151,0.3301,0.0211,3.2232,201.00,201.00,401.99
9,0.0548,0.0418,4.5009,0.3431,0.0224,3.1006,201.00,201.00,401.99
10,0.0591,0.0476,4.4874,0.3577,0.0234,2.9802,201.00,201.00,401.99
11,0.0635,0.0530,4.4735,0.3640,0.0242,2.8707,201.00,201.00,401.99
12,0.0685,0.0580,4.4605,0.3722,0.0249,2.7738,201.00,201.00,401.99
13,0.0737,0.0617,4.4480,0.3848,0.0259,2.6906,201.00,201.00,401.99
14,0.0816,0.0662,4.4355,0.3938,0.0267,2.6195,201.00,201.00,401.99
15,0.0854,0.0692,4.4236,0.4002,0.0274,2.5602,201.00,201.00,401.99
16,0.0900,0.0720,4.4124,0.4028,0.0278,2.5085,201.00,201.00,401.99
17,0.0934,0.0744,4.4006,0.4098,0.0285,2.4615,201.00,201.00,401.99
18,0.0915,0.0756,4.3895,0.4135,0.0290,2.4261,201.00,201.00,401.99
19,0.0915,0.0772,4.3786,0.4196,0.0294,2.3919,201.00,201.00,401.99
20,0.0942,0.0789,4.3676,0.4217,0.0297,2.3613,201.00,201.00,401.99
21,0.0958,0.0803,4.3566,0.4246,0.0304,2.3357,201.00,201.00,401.99
22,0.0983,0.0826,4.3456,0.4360,0.0311,2.3109,201.00,201.00,401.99
23,0.0991,0.0838,4.3337,0.4423,0.0314,2.2857,201.00,201.00,401.99
24,0.0990,0.0850,4.3230,0.4360,0.0312,2.2701,201.00,201.00,401.99
25,0.1000,0.0863,4.3122,0.4477,0.0321,2.2469,201.00,201.00,401.99
26,0.1023,0.0884,4.3015,0.4519,0.0324,2.2302,201.00,201.00,401.99
27,0.1025,0.0893,4.2892,0.4527,0.0329,2.2149,201.00,201.00,401.99
28,0.1065,0.0917,4.2778,0.4555,0.0330,2.1977,201.00,201.00,401.99
29,0.1070,0.0933,4.2662,0.4549,0.0333,2.1846,201.00,201.00,401.99
30,0.1091,0.0948,4.2557,0.4569,0.0336,2.1710,201.00,201.00,401.99
31,0.1096,0.0961,4.2446,0.4567,0.0340,2.1545,201.00,201.00,401.99
32,0.1097,0.0976,4.2334,0.4619,0.0346,2.1446,201.00,201.00,401.99
33,0.1097,0.0987,4.2234,0.4708,0.0351,2.1269,201.00,201.00,401.99
34,0.1117,0.0998,4.2126,0.4675,0.0349,2.1161,201.00,201.00,401.99
35,0.1133,0.1007,4.2011,0.4722,0.0356,2.1025,201.00,201.00,401.99
36,0.1128,0.1018,4.1911,0.4774,0.0360,2.0906,201.00,201.00,401.99
37,0.1136,0.1035,4.1800,0.4818,0.0361,2.0800,201.00,201.00,401.99
38,0.1151,0.1047,4.1689,0.4774,0.0361,2.0724,201.00,201.00,401.99
39,0.1164,0.1056,4.1584,0.4769,0.0365,2.0627,201.00,201.00,401.99
40,0.1173,0.1073,4.1497,0.4787,0.0368,2.0567,201.00,201.00,401.99
41,0.1185,0.1076,4.1386,0.4871,0.0374,2.0360,201.00,201.00,401.99
42,0.1197,0.1079,4.1263,0.4861,0.0375,2.0266,201.00,201.00,401.99
43,0.1192,0.1084,4.1169,0.4865,0.0378,2.0239,201.00,201.00,401.99
44,0.1208,0.1101,4.1059,0.4897,0.0378,2.0174,201.00,201.00,401.99
45,0.1209,0.1106,4.0947,0.4944,0.0384,1.9974,201.00,201.00,401.99
46,0.1218,0.1106,4.0844,0.4971,0.0389,1.9947,201.00,201.00,401.99
47,0.1247,0.1123,4.0750,0.4885,0.0387,1.9904,201.00,201.00,401.99
48,0.1258,0.1138,4.0674,0.5028,0.0394,1.9660,201.00,201.00,401.99
49,0.1274,0.1140,4.0540,0.5011,0.0397,1.9614,201.00,201.00,401.99
50,0.1287,0.1149,4.0423,0.5049,0.0398,1.9532,201.00,201.00,401.99
51,0.1294,0.1167,4.0353,0.4919,0.0395,1.9572,201.00,201.00,401.99
52,0.1297,0.1163,4.0244,0.5006,0.0400,1.9432,201.00,201.00,401.99
53,0.1295,0.1168,4.0127,0.5079,0.0406,1.9230,201.00,201.00,401.99
54,0.1306,0.1182,4.0048,0.5073,0.0406,1.9240,201.00,201.00,401.99
55,0.1316,0.1183,3.9948,0.5098,0.0405,1.9172,201.00,201.00,401.99
56,0.1319,0.1191,3.9858,0.4976,0.0403,1.9203,201.00,201.00,401.99
57,0.1344,0.1200,3.9743,0.5109,0.0415,1.9019,201.00,201.00,401.99
58,0.1361,0.1206,3.9645,0.5132,0.0414,1.8912,201.00,201.00,401.99
59,0.1354,0.1220,3.9569,0.5224,0.0418,1.8748,201.00,201.00,401.99
60,0.1379,0.1231,3.9474,0.5122,0.0415,1.8836,201.00,201.00,401.99
61,0.1391,0.1233,3.9320,0.5063,0.0416,1.8776,201.00,201.00,401.99
62,0.1382,0.1240,3.9289,0.5093,0.0410,1.8603,201.00,201.00,401.99
