round,local_test_acc,global_test_acc,train_loss,id_test_acc,ood_test_acc,id_test_count,ood_test_count,id_client_std,ood_client_std,uplink_mb,downlink_mb,total_mb
69,0.1633,,0.2499,,,,,,,196.58,196.58,393.17
70,0.1654,,0.1996,,,,,,,196.58,196.58,393.17
71,0.1658,,0.1960,,,,,,,196.58,196.58,393.17
72,0.1678,,0.1570,,,,,,,196.58,196.58,393.17
73,0.1660,,0.1896,,,,,,,196.58,196.58,393.17
74,0.1676,,0.1487,,,,,,,196.58,196.58,393.17
75,0.1681,,0.1516,,,,,,,196.58,196.58,393.17
76,0.1686,,0.1352,,,,,,,196.58,196.58,393.17
77,0.1679,,0.1914,,,,,,,196.58,196.58,393.17
78,0.1677,,0.1560,,,,,,,196.58,196.58,393.17
79,0.1667,,0.1642,,,,,,,196.58,196.58,393.17
80,0.1662,,0.1604,,,,,,,196.58,196.58,393.17
81,0.1682,,0.1819,,,,,,,196.58,196.58,393.17
82,0.1693,,0.1309,,,,,,,196.58,196.58,393.17
83,0.1663,,0.1545,,,,,,,196.58,196.58,393.17
84,0.1695,,0.1302,,,,,,,196.58,196.58,393.17
85,0.1691,,0.1230,,,,,,,196.58,196.58,393.17
86,0.1687,,0.1274,,,,,,,196.58,196.58,393.17
87,0.1707,,0.0967,,,,,,,196.58,196.58,393.17
88,0.1663,,0.2042,,,,,,,196.58,196.58,393.17
89,0.1690,,0.1154,,,,,,,196.58,196.58,393.17
90,0.1685,,0.1100,,,,,,,196.58,196.58,393.17
91,0.1721,,0.0870,,,,,,,196.58,196.58,393.17
92,0.1689,,0.1069,,,,,,,196.58,196.58,393.17
93,0.1691,,0.1579,,,,,,,196.58,196.58,393.17
94,0.1704,,0.1368,,,,,,,196.58,196.58,393.17
95,0.1680,,0.1232,,,,,,,196.58,196.58,393.17
96,0.1698,,0.1539,,,,,,,196.58,196.58,393.17
97,0.1718,,0.0683,,,,,,,196.58,196.58,393.17
98,0.1709,,0.1575,,,,,,,196.58,196.58,393.17
99,0.1710,,0.1141,,,,,,,196.58,196.58,393.17
100,0.1705,,0.1342,,,,,,,196.58,196.58,393.17
101,0.1682,,0.1799,,,,,,,196.58,196.58,393.17
