round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1015,0.1015,2.3031,0.1015,0.1015,2.3031,0.00,78.55,78.55
2,0.2247,0.2976,2.1616,0.4418,0.1431,2.1366,78.55,78.55,157.09
3,0.4349,0.5029,1.8847,0.6085,0.2232,1.5751,78.55,78.55,157.09
4,0.5230,0.5774,1.6534,0.6771,0.2711,1.3633,78.55,78.55,157.09
5,0.5844,0.6318,1.4817,0.7224,0.3118,1.2512,78.55,78.55,157.09
6,0.6208,0.6632,1.3506,0.7509,0.3359,1.1644,78.55,78.55,157.09
7,0.6416,0.6809,1.2566,0.7699,0.3586,1.0910,78.55,78.55,157.09
8,0.6594,0.6962,1.1822,0.7853,0.3801,1.0274,78.55,78.55,157.09
9,0.6707,0.7068,1.1250,0.7993,0.4034,0.9721,78.55,78.55,157.09
10,0.6773,0.7143,1.0771,0.8104,0.4257,0.9237,78.55,78.55,157.09
11,0.6892,0.7234,1.0339,0.8203,0.4492,0.8781,78.55,78.55,157.09
12,0.6974,0.7300,1.0017,0.8290,0.4693,0.8390,78.55,78.55,157.09
13,0.7020,0.7350,0.9700,0.8337,0.4846,0.8027,78.55,78.55,157.09
14,0.7075,0.7407,0.9456,0.8401,0.4996,0.7714,78.55,78.55,157.09
15,0.7119,0.7462,0.9276,0.8427,0.5110,0.7447,78.55,78.55,157.09
16,0.7161,0.7519,0.9088,0.8497,0.5320,0.7180,78.55,78.55,157.09
17,0.7253,0.7563,0.8801,0.8514,0.5425,0.6934,78.55,78.55,157.09
18,0.7270,0.7612,0.8708,0.8554,0.5541,0.6733,78.55,78.55,157.09
19,0.7318,0.7644,0.8550,0.8595,0.5728,0.6536,78.55,78.55,157.09
20,0.7357,0.7683,0.8355,0.8620,0.5833,0.6331,78.55,78.55,157.09
21,0.7370,0.7733,0.8268,0.8634,0.5946,0.6203,78.55,78.55,157.09
22,0.7445,0.7765,0.8104,0.8692,0.6059,0.6012,78.55,78.55,157.09
23,0.7474,0.7806,0.7974,0.8677,0.6153,0.5887,78.55,78.55,157.09
24,0.7489,0.7820,0.7891,0.8728,0.6302,0.5713,78.55,78.55,157.09
25,0.7539,0.7868,0.7726,0.8728,0.6396,0.5612,78.55,78.55,157.09
