round,cluster_id,accuracy,samples
0,0,0.7620,500
0,1,0.7980,500
0,2,0.8800,500
0,3,0.7580,500
0,4,0.6240,500
0,5,0.8560,500
0,6,0.8220,500
0,7,0.9000,500
0,8,0.9120,500
0,9,0.8440,500
0,10,0.8520,500
0,11,0.8160,500
0,12,0.8920,500
0,13,0.8560,500
0,14,0.9060,500
0,15,0.8020,500
0,16,0.8620,500
0,17,0.8020,500
0,18,0.9240,500
0,19,0.8480,500
1,0,0.7800,500
1,1,0.8100,500
1,2,0.8960,500
1,3,0.7460,500
1,4,0.7260,500
1,5,0.8720,500
1,6,0.8440,500
1,7,0.9280,500
1,8,0.9240,500
1,9,0.9040,500
1,10,0.9280,500
1,11,0.8280,500
1,12,0.9160,500
1,13,0.8660,500
1,14,0.9260,500
1,15,0.8140,500
1,16,0.8380,500
1,17,0.8080,500
1,18,0.9320,500
1,19,0.8460,500
