round,local_test_acc,global_test_acc,train_loss,id_test_acc,ood_test_acc,id_test_count,ood_test_count,id_client_std,ood_client_std,uplink_mb,downlink_mb,total_mb
88,0.1674,,0.3712,,,,,,,196.58,196.58,393.17
89,0.1687,,0.3601,,,,,,,196.58,196.58,393.17
90,0.1695,,0.3436,,,,,,,196.58,196.58,393.17
91,0.1677,,0.3692,,,,,,,196.58,196.58,393.17
92,0.1693,,0.3450,,,,,,,196.58,196.58,393.17
93,0.1688,,0.3509,,,,,,,196.58,196.58,393.17
94,0.1681,,0.3578,,,,,,,196.58,196.58,393.17
95,0.1683,,0.3540,,,,,,,196.58,196.58,393.17
96,0.1688,,0.3508,,,,,,,196.58,196.58,393.17
97,0.1690,,0.3489,,,,,,,196.58,196.58,393.17
98,0.1698,,0.3379,,,,,,,196.58,196.58,393.17
99,0.1697,,0.3409,,,,,,,196.58,196.58,393.17
100,0.1691,,0.3439,,,,,,,196.58,196.58,393.17
101,0.1701,,0.3360,,,,,,,196.58,196.58,393.17
