round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
35,0.2613,0.2029,0.2194,0.1868,0.2194,0.1251,1.0538,5.2156,5.2156,10.4312
36,0.2541,0.2242,0.2191,0.1889,0.2191,0.1326,1.1922,5.2156,10.4312,15.6468
37,0.2514,0.2196,0.2191,0.1888,0.2191,0.1318,1.1792,5.2156,5.2156,10.4312
38,0.2621,0.2089,0.2198,0.1883,0.2198,0.1262,1.0615,5.2156,10.4312,15.6468
39,0.2617,0.2063,0.2198,0.1876,0.2198,0.1264,1.0551,5.2156,5.2156,10.4312
40,0.2629,0.2076,0.2207,0.1880,0.2207,0.1269,1.0529,5.2156,10.4312,15.6468
41,0.2642,0.2097,0.2207,0.1880,0.2207,0.1275,1.0512,5.2156,5.2156,10.4312
42,0.2563,0.1991,0.2206,0.1866,0.2206,0.1248,1.0525,5.2156,10.4312,15.6468
43,0.2585,0.2022,0.2206,0.1879,0.2206,0.1257,1.0544,5.2156,5.2156,10.4312
44,0.2605,0.2271,0.2213,0.1929,0.2213,0.1334,1.2480,5.2156,10.4312,15.6468
45,0.2598,0.2254,0.2213,0.1932,0.2213,0.1332,1.2316,5.2156,5.2156,10.4312
46,0.2603,0.2043,0.2210,0.1923,0.2210,0.1261,1.0961,5.2156,10.4312,15.6468
47,0.2583,0.2004,0.2210,0.1909,0.2210,0.1255,1.0765,5.2156,5.2156,10.4312
48,0.2615,0.2009,0.2199,0.1896,0.2199,0.1257,1.0657,5.2156,10.4312,15.6468
49,0.2633,0.2022,0.2199,0.1899,0.2199,0.1266,1.0619,5.2156,5.2156,10.4312
50,0.2597,0.2010,0.2203,0.1896,0.2203,0.1262,1.0614,5.2156,10.4312,15.6468
51,0.2589,0.2030,0.2203,0.1899,0.2203,0.1269,1.0603,5.2156,5.2156,10.4312
52,0.2576,0.2037,0.2201,0.1898,0.2201,0.1281,1.0572,5.2156,10.4312,15.6468
53,0.2561,0.2037,0.2201,0.1895,0.2201,0.1284,1.0536,5.2156,5.2156,10.4312
54,0.2567,0.2044,0.2192,0.1885,0.2192,0.1288,1.0493,5.2156,10.4312,15.6468
55,0.2560,0.2036,0.2192,0.1882,0.2192,0.1291,1.0495,5.2156,5.2156,10.4312
56,0.2546,0.2037,0.2194,0.1878,0.2194,0.1295,1.0478,5.2156,10.4312,15.6468
57,0.2538,0.2043,0.2194,0.1877,0.2194,0.1298,1.0468,5.2156,5.2156,10.4312
58,0.2587,0.2046,0.2183,0.1870,0.2183,0.1272,1.0455,5.2156,10.4312,15.6468
59,0.2620,0.2133,0.2183,0.1885,0.2183,0.1290,1.0472,5.2156,5.2156,10.4312
60,0.2607,0.2090,0.2193,0.1887,0.2193,0.1304,1.0463,5.2156,10.4312,15.6468
61,0.2592,0.2077,0.2193,0.1886,0.2193,0.1307,1.0457,5.2156,5.2156,10.4312
62,0.2630,0.2125,0.2193,0.1885,0.2193,0.1300,1.0424,5.2156,10.4312,15.6468
63,0.2644,0.2150,0.2193,0.1888,0.2193,0.1308,1.0426,5.2156,5.2156,10.4312
64,0.2652,0.2162,0.2193,0.1885,0.2193,0.1313,1.0393,5.2156,10.4312,15.6468
65,0.2653,0.2176,0.2193,0.1885,0.2193,0.1317,1.0381,5.2156,5.2156,10.4312
66,0.2643,0.2178,0.2195,0.1879,0.2195,0.1317,1.0370,5.2156,10.4312,15.6468
67,0.2639,0.2181,0.2195,0.1881,0.2195,0.1319,1.0365,5.2156,5.2156,10.4312
68,0.2602,0.2387,0.2192,0.1892,0.2192,0.1344,1.1494,5.2156,10.4312,15.6468
69,0.2565,0.2358,0.2192,0.1898,0.2192,0.1353,1.1212,5.2156,5.2156,10.4312
70,0.2586,0.2173,0.2191,0.1899,0.2191,0.1326,1.0520,5.2156,10.4312,15.6468
71,0.2580,0.2086,0.2191,0.1893,0.2191,0.1317,1.0410,5.2156,5.2156,10.4312
72,0.2611,0.2122,0.2192,0.1890,0.2192,0.1308,1.0336,5.2156,10.4312,15.6468
73,0.2626,0.2146,0.2192,0.1892,0.2192,0.1318,1.0344,5.2156,5.2156,10.4312
74,0.2518,0.2046,0.2195,0.1883,0.2195,0.1313,1.0332,5.2156,10.4312,15.6468
75,0.2518,0.2041,0.2195,0.1885,0.2195,0.1315,1.0324,5.2156,5.2156,10.4312
76,0.2495,0.2267,0.2186,0.1889,0.2186,0.1350,1.1129,5.2156,10.4312,15.6468
77,0.2480,0.2245,0.2186,0.1891,0.2186,0.1349,1.1033,5.2156,5.2156,10.4312
78,0.2595,0.2168,0.2191,0.1884,0.2191,0.1303,1.0382,5.2156,10.4312,15.6468
79,0.2605,0.2199,0.2191,0.1893,0.2191,0.1310,1.0374,5.2156,5.2156,10.4312
80,0.2589,0.2142,0.2176,0.1891,0.2176,0.1320,1.0358,5.2156,10.4312,15.6468
81,0.2574,0.2101,0.2176,0.1887,0.2176,0.1319,1.0322,5.2156,5.2156,10.4312
82,0.2544,0.2346,0.2172,0.1892,0.2172,0.1353,1.1359,5.2156,10.4312,15.6468
83,0.2527,0.2328,0.2172,0.1895,0.2172,0.1356,1.1133,5.2156,5.2156,10.4312
84,0.2509,0.2075,0.2175,0.1907,0.2175,0.1358,1.1669,5.2156,10.4312,15.6468
85,0.2503,0.2127,0.2175,0.1898,0.2175,0.1356,1.1505,5.2156,5.2156,10.4312
86,0.2521,0.2057,0.2175,0.1887,0.2175,0.1320,1.0412,5.2156,10.4312,15.6468
87,0.2513,0.2045,0.2175,0.1884,0.2175,0.1320,1.0347,5.2156,5.2156,10.4312
88,0.2509,0.2051,0.2193,0.1871,0.2193,0.1297,1.0316,5.2156,10.4312,15.6468
89,0.2512,0.2058,0.2193,0.1880,0.2193,0.1312,1.0308,5.2156,5.2156,10.4312
90,0.2506,0.2070,0.2191,0.1886,0.2191,0.1321,1.0289,5.2156,10.4312,15.6468
91,0.2506,0.2066,0.2191,0.1886,0.2191,0.1328,1.0297,5.2156,5.2156,10.4312
92,0.2501,0.2075,0.2197,0.1888,0.2197,0.1337,1.0272,5.2156,10.4312,15.6468
93,0.2495,0.2070,0.2197,0.1887,0.2197,0.1339,1.0249,5.2156,5.2156,10.4312
94,0.2480,0.2068,0.2195,0.1886,0.2195,0.1339,1.0231,5.2156,10.4312,15.6468
95,0.2484,0.2074,0.2195,0.1886,0.2195,0.1341,1.0225,5.2156,5.2156,10.4312
96,0.2560,0.2103,0.2190,0.1879,0.2190,0.1316,1.0200,5.2156,10.4312,15.6468
97,0.2582,0.2148,0.2190,0.1885,0.2190,0.1333,1.0191,5.2156,5.2156,10.4312
98,0.2538,0.2110,0.2171,0.1885,0.2171,0.1333,1.0238,5.2156,10.4312,15.6468
99,0.2542,0.2145,0.2171,0.1892,0.2171,0.1339,1.0233,5.2156,5.2156,10.4312
100,0.2519,0.2118,0.2177,0.1892,0.2177,0.1344,1.0242,5.2156,10.4312,15.6468
