round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0968,0.0968,2.3030,0.0968,0.0968,2.3030,0.00,78.55,78.55
2,0.3057,0.3723,2.1123,0.4120,0.1488,2.1554,78.55,78.55,157.09
3,0.4658,0.5224,1.7555,0.5689,0.2503,1.6780,78.55,78.55,157.09
4,0.5752,0.6313,1.5160,0.6393,0.3049,1.4533,78.55,78.55,157.09
5,0.6348,0.6822,1.3423,0.6800,0.3445,1.3290,78.55,78.55,157.09
6,0.6624,0.7040,1.2194,0.7144,0.3830,1.2318,78.55,78.55,157.09
7,0.6771,0.7170,1.1254,0.7407,0.4138,1.1498,78.55,78.55,157.09
8,0.6891,0.7266,1.0470,0.7581,0.4446,1.0789,78.55,78.55,157.09
9,0.6950,0.7335,0.9942,0.7762,0.4697,1.0162,78.55,78.55,157.09
10,0.7007,0.7383,0.9500,0.7843,0.4847,0.9633,78.55,78.55,157.09
11,0.7055,0.7459,0.9135,0.7941,0.5064,0.9138,78.55,78.55,157.09
12,0.7090,0.7493,0.8859,0.8025,0.5214,0.8721,78.55,78.55,157.09
13,0.7141,0.7552,0.8591,0.8116,0.5378,0.8329,78.55,78.55,157.09
14,0.7166,0.7576,0.8403,0.8098,0.5484,0.8025,78.55,78.55,157.09
15,0.7247,0.7645,0.8148,0.8146,0.5579,0.7766,78.55,78.55,157.09
16,0.7258,0.7682,0.8048,0.8252,0.5789,0.7422,78.55,78.55,157.09
17,0.7298,0.7713,0.7912,0.8323,0.5944,0.7154,78.55,78.55,157.09
18,0.7339,0.7762,0.7765,0.8347,0.6046,0.6979,78.55,78.55,157.09
19,0.7381,0.7812,0.7634,0.8398,0.6232,0.6737,78.55,78.55,157.09
20,0.7418,0.7844,0.7515,0.8364,0.6268,0.6591,78.55,78.55,157.09
21,0.7449,0.7883,0.7401,0.8424,0.6436,0.6449,78.55,78.55,157.09
22,0.7478,0.7921,0.7288,0.8491,0.6523,0.6248,78.55,78.55,157.09
23,0.7504,0.7932,0.7245,0.8486,0.6592,0.6135,78.55,78.55,157.09
