round,cluster_id,accuracy,samples
0,0,0.6375,2000
0,1,0.5405,2000
0,2,0.6505,2000
0,3,0.7267,1500
0,4,0.6170,2000
0,5,0.7340,500
1,0,0.6620,2000
1,1,0.6055,2000
1,2,0.6830,2000
1,3,0.7507,1500
1,4,0.6540,2000
1,5,0.7560,500
2,0,0.6815,2000
2,1,0.6540,2000
2,2,0.7030,2000
2,3,0.7660,2000
2,4,0.6670,2000
3,0,0.6985,2000
3,1,0.6685,2000
3,2,0.7155,2000
3,3,0.7785,2000
3,4,0.6825,2000
4,0,0.7085,2000
4,1,0.6820,2000
4,2,0.7265,2000
4,3,0.7847,1500
4,4,0.6955,2000
4,5,0.7900,500
5,0,0.7160,2000
5,1,0.6915,2000
5,2,0.7320,2000
5,3,0.7920,1500
5,4,0.7105,2000
5,5,0.8100,500
6,0,0.7245,2000
6,1,0.6910,2000
6,2,0.7487,1500
6,3,0.8000,1500
6,4,0.7235,2000
6,6,0.7960,500
6,7,0.7060,500
7,0,0.7250,2000
7,1,0.6980,2000
7,2,0.7607,1500
7,3,0.8033,1500
7,4,0.7290,2000
7,6,0.8020,500
7,7,0.7160,500
8,0,0.7240,1500
8,1,0.7100,1000
8,2,0.7520,2000
8,3,0.8147,1500
8,4,0.7400,1500
8,8,0.7360,500
8,9,0.7400,500
8,10,0.6930,1000
8,11,0.7780,500
9,0,0.7313,1500
9,1,0.7140,1000
9,2,0.7570,2000
9,3,0.8200,1500
9,4,0.7447,1500
9,8,0.7440,500
9,9,0.7520,500
9,10,0.6980,1000
9,11,0.7800,500
10,0,0.7335,2000
10,1,0.7027,1500
10,2,0.7580,2000
10,3,0.8207,1500
10,4,0.7575,2000
10,10,0.6860,500
10,11,0.7880,500
11,0,0.7350,2000
11,1,0.7060,1500
11,2,0.7610,2000
11,3,0.8233,1500
11,4,0.7635,2000
11,10,0.6860,500
11,11,0.7840,500
12,0,0.7395,2000
12,1,0.7090,2000
12,2,0.7655,2000
12,3,0.8190,2000
12,4,0.7720,2000
13,0,0.7450,2000
13,1,0.7115,2000
13,2,0.7710,2000
13,3,0.8205,2000
13,4,0.7785,2000
14,0,0.7405,2000
14,1,0.7130,2000
14,2,0.7715,2000
14,3,0.8280,1000
14,4,0.7840,2000
14,5,0.7880,500
14,6,0.8320,500
15,0,0.7470,2000
15,1,0.7140,2000
15,2,0.7745,2000
15,3,0.8320,1000
15,4,0.7900,2000
15,5,0.7960,500
15,6,0.8360,500
16,0,0.7425,2000
16,1,0.7150,2000
16,2,0.7760,2000
16,3,0.8353,1500
16,4,0.7945,2000
16,5,0.8060,500
17,0,0.7500,2000
17,1,0.7155,2000
17,2,0.7795,2000
17,3,0.8353,1500
17,4,0.7985,2000
17,5,0.8020,500
18,0,0.7525,2000
18,1,0.7110,1000
18,2,0.7910,1000
18,3,0.8333,1500
18,4,0.8035,2000
18,5,0.7960,500
18,6,0.7680,1000
18,7,0.7270,1000
19,0,0.7520,2000
19,1,0.7040,1000
19,2,0.7920,1000
19,3,0.8367,1500
19,4,0.8040,2000
19,5,0.7960,500
19,6,0.7650,1000
19,7,0.7350,1000
20,0,0.7550,1000
20,1,0.7220,1500
20,2,0.7840,2000
20,3,0.8267,1500
20,4,0.8100,2000
20,7,0.7220,500
20,8,0.8280,500
20,9,0.7460,1000
21,0,0.7610,1000
21,1,0.7267,1500
21,2,0.7840,2000
21,3,0.8273,1500
21,4,0.8160,2000
21,7,0.7160,500
21,8,0.8260,500
21,9,0.7520,1000
22,0,0.7560,2000
22,1,0.7205,2000
22,2,0.7860,2000
22,3,0.8307,1500
22,4,0.8155,2000
22,8,0.8280,500
23,0,0.7580,2000
23,1,0.7200,2000
23,2,0.7870,2000
23,3,0.8327,1500
23,4,0.8215,2000
23,8,0.8420,500
24,0,0.7595,2000
24,1,0.7190,2000
24,2,0.7890,2000
24,3,0.8333,1500
24,4,0.8240,2000
24,8,0.8320,500
25,0,0.7575,2000
25,1,0.7200,2000
25,2,0.7850,2000
25,3,0.8307,1500
25,4,0.8235,2000
25,8,0.8360,500
26,0,0.7513,1500
26,1,0.7215,2000
26,2,0.7890,2000
26,3,0.8345,2000
26,4,0.8200,1000
26,9,0.7720,500
26,10,0.8390,1000
27,0,0.7553,1500
27,1,0.7190,2000
27,2,0.7855,2000
27,3,0.8350,2000
27,4,0.8180,1000
27,9,0.7720,500
27,10,0.8380,1000
28,0,0.7673,1500
28,1,0.7245,2000
28,2,0.7895,2000
28,3,0.8490,1000
28,4,0.8305,2000
28,11,0.8040,500
28,12,0.7520,500
28,13,0.8380,500
29,0,0.7667,1500
29,1,0.7165,2000
29,2,0.7890,2000
29,3,0.8510,1000
29,4,0.8345,2000
29,11,0.8080,500
29,12,0.7560,500
29,13,0.8300,500
30,0,0.7680,2000
30,1,0.7200,2000
30,2,0.8000,1000
30,3,0.8380,500
30,4,0.8350,2000
30,13,0.8347,1500
30,14,0.7770,1000
31,0,0.7665,2000
31,1,0.7235,2000
31,2,0.8000,1000
31,3,0.8400,500
31,4,0.8360,2000
31,13,0.8340,1500
31,14,0.7770,1000
32,0,0.7665,2000
32,1,0.7260,1500
32,2,0.7900,2000
32,3,0.8360,500
32,4,0.8365,2000
32,13,0.8347,1500
32,15,0.7100,500
33,0,0.7695,2000
33,1,0.7313,1500
33,2,0.7925,2000
33,3,0.8420,500
33,4,0.8435,2000
33,13,0.8360,1500
33,15,0.7120,500
34,0,0.7695,2000
34,1,0.7210,2000
34,2,0.7860,1500
34,4,0.8430,2000
34,13,0.8375,2000
34,16,0.8020,500
35,0,0.7705,2000
35,1,0.7230,2000
35,2,0.7840,1500
35,4,0.8435,2000
35,13,0.8400,2000
35,16,0.8040,500
36,0,0.7715,2000
36,1,0.7110,1000
36,2,0.7925,2000
36,4,0.8445,2000
36,13,0.8467,1500
36,17,0.7330,1000
36,18,0.8100,500
37,0,0.7730,2000
37,1,0.7140,1000
37,2,0.7925,2000
37,4,0.8445,2000
37,13,0.8487,1500
37,17,0.7250,1000
37,18,0.8140,500
38,0,0.7727,1500
38,1,0.7315,2000
38,2,0.7945,2000
38,4,0.8407,1500
38,13,0.8405,2000
38,19,0.7840,500
38,20,0.8760,500
39,0,0.7727,1500
39,1,0.7225,2000
39,2,0.7945,2000
39,4,0.8400,1500
39,13,0.8405,2000
39,19,0.7720,500
39,20,0.8860,500
40,0,0.7730,2000
40,1,0.7213,1500
40,2,0.7920,2000
40,4,0.8340,500
40,13,0.8500,1500
40,20,0.8580,1000
40,21,0.8460,500
40,22,0.8140,500
40,23,0.7240,500
41,0,0.7745,2000
41,1,0.7307,1500
41,2,0.7925,2000
41,4,0.8400,500
41,13,0.8480,1500
41,20,0.8600,1000
41,21,0.8440,500
41,22,0.8180,500
41,23,0.7160,500
42,0,0.7720,1500
42,1,0.7245,2000
42,2,0.7940,2000
42,13,0.8400,2000
42,20,0.8555,2000
42,24,0.7860,500
43,0,0.7713,1500
43,1,0.7315,2000
43,2,0.7935,2000
43,13,0.8450,2000
43,20,0.8575,2000
43,24,0.7920,500
44,0,0.7747,1500
44,1,0.7127,1500
44,2,0.8070,1000
44,13,0.8413,1500
44,20,0.8525,2000
44,24,0.7900,500
44,25,0.8520,500
44,26,0.7870,1000
44,27,0.7580,500
45,0,0.7760,1500
45,1,0.7127,1500
45,2,0.8050,1000
45,13,0.8400,1500
45,20,0.8580,2000
45,24,0.7880,500
45,25,0.8520,500
45,26,0.7840,1000
45,27,0.7600,500
46,0,0.7770,1000
46,1,0.7245,2000
46,2,0.7975,2000
46,13,0.8470,2000
46,20,0.8460,1500
46,24,0.7760,1000
46,28,0.8880,500
47,0,0.7770,1000
47,1,0.7300,2000
47,2,0.8000,2000
47,13,0.8470,2000
47,20,0.8453,1500
47,24,0.7820,1000
47,28,0.8720,500
48,0,0.7780,2000
48,1,0.7235,2000
48,2,0.7947,1500
48,13,0.8480,2000
48,20,0.8585,2000
48,29,0.8040,500
49,0,0.7790,2000
49,1,0.7290,2000
49,2,0.7953,1500
49,13,0.8495,2000
49,20,0.8610,2000
49,29,0.8000,500
50,0,0.7833,1500
50,1,0.7287,1500
50,2,0.7990,2000
50,13,0.8560,1500
50,20,0.8620,2000
50,30,0.8220,500
50,31,0.7140,500
50,32,0.7640,500
51,0,0.7833,1500
51,1,0.7300,1500
51,2,0.8010,2000
51,13,0.8573,1500
51,20,0.8625,2000
51,30,0.8280,500
51,31,0.7240,500
51,32,0.7700,500
52,0,0.7835,2000
52,1,0.7340,1500
52,2,0.8000,2000
52,13,0.8520,1000
52,20,0.8660,1500
52,30,0.8480,1000
52,33,0.7240,500
52,34,0.8560,500
53,0,0.7805,2000
53,1,0.7353,1500
