round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.2066,0.2124,0.1710,0.1635,0.1710,0.1381,1.8880,5.2156,10.4312,15.6468
1,0.2091,0.2020,0.1710,0.1585,0.1710,0.1285,1.4481,5.2156,5.2156,10.4312
2,0.2031,0.2117,0.1518,0.1553,0.1518,0.1254,1.4177,5.2156,10.4312,15.6468
3,0.2032,0.2043,0.1518,0.1535,0.1518,0.1209,1.2677,5.2156,5.2156,10.4312
4,0.2188,0.1970,0.1712,0.1626,0.1712,0.1174,1.1681,5.2156,10.4312,15.6468
5,0.2175,0.1920,0.1712,0.1588,0.1712,0.1171,1.0761,5.2156,5.2156,10.4312
6,0.2196,0.1900,0.1820,0.1589,0.1820,0.1169,1.0257,5.2156,10.4312,15.6468
7,0.2177,0.1893,0.1820,0.1562,0.1820,0.1171,0.9956,5.2156,5.2156,10.4312
8,0.2233,0.1913,0.1872,0.1569,0.1872,0.1187,1.0160,5.2156,10.4312,15.6468
9,0.2233,0.1907,0.1872,0.1563,0.1872,0.1184,1.0000,5.2156,5.2156,10.4312
10,0.2246,0.1928,0.1928,0.1563,0.1928,0.1181,0.9882,5.2156,10.4312,15.6468
11,0.2255,0.1936,0.1929,0.1570,0.1928,0.1183,0.9847,5.2156,5.2156,10.4312
12,0.2204,0.2121,0.1948,0.1603,0.1948,0.1225,1.0992,5.2156,10.4312,15.6468
13,0.2180,0.2072,0.1948,0.1594,0.1948,0.1225,1.0610,5.2156,5.2156,10.4312
14,0.2239,0.1995,0.1985,0.1579,0.1985,0.1199,0.9878,5.2156,10.4312,15.6468
15,0.2229,0.1943,0.1985,0.1571,0.1985,0.1197,0.9770,5.2156,5.2156,10.4312
16,0.2179,0.1879,0.2008,0.1568,0.2008,0.1189,0.9769,5.2156,10.4312,15.6468
17,0.2188,0.1891,0.2008,0.1575,0.2008,0.1193,0.9766,5.2156,5.2156,10.4312
18,0.2129,0.2113,0.2016,0.1610,0.2016,0.1243,1.0672,5.2156,10.4312,15.6468
19,0.2144,0.2087,0.2016,0.1620,0.2016,0.1243,1.0530,5.2156,5.2156,10.4312
20,0.2318,0.2001,0.2010,0.1674,0.2010,0.1221,1.0760,5.2156,10.4312,15.6468
21,0.2303,0.1981,0.2010,0.1667,0.2010,0.1209,1.0610,5.2156,5.2156,10.4312
22,0.2361,0.1979,0.2013,0.1651,0.2013,0.1210,1.0413,5.2156,10.4312,15.6468
23,0.2382,0.1985,0.2013,0.1661,0.2013,0.1214,1.0435,5.2156,5.2156,10.4312
24,0.2415,0.1999,0.2019,0.1669,0.2019,0.1220,1.0463,5.2156,10.4312,15.6468
25,0.2432,0.2021,0.2019,0.1677,0.2019,0.1226,1.0494,5.2156,5.2156,10.4312
26,0.2456,0.2026,0.2017,0.1685,0.2017,0.1230,1.0521,5.2156,10.4312,15.6468
27,0.2472,0.2052,0.2017,0.1695,0.2017,0.1237,1.0554,5.2156,5.2156,10.4312
28,0.2382,0.2011,0.2037,0.1695,0.2037,0.1238,1.0406,5.2156,10.4312,15.6468
29,0.2389,0.2010,0.2037,0.1698,0.2037,0.1242,1.0384,5.2156,5.2156,10.4312
30,0.2402,0.2258,0.2043,0.1767,0.2043,0.1318,1.2152,5.2156,10.4312,15.6468
31,0.2393,0.2237,0.2043,0.1763,0.2043,0.1313,1.2019,5.2156,5.2156,10.4312
32,0.2372,0.2233,0.2046,0.1762,0.2046,0.1311,1.1965,5.2156,10.4312,15.6468
33,0.2365,0.2220,0.2046,0.1762,0.2046,0.1305,1.1940,5.2156,5.2156,10.4312
34,0.2429,0.2040,0.2047,0.1740,0.2047,0.1236,1.0851,5.2156,10.4312,15.6468
35,0.2422,0.2003,0.2047,0.1723,0.2047,0.1234,1.0721,5.2156,5.2156,10.4312
36,0.2389,0.2141,0.2050,0.1782,0.2050,0.1315,1.2128,5.2156,10.4312,15.6468
37,0.2385,0.2143,0.2050,0.1780,0.2050,0.1308,1.2085,5.2156,5.2156,10.4312
38,0.2452,0.2214,0.2005,0.1752,0.2005,0.1239,1.1012,5.2156,10.4312,15.6468
39,0.2435,0.2193,0.2005,0.1731,0.2005,0.1238,1.0864,5.2156,5.2156,10.4312
40,0.2552,0.2289,0.2033,0.1759,0.2033,0.1283,1.1493,5.2156,10.4312,15.6468
41,0.2561,0.2271,0.2033,0.1752,0.2033,0.1271,1.1283,5.2156,5.2156,10.4312
42,0.2379,0.2018,0.2050,0.1755,0.2050,0.1227,1.0855,5.2156,10.4312,15.6468
43,0.2403,0.1998,0.2050,0.1762,0.2050,0.1233,1.0796,5.2156,5.2156,10.4312
44,0.2420,0.2299,0.2055,0.1803,0.2055,0.1359,1.2433,5.2156,10.4312,15.6468
45,0.2414,0.2269,0.2055,0.1803,0.2055,0.1351,1.2340,5.2156,5.2156,10.4312
46,0.2481,0.2010,0.2062,0.1804,0.2062,0.1269,1.1012,5.2156,10.4312,15.6468
47,0.2461,0.1983,0.2062,0.1787,0.2062,0.1257,1.0862,5.2156,5.2156,10.4312
48,0.2556,0.2078,0.2066,0.1786,0.2066,0.1300,1.1127,5.2156,10.4312,15.6468
49,0.2564,0.2090,0.2066,0.1785,0.2066,0.1291,1.1087,5.2156,5.2156,10.4312
50,0.2504,0.2044,0.2074,0.1792,0.2074,0.1279,1.0822,5.2156,10.4312,15.6468
51,0.2482,0.2041,0.2074,0.1784,0.2074,0.1277,1.0746,5.2156,5.2156,10.4312
52,0.2486,0.2291,0.2078,0.1831,0.2078,0.1373,1.2358,5.2156,10.4312,15.6468
53,0.2468,0.2275,0.2078,0.1828,0.2078,0.1361,1.2226,5.2156,5.2156,10.4312
54,0.2498,0.2090,0.2089,0.1806,0.2089,0.1292,1.0907,5.2156,10.4312,15.6468
55,0.2492,0.2054,0.2089,0.1793,0.2089,0.1284,1.0801,5.2156,5.2156,10.4312
56,0.2489,0.2067,0.2083,0.1785,0.2083,0.1287,1.0735,5.2156,10.4312,15.6468
57,0.2496,0.2083,0.2083,0.1781,0.2083,0.1291,1.0702,5.2156,5.2156,10.4312
58,0.2615,0.2183,0.2080,0.1795,0.2079,0.1319,1.1014,5.2156,10.4312,15.6468
59,0.2621,0.2197,0.2080,0.1796,0.2079,0.1317,1.0990,5.2156,5.2156,10.4312
