round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
84,0.3147,0.7010,2.5391,0.9929,0.6921,0.1333,78.55,78.55,157.09
85,0.3161,0.7052,2.5292,0.9911,0.6850,0.1368,78.55,78.55,157.09
86,0.3197,0.7091,2.4816,0.9932,0.6979,0.1323,78.55,78.55,157.09
87,0.3149,0.7036,2.5455,0.9941,0.7046,0.1279,78.55,78.55,157.09
88,0.3198,0.7060,2.5226,0.9914,0.7027,0.1363,78.55,78.55,157.09
89,0.3176,0.7073,2.5039,0.9931,0.7113,0.1280,78.55,78.55,157.09
90,0.3164,0.7118,2.4946,0.9940,0.7119,0.1264,78.55,78.55,157.09
91,0.3179,0.7084,2.5331,0.9937,0.7088,0.1245,78.55,78.55,157.09
92,0.3193,0.7125,2.5236,0.9923,0.7151,0.1284,78.55,78.55,157.09
93,0.3196,0.7118,2.5366,0.9940,0.7173,0.1225,78.55,78.55,157.09
94,0.3219,0.7138,2.4918,0.9942,0.7207,0.1223,78.55,78.55,157.09
95,0.3235,0.7177,2.4760,0.9947,0.7227,0.1205,78.55,78.55,157.09
96,0.3221,0.7139,2.5151,0.9949,0.7327,0.1207,78.55,78.55,157.09
97,0.3253,0.7182,2.4649,0.9947,0.7286,0.1191,78.55,78.55,157.09
98,0.3308,0.7225,2.4785,0.9945,0.7321,0.1192,78.55,78.55,157.09
99,0.3267,0.7183,2.4770,0.9930,0.7320,0.1243,78.55,78.55,157.09
100,0.3275,0.7204,2.4831,0.9947,0.7354,0.1163,78.55,78.55,157.09
101,0.3298,0.7262,2.4195,0.9946,0.7381,0.1164,78.55,78.55,157.09
