round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
65,0.8774,0.3285,1238.1279,1238.1279,2476.2558
66,0.8779,0.3258,1238.1279,1238.1279,2476.2558
67,0.8784,0.3230,1238.1279,1238.1279,2476.2558
68,0.8781,0.3203,1238.1279,26854.1088,28092.2367
69,0.8789,0.3177,1238.1279,1238.1279,2476.2558
70,0.8794,0.3155,1238.1279,1238.1279,2476.2558
71,0.8799,0.3136,1238.1279,1238.1279,2476.2558
72,0.8805,0.3119,1238.1279,26854.1088,28092.2367
73,0.8800,0.3097,1238.1279,1238.1279,2476.2558
74,0.8811,0.3078,1238.1279,1238.1279,2476.2558
75,0.8811,0.3059,1238.1279,1238.1279,2476.2558
76,0.8817,0.3050,1238.1279,26854.1088,28092.2367
77,0.8819,0.3026,1238.1279,1238.1279,2476.2558
78,0.8820,0.3011,1238.1279,1238.1279,2476.2558
79,0.8821,0.2993,1238.1279,1238.1279,2476.2558
80,0.8815,0.2979,1238.1279,26854.1088,28092.2367
81,0.8829,0.2957,1238.1279,1238.1279,2476.2558
82,0.8827,0.2941,1238.1279,1238.1279,2476.2558
83,0.8825,0.2925,1238.1279,1238.1279,2476.2558
84,0.8833,0.2916,1238.1279,26854.1088,28092.2367
85,0.8841,0.2901,1238.1279,1238.1279,2476.2558
86,0.8844,0.2888,1238.1279,1238.1279,2476.2558
87,0.8847,0.2873,1238.1279,1238.1279,2476.2558
88,0.8846,0.2871,1238.1279,26854.1088,28092.2367
89,0.8862,0.2851,1238.1279,1238.1279,2476.2558
90,0.8863,0.2840,1238.1279,1238.1279,2476.2558
91,0.8863,0.2828,1238.1279,1238.1279,2476.2558
92,0.8873,0.2820,1238.1279,26854.1088,28092.2367
93,0.8869,0.2807,1238.1279,1238.1279,2476.2558
94,0.8869,0.2795,1238.1279,1238.1279,2476.2558
95,0.8873,0.2784,1238.1279,1238.1279,2476.2558
96,0.8873,0.2773,1238.1279,26854.1088,28092.2367
97,0.8879,0.2762,1238.1279,1238.1279,2476.2558
98,0.8879,0.2755,1238.1279,1238.1279,2476.2558
99,0.8879,0.2740,1238.1279,1238.1279,2476.2558
100,0.8881,0.2733,1238.1279,26854.1088,28092.2367
