round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
21,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97100000,0.00000000,,,0.01877054,0.00000000,,,30,30,0,0,5826,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2474.18907166,2474.18907166,4948.37814331,224.92627924
22,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97116667,0.00000000,,,0.01882743,0.00000000,,,30,30,0,0,5827,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2592.00759888,2592.00759888,5184.01519775,225.39196512
23,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97200000,0.00000000,,,0.01886796,0.00000000,,,30,30,0,0,5832,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2709.82612610,2709.82612610,5419.65225220,225.81884384
24,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97133333,0.00000000,,,0.01910207,0.00000000,,,30,30,0,0,5828,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2827.64465332,2827.64465332,5655.28930664,226.21157227
25,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97250000,0.00000000,,,0.01801620,0.00000000,,,30,30,0,0,5835,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2945.46318054,2945.46318054,5890.92636108,226.57409081
26,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97233333,0.00000000,,,0.01900585,0.00000000,,,30,30,0,0,5834,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3063.28170776,3063.28170776,6126.56341553,226.90975613
27,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97250000,0.00000000,,,0.01847295,0.00000000,,,30,30,0,0,5835,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3181.10023499,3181.10023499,6362.20046997,227.22144536
28,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97250000,0.00000000,,,0.01851801,0.00000000,,,30,30,0,0,5835,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3298.91876221,3298.91876221,6597.83752441,227.51163877
29,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97283333,0.00000000,,,0.01824296,0.00000000,,,30,30,0,0,5837,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3416.73728943,3416.73728943,6833.47457886,227.78248596
30,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97350000,0.00000000,,,0.01830983,0.00000000,,,30,30,0,0,5841,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3534.55581665,3534.55581665,7069.11163330,228.03585914
31,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97300000,0.00000000,,,0.01855622,0.00000000,,,30,30,0,0,5838,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3652.37434387,3652.37434387,7304.74868774,228.27339649
32,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97316667,0.00000000,,,0.01772396,0.00000000,,,30,30,0,0,5839,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3770.19287109,3770.19287109,7540.38574219,228.49653764
33,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97383333,0.00000000,,,0.01787379,0.00000000,,,30,30,0,0,5843,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3888.01139832,3888.01139832,7776.02279663,228.70655284
34,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97350000,0.00000000,,,0.01737575,0.00000000,,,30,30,0,0,5841,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4005.82992554,4005.82992554,8011.65985107,228.90456717
35,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97250000,0.00000000,,,0.01842779,0.00000000,,,30,30,0,0,5835,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4123.64845276,4123.64845276,8247.29690552,229.09158071
36,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97350000,0.00000000,,,0.01766116,0.00000000,,,30,30,0,0,5841,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4241.46697998,4241.46697998,8482.93395996,229.26848540
37,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97366667,0.00000000,,,0.01750873,0.00000000,,,30,30,0,0,5842,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4359.28550720,4359.28550720,8718.57101440,229.43607933
38,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97416667,0.00000000,,,0.01727635,0.00000000,,,30,30,0,0,5845,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4477.10403442,4477.10403442,8954.20806885,229.59507869
39,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97400000,0.00000000,,,0.01772005,0.00000000,,,30,30,0,0,5844,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4594.92256165,4594.92256165,9189.84512329,229.74612808
40,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97383333,0.00000000,,,0.01759182,0.00000000,,,30,30,0,0,5843,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4712.74108887,4712.74108887,9425.48217773,229.88980921
41,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97383333,0.00000000,,,0.01768631,0.00000000,,,30,30,0,0,5843,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4830.55961609,4830.55961609,9661.11923218,230.02664839
42,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97366667,0.00000000,,,0.01779201,0.00000000,,,30,30,0,0,5842,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4948.37814331,4948.37814331,9896.75628662,230.15712294
43,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97450000,0.00000000,,,0.01724094,0.00000000,,,30,30,0,0,5847,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5066.19667053,5066.19667053,10132.39334106,230.28166684
44,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97433333,0.00000000,,,0.01735575,0.00000000,,,30,30,0,0,5846,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5184.01519775,5184.01519775,10368.03039551,230.40067546
45,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97533333,0.00000000,,,0.01677962,0.00000000,,,30,30,0,0,5852,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5301.83372498,5301.83372498,10603.66744995,230.51450978
46,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97283333,0.00000000,,,0.01873870,0.00000000,,,30,30,0,0,5837,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5419.65225220,5419.65225220,10839.30450439,230.62350009
47,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97433333,0.00000000,,,0.01730767,0.00000000,,,30,30,0,0,5846,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5537.47077942,5537.47077942,11074.94155884,230.72794914
48,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97450000,0.00000000,,,0.01733734,0.00000000,,,30,30,0,0,5847,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5655.28930664,5655.28930664,11310.57861328,230.82813496
49,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97433333,0.00000000,,,0.01801543,0.00000000,,,30,30,0,0,5846,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5773.10783386,5773.10783386,11546.21566772,230.92431335
50,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.97400000,0.00000000,,,0.01748333,0.00000000,,,30,30,0,0,5844,6000,0,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5890.92636108,5890.92636108,11781.85272217,231.01672004
51,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97383333,0.00000000,0.00000000,0.12500000,0.01792035,0.00000000,0.00000000,0.00000000,30,30,20,20,5843,6000,0,24000,0,4000,2000,16000,117.81852722,117.81852722,235.63705444,6008.74488831,6008.74488831,12017.48977661,231.10557263
52,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97466667,0.00000000,0.90700000,0.00000000,0.01755626,0.00000000,0.08414868,0.00000000,30,30,20,20,5848,6000,0,24000,3628,4000,0,16000,196.36421204,196.36421204,392.72842407,6205.10910034,6205.10910034,12410.21820068,234.15506039
53,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97433333,0.00000000,0.98700000,0.00000000,0.01754676,0.00000000,0.00871780,0.00000000,30,30,20,20,5846,6000,0,24000,3948,4000,0,16000,196.36421204,196.36421204,392.72842407,6401.47331238,6401.47331238,12802.94662476,237.09160416
54,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97433333,0.00000000,0.99575000,0.00000000,0.01754676,0.00000000,0.00454835,0.00000000,30,30,20,20,5846,6000,0,24000,3983,4000,0,16000,196.36421204,196.36421204,392.72842407,6597.83752441,6597.83752441,13195.67504883,239.92136452
55,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97466667,0.00000000,0.99725000,0.00000000,0.01632653,0.00000000,0.00294746,0.00000000,30,30,20,20,5848,6000,0,24000,3989,4000,0,16000,196.36421204,196.36421204,392.72842407,6794.20173645,6794.20173645,13588.40347290,242.65006202
56,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97466667,0.00000000,0.99750000,0.00000000,0.01682921,0.00000000,0.00250000,0.00000000,30,30,20,20,5848,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,6990.56594849,6990.56594849,13981.13189697,245.28301574
57,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97416667,0.00000000,0.99750000,0.00000000,0.01830680,0.00000000,0.00250000,0.00000000,30,30,20,20,5845,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,7186.93016052,7186.93016052,14373.86032104,247.82517795
58,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97516667,0.00000000,0.99750000,0.00000000,0.01685642,0.00000000,0.00250000,0.00000000,30,30,20,20,5851,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,7383.29437256,7383.29437256,14766.58874512,250.28116517
59,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97516667,0.00000000,0.99750000,0.00000000,0.01645617,0.00000000,0.00250000,0.00000000,30,30,20,20,5851,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,7579.65858459,7579.65858459,15159.31716919,252.65528615
60,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97516667,0.00000000,0.99750000,0.00000000,0.01670745,0.00000000,0.00250000,0.00000000,30,30,20,20,5851,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,7776.02279663,7776.02279663,15552.04559326,254.95156710
61,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97500000,0.00000000,0.99750000,0.00000000,0.01688194,0.00000000,0.00250000,0.00000000,30,30,20,20,5850,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,7972.38700867,7972.38700867,15944.77401733,257.17377447
62,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97483333,0.00000000,0.99750000,0.00000000,0.01685642,0.00000000,0.00250000,0.00000000,30,30,20,20,5849,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,8168.75122070,8168.75122070,16337.50244141,259.32543558
63,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97500000,0.00000000,0.99750000,0.00000000,0.01698038,0.00000000,0.00250000,0.00000000,30,30,20,20,5850,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,8365.11543274,8365.11543274,16730.23086548,261.40985727
64,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97450000,0.00000000,0.99750000,0.00000000,0.01738534,0.00000000,0.00250000,0.00000000,30,30,20,20,5847,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,8561.47964478,8561.47964478,17122.95928955,263.43014292
65,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97500000,0.00000000,0.99750000,0.00000000,0.01698038,0.00000000,0.00250000,0.00000000,30,30,20,20,5850,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,8757.84385681,8757.84385681,17515.68771362,265.38920778
66,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97183333,0.00000000,0.99750000,0.00000000,0.02494939,0.00000000,0.00250000,0.00000000,30,30,20,20,5831,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,8954.20806885,8954.20806885,17908.41613770,267.28979310
67,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97533333,0.00000000,0.99750000,0.00000000,0.01627541,0.00000000,0.00250000,0.00000000,30,30,20,20,5852,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,9150.57228088,9150.57228088,18301.14456177,269.13447885
68,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97466667,0.00000000,0.99750000,0.00000000,0.01697711,0.00000000,0.00250000,0.00000000,30,30,20,20,5848,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,9346.93649292,9346.93649292,18693.87298584,270.92569545
69,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97600000,0.00000000,0.99750000,0.00000000,0.01551344,0.00000000,0.00250000,0.00000000,30,30,20,20,5856,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,9543.30070496,9543.30070496,19086.60140991,272.66573443
70,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97366667,0.00000000,0.99750000,0.00000000,0.01866071,0.00000000,0.00250000,0.00000000,30,30,20,20,5842,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,9739.66491699,9739.66491699,19479.32983398,274.35675823
71,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97416667,0.00000000,0.99750000,0.00000000,0.01941148,0.00000000,0.00250000,0.00000000,30,30,20,20,5845,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,9936.02912903,9936.02912903,19872.05825806,276.00080914
72,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97583333,0.00000000,0.99750000,0.00000000,0.01638512,0.00000000,0.00250000,0.00000000,30,30,20,20,5855,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,10132.39334106,10132.39334106,20264.78668213,277.59981756
73,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97533333,0.00000000,0.99750000,0.00000000,0.01657977,0.00000000,0.00250000,0.00000000,30,30,20,20,5852,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,10328.75755310,10328.75755310,20657.51510620,279.15560954
74,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97533333,0.00000000,0.99750000,0.00000000,0.01677962,0.00000000,0.00250000,0.00000000,30,30,20,20,5852,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,10525.12176514,10525.12176514,21050.24353027,280.66991374
75,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97583333,0.00000000,0.99750000,0.00000000,0.01623183,0.00000000,0.00250000,0.00000000,30,30,20,20,5855,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,10721.48597717,10721.48597717,21442.97195435,282.14436782
76,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97566667,0.00000000,0.99800000,0.00000000,0.01621385,0.00000000,0.00244949,0.00000000,30,30,20,20,5854,6000,0,24000,3992,4000,0,16000,196.36421204,196.36421204,392.72842407,10917.85018921,10917.85018921,21835.70037842,283.58052440
77,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97483333,0.00000000,0.99750000,0.00000000,0.01705302,0.00000000,0.00250000,0.00000000,30,30,20,20,5849,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,11114.21440125,11114.21440125,22228.42880249,284.97985644
78,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97550000,0.00000000,0.99775000,0.00000000,0.01680030,0.00000000,0.00248747,0.00000000,30,30,20,20,5853,6000,0,24000,3991,4000,0,16000,196.36421204,196.36421204,392.72842407,11310.57861328,11310.57861328,22621.15722656,286.34376236
79,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97533333,0.00000000,0.99750000,0.00000000,0.01760366,0.00000000,0.00250000,0.00000000,30,30,20,20,5852,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,11506.94282532,11506.94282532,23013.88565063,287.67357063
80,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97616667,0.00000000,0.99750000,0.00000000,0.01641561,0.00000000,0.00250000,0.00000000,30,30,20,20,5857,6000,0,24000,3990,4000,0,16000,196.36421204,196.36421204,392.72842407,11703.30703735,11703.30703735,23406.61407471,288.97054413
81,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97566667,0.00000000,0.99775000,0.00000000,0.01579733,0.00000000,0.00248747,0.00000000,30,30,20,20,5854,6000,0,24000,3991,4000,0,16000,196.36421204,196.36421204,392.72842407,11899.67124939,11899.67124939,23799.34249878,290.23588413
82,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97650000,0.00000000,0.99775000,0.00000000,0.01648990,0.00000000,0.00248747,0.00000000,30,30,20,20,5859,6000,0,24000,3991,4000,0,16000,196.36421204,196.36421204,392.72842407,12096.03546143,12096.03546143,24192.07092285,291.47073401
83,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97633333,0.00000000,0.99800000,0.00000000,0.01627541,0.00000000,0.00244949,0.00000000,30,30,20,20,5858,6000,0,24000,3992,4000,0,16000,196.36421204,196.36421204,392.72842407,12292.39967346,12292.39967346,24584.79934692,292.67618270
84,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97600000,0.00000000,0.99775000,0.00000000,0.01614517,0.00000000,0.00248747,0.00000000,30,30,20,20,5856,6000,0,24000,3991,4000,0,16000,196.36421204,196.36421204,392.72842407,12488.76388550,12488.76388550,24977.52777100,293.85326789
85,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97433333,0.00000000,0.99800000,0.00000000,0.01874092,0.00000000,0.00244949,0.00000000,30,30,20,20,5846,6000,0,24000,3992,4000,0,16000,196.36421204,196.36421204,392.72842407,12685.12809753,12685.12809753,25370.25619507,295.00297901
86,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97516667,0.00000000,0.99800000,0.00000000,0.01743958,0.00000000,0.00244949,0.00000000,30,30,20,20,5851,6000,0,24000,3992,4000,0,16000,196.36421204,196.36421204,392.72842407,12881.49230957,12881.49230957,25762.98461914,296.12625999
87,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97533333,0.00000000,0.99800000,0.00000000,0.01760366,0.00000000,0.00244949,0.00000000,30,30,20,20,5852,6000,0,24000,3992,4000,0,16000,196.36421204,196.36421204,392.72842407,13077.85652161,13077.85652161,26155.71304321,297.22401185
88,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.97483333,0.00000000,0.99800000,0.00000000,0.01814219,0.00000000,0.00244949,0.00000000,30,30,20,20,5849,6000,0,24000,3992,4000,0,16000,196.36421204,196.36421204,392.72842407,13274.22073364,13274.22073364,26548.44146729,298.29709514
