round,local_test_acc,global_test_acc,train_loss,id_test_acc,ood_test_acc,id_test_count,ood_test_count,id_client_std,ood_client_std,uplink_mb,downlink_mb,total_mb
88,0.4667,,0.7204,,,,,,,196.36,196.36,392.73
89,0.4669,,0.7153,,,,,,,196.36,196.36,392.73
90,0.4697,,0.7027,,,,,,,196.36,196.36,392.73
91,0.4702,,0.6923,,,,,,,196.36,196.36,392.73
92,0.4685,,0.6840,,,,,,,196.36,196.36,392.73
93,0.4698,,0.6800,,,,,,,196.36,196.36,392.73
94,0.4710,,0.6718,,,,,,,196.36,196.36,392.73
95,0.4722,,0.6579,,,,,,,196.36,196.36,392.73
96,0.4728,,0.6541,,,,,,,196.36,196.36,392.73
97,0.4759,,0.6399,,,,,,,196.36,196.36,392.73
98,0.4751,,0.6378,,,,,,,196.36,196.36,392.73
99,0.4746,,0.6325,,,,,,,196.36,196.36,392.73
100,0.4739,,0.6268,,,,,,,196.36,196.36,392.73
101,0.4759,,0.6182,,,,,,,196.36,196.36,392.73
