round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
20,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.89333333,0.25325000,,,0.06182412,0.08248838,,,30,30,0,0,5360,6000,6078,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2356.37054443,2474.18907166,4830.55961609,230.02664839
21,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.89983333,0.25233333,,,0.05854462,0.08431756,,,30,30,0,0,5399,6000,6056,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2474.18907166,2592.00759888,5066.19667053,230.28166684
22,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.90266667,0.25187500,,,0.05905835,0.08607455,,,30,30,0,0,5416,6000,6045,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2592.00759888,2709.82612610,5301.83372498,230.51450978
23,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.90583333,0.25112500,,,0.05715598,0.08676918,,,30,30,0,0,5435,6000,6027,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2709.82612610,2827.64465332,5537.47077942,230.72794914
24,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.90700000,0.24891667,,,0.05682722,0.08886186,,,30,30,0,0,5442,6000,5974,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2827.64465332,2945.46318054,5773.10783386,230.92431335
25,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.90833333,0.24679167,,,0.05584701,0.09130745,,,30,30,0,0,5450,6000,5923,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,2945.46318054,3063.28170776,6008.74488831,231.10557263
26,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.91000000,0.24587500,,,0.05469613,0.09398036,,,30,30,0,0,5460,6000,5901,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3063.28170776,3181.10023499,6244.38194275,231.27340529
27,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.91300000,0.24591667,,,0.05384546,0.09242730,,,30,30,0,0,5478,6000,5902,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3181.10023499,3298.91876221,6480.01899719,231.42924990
28,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.91166667,0.24404167,,,0.05351531,0.09664350,,,30,30,0,0,5470,6000,5857,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3298.91876221,3416.73728943,6715.65605164,231.57434661
29,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.91383333,0.24162500,,,0.05132711,0.09713776,,,30,30,0,0,5483,6000,5799,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3416.73728943,3534.55581665,6951.29310608,231.70977020
30,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.91466667,0.24075000,,,0.05084180,0.09712889,,,30,30,0,0,5488,6000,5778,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3534.55581665,3652.37434387,7186.93016052,231.83645679
31,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.91600000,0.24220833,,,0.04933559,0.09993210,,,30,30,0,0,5496,6000,5813,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3652.37434387,3770.19287109,7422.56721497,231.95522547
32,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.91916667,0.23941667,,,0.04966695,0.09878994,,,30,30,0,0,5515,6000,5746,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3770.19287109,3888.01139832,7658.20426941,232.06679604
33,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.91816667,0.23933333,,,0.04862241,0.09931627,,,30,30,0,0,5509,6000,5744,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,3888.01139832,4005.82992554,7893.84132385,232.17180364
34,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.92166667,0.23600000,,,0.04619404,0.09961509,,,30,30,0,0,5530,6000,5664,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4005.82992554,4123.64845276,8129.47837830,232.27081081
35,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.92183333,0.23545833,,,0.04641270,0.09993096,,,30,30,0,0,5531,6000,5651,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4123.64845276,4241.46697998,8365.11543274,232.36431758
36,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.92483333,0.23695833,,,0.04365553,0.10147336,,,30,30,0,0,5549,6000,5687,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4241.46697998,4359.28550720,8600.75248718,232.45276992
37,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.92483333,0.23333333,,,0.04437498,0.10127126,,,30,30,0,0,5549,6000,5600,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4359.28550720,4477.10403442,8836.38954163,232.53656688
38,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.92650000,0.23187500,,,0.04291756,0.10195013,,,30,30,0,0,5559,6000,5565,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4477.10403442,4594.92256165,9072.02659607,232.61606657
39,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93033333,0.23333333,,,0.04218873,0.10169979,,,30,30,0,0,5582,6000,5600,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4594.92256165,4712.74108887,9307.66365051,232.69159126
40,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93133333,0.23191667,,,0.04068033,0.10197106,,,30,30,0,0,5588,6000,5566,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4712.74108887,4830.55961609,9543.30070496,232.76343183
41,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.92950000,0.22808333,,,0.04223644,0.10272016,,,30,30,0,0,5577,6000,5474,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4830.55961609,4948.37814331,9778.93775940,232.83185141
42,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93083333,0.22662500,,,0.04143435,0.10327963,,,30,30,0,0,5585,6000,5439,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,4948.37814331,5066.19667053,10014.57481384,232.89708869
43,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93150000,0.22654167,,,0.04149598,0.10400805,,,30,30,0,0,5589,6000,5437,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5066.19667053,5184.01519775,10250.21186829,232.95936064
44,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93416667,0.22729167,,,0.03977192,0.10337487,,,30,30,0,0,5605,6000,5455,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5184.01519775,5301.83372498,10485.84892273,233.01886495
45,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93533333,0.22570833,,,0.03919892,0.10520153,,,30,30,0,0,5612,6000,5417,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5301.83372498,5419.65225220,10721.48597717,233.07578211
46,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93516667,0.22254167,,,0.04005170,0.10468976,,,30,30,0,0,5611,6000,5341,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5419.65225220,5537.47077942,10957.12303162,233.13027727
47,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93483333,0.22129167,,,0.03948593,0.10673784,,,30,30,0,0,5609,6000,5311,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5537.47077942,5655.28930664,11192.76008606,233.18250179
48,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93650000,0.22008333,,,0.03808215,0.10671073,,,30,30,0,0,5619,6000,5282,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5655.28930664,5773.10783386,11428.39714050,233.23259470
49,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93800000,0.22045833,,,0.03854867,0.10664118,,,30,30,0,0,5628,6000,5291,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5773.10783386,5890.92636108,11664.03419495,233.28068390
50,phase1,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,0,30,0.93966667,0.21837500,,,0.03635321,0.10761387,,,30,30,0,0,5638,6000,5241,24000,0,0,0,0,117.81852722,117.81852722,235.63705444,5890.92636108,6008.74488831,11899.67124939,233.32688724
51,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.93966667,0.21612500,0.00000000,0.22875000,0.03646764,0.10849220,0.00000000,0.00000000,30,30,20,20,5638,6000,5187,24000,0,4000,3660,16000,117.81852722,196.36421204,314.18273926,6008.74488831,6205.10910034,12213.85398865,234.88180747
52,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.89700000,0.15600000,0.00000000,0.24106250,0.03463139,0.12469814,0.00000000,0.01051988,30,30,20,20,5382,6000,3744,24000,0,4000,3857,16000,196.36421204,196.36421204,392.72842407,6205.10910034,6401.47331238,12606.58241272,237.86004552
53,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.87300000,0.13854167,0.00000000,0.40812500,0.05083634,0.11281811,0.00000000,0.01097938,30,30,20,20,5238,6000,3325,24000,0,4000,6530,16000,196.36421204,196.36421204,392.72842407,6401.47331238,6597.83752441,12999.31083679,240.72797846
54,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.86400000,0.13637500,0.01025000,0.45575000,0.05474791,0.10277319,0.01123332,0.00906918,30,30,20,20,5184,6000,3273,24000,41,4000,7292,16000,196.36421204,196.36421204,392.72842407,6597.83752441,6794.20173645,13392.03926086,243.49162292
55,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.79466667,0.17295833,0.14975000,0.47468750,0.11744455,0.08064873,0.01470332,0.01466754,30,30,20,20,4768,6000,4151,24000,599,4000,7595,16000,196.36421204,196.36421204,392.72842407,6794.20173645,6990.56594849,13784.76768494,246.15656580
56,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.74483333,0.20487500,0.29225000,0.50250000,0.16324053,0.09777917,0.07029358,0.02723451,30,30,20,20,4469,6000,4917,24000,1169,4000,8040,16000,196.36421204,196.36421204,392.72842407,6990.56594849,7186.93016052,14177.49610901,248.72800191
57,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.73383333,0.23129167,0.37825000,0.51075000,0.17044884,0.11375892,0.08779628,0.02797153,30,30,20,20,4403,6000,5551,24000,1513,4000,8172,16000,196.36421204,196.36421204,392.72842407,7186.93016052,7383.29437256,14570.22453308,251.21076781
58,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.72750000,0.24262500,0.42625000,0.51156250,0.17129288,0.11702268,0.08918905,0.02909810,30,30,20,20,4365,6000,5823,24000,1705,4000,8185,16000,196.36421204,196.36421204,392.72842407,7383.29437256,7579.65858459,14962.95295715,253.60937216
59,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.73000000,0.25175000,0.45650000,0.51012500,0.17332532,0.11424690,0.09611321,0.02721414,30,30,20,20,4380,6000,6042,24000,1826,4000,8162,16000,196.36421204,196.36421204,392.72842407,7579.65858459,7776.02279663,15355.68138123,255.92802302
60,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.72933333,0.25516667,0.48325000,0.50937500,0.17515105,0.10970117,0.11361420,0.02831878,30,30,20,20,4376,6000,6124,24000,1933,4000,8150,16000,196.36421204,196.36421204,392.72842407,7776.02279663,7972.38700867,15748.40980530,258.17065255
61,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.73233333,0.26620833,0.50100000,0.51143750,0.17423037,0.10522965,0.12023519,0.02852980,30,30,20,20,4394,6000,6389,24000,2004,4000,8183,16000,196.36421204,196.36421204,392.72842407,7972.38700867,8168.75122070,16141.13822937,260.34093918
62,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.73050000,0.27295833,0.52425000,0.51481250,0.17541546,0.10264395,0.13123714,0.01982452,30,30,20,20,4383,6000,6551,24000,2097,4000,8237,16000,196.36421204,196.36421204,392.72842407,8168.75122070,8365.11543274,16533.86665344,262.44232783
63,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.73350000,0.27900000,0.53900000,0.51512500,0.17553324,0.09206169,0.13999643,0.01687685,30,30,20,20,4401,6000,6696,24000,2156,4000,8242,16000,196.36421204,196.36421204,392.72842407,8365.11543274,8561.47964478,16926.59507751,264.47804809
64,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.73766667,0.28341667,0.55025000,0.52018750,0.17693093,0.09209084,0.15146349,0.01058651,30,30,20,20,4426,6000,6802,24000,2201,4000,8323,16000,196.36421204,196.36421204,392.72842407,8561.47964478,8757.84385681,17319.32350159,266.45113079
65,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.73700000,0.28445833,0.55750000,0.51793750,0.17605208,0.09014727,0.15250820,0.01051988,30,30,20,20,4422,6000,6827,24000,2230,4000,8287,16000,196.36421204,196.36421204,392.72842407,8757.84385681,8954.20806885,17712.05192566,268.36442312
66,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.73983333,0.28641667,0.57475000,0.52162500,0.17798634,0.08918423,0.16673688,0.00620106,30,30,20,20,4439,6000,6874,24000,2299,4000,8346,16000,196.36421204,196.36421204,392.72842407,8954.20806885,9150.57228088,18104.78034973,270.22060223
67,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.74383333,0.29025000,0.58300000,0.52425000,0.17641184,0.09018349,0.17040687,0.00794906,30,30,20,20,4463,6000,6966,24000,2332,4000,8388,16000,196.36421204,196.36421204,392.72842407,9150.57228088,9346.93649292,18497.50877380,272.02218785
68,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.74500000,0.29704167,0.58625000,0.52843750,0.17752465,0.07969766,0.17866082,0.00978579,30,30,20,20,4470,6000,7129,24000,2345,4000,8455,16000,196.36421204,196.36421204,392.72842407,9346.93649292,9543.30070496,18890.23719788,273.77155359
69,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.75033333,0.29595833,0.60550000,0.52193750,0.17835794,0.08622082,0.17981866,0.01002711,30,30,20,20,4502,6000,7103,24000,2422,4000,8351,16000,196.36421204,196.36421204,392.72842407,9543.30070496,9739.66491699,19282.96562195,275.47093746
70,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.74750000,0.29495833,0.61425000,0.52518750,0.17526528,0.08806158,0.18390402,0.01019555,30,30,20,20,4485,6000,7079,24000,2457,4000,8403,16000,196.36421204,196.36421204,392.72842407,9739.66491699,9936.02912903,19675.69404602,277.12245135
71,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.75050000,0.30329167,0.62075000,0.52587500,0.17508736,0.08150440,0.18686409,0.00867918,30,30,20,20,4503,6000,7279,24000,2483,4000,8414,16000,196.36421204,196.36421204,392.72842407,9936.02912903,10132.39334106,20068.42247009,278.72808986
72,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.75700000,0.30666667,0.62450000,0.52606250,0.17531210,0.07703106,0.18660721,0.00980493,30,30,20,20,4542,6000,7360,24000,2498,4000,8417,16000,196.36421204,196.36421204,392.72842407,10132.39334106,10328.75755310,20461.15089417,280.28973828
73,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.75650000,0.30325000,0.63150000,0.52456250,0.17714471,0.07814823,0.18611220,0.00707411,30,30,20,20,4539,6000,7278,24000,2526,4000,8393,16000,196.36421204,196.36421204,392.72842407,10328.75755310,10525.12176514,20853.87931824,281.80917998
74,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.76033333,0.30516667,0.63550000,0.52325000,0.17245257,0.08068634,0.18559297,0.00800781,30,30,20,20,4562,6000,7324,24000,2542,4000,8372,16000,196.36421204,196.36421204,392.72842407,10525.12176514,10721.48597717,21246.60774231,283.28810323
75,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.75850000,0.31137500,0.64175000,0.52493750,0.17171270,0.06798541,0.18586470,0.00998025,30,30,20,20,4551,6000,7473,24000,2567,4000,8399,16000,196.36421204,196.36421204,392.72842407,10721.48597717,10917.85018921,21639.33616638,284.72810745
76,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.76816667,0.31016667,0.64575000,0.52300000,0.16889091,0.07563050,0.18387683,0.00876249,30,30,20,20,4609,6000,7444,24000,2583,4000,8368,16000,196.36421204,196.36421204,392.72842407,10917.85018921,11114.21440125,22032.06459045,286.13070897
77,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.76733333,0.30566667,0.64925000,0.52300000,0.16936023,0.07817631,0.18384963,0.00943232,30,30,20,20,4604,6000,7336,24000,2597,4000,8368,16000,196.36421204,196.36421204,392.72842407,11114.21440125,11310.57861328,22424.79301453,287.49734634
78,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.76633333,0.30929167,0.65400000,0.52206250,0.16666800,0.07573782,0.18066959,0.00987638,30,30,20,20,4598,6000,7423,24000,2616,4000,8353,16000,196.36421204,196.36421204,392.72842407,11310.57861328,11506.94282532,22817.52143860,288.82938530
79,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.77300000,0.30645833,0.66225000,0.52131250,0.16644118,0.07894888,0.17468883,0.00670209,30,30,20,20,4638,6000,7355,24000,2649,4000,8341,16000,196.36421204,196.36421204,392.72842407,11506.94282532,11703.30703735,23210.24986267,290.12812328
80,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.77516667,0.31104167,0.66550000,0.51931250,0.16095798,0.07584323,0.17411131,0.00785091,30,30,20,20,4651,6000,7465,24000,2662,4000,8309,16000,196.36421204,196.36421204,392.72842407,11703.30703735,11899.67124939,23602.97828674,291.39479366
81,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.77900000,0.31025000,0.67325000,0.52068750,0.16279025,0.07705747,0.16772205,0.01050651,30,30,20,20,4674,6000,7446,24000,2693,4000,8331,16000,196.36421204,196.36421204,392.72842407,11899.67124939,12096.03546143,23995.70671082,292.63056964
82,phase2,dynamic_test,FashionMNIST_dynamic_clients_nc50,30,20,50,0.78016667,0.31050000,0.68000000,0.51731250,0.16215981,0.07585114,0.16363832,0.00820894,30,30,20,20,4681,6000,7452,24000,2720,4000,8277,16000,196.36421204,196.36421204,392.72842407,12096.03546143,12292.39967346,24388.43513489,293.83656789
