round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.1001,,2.3030,0.1001,,2.3030,0.00,196.58,196.58
2,0.2597,,2.2685,0.5551,,0.8220,196.58,196.58,393.17
3,0.2286,,2.2784,0.5714,,0.7802,196.58,196.58,393.17
4,0.2235,,2.2814,0.5766,,0.7746,196.58,196.58,393.17
5,0.2215,,2.2816,0.5833,,0.7620,196.58,196.58,393.17
6,0.2175,,2.2812,0.5807,,0.7634,196.58,196.58,393.17
7,0.2184,,2.2818,0.5830,,0.7602,196.58,196.58,393.17
8,0.2179,,2.2821,0.5806,,0.7576,196.58,196.58,393.17
9,0.2165,,2.2830,0.5795,,0.7631,196.58,196.58,393.17
10,0.2147,,2.2830,0.5856,,0.7524,196.58,196.58,393.17
11,0.2153,,2.2833,0.5771,,0.7703,196.58,196.58,393.17
12,0.2157,,2.2830,0.5787,,0.7601,196.58,196.58,393.17
13,0.2153,,2.2834,0.5820,,0.7622,196.58,196.58,393.17
14,0.2146,,2.2827,0.5791,,0.7616,196.58,196.58,393.17
15,0.2155,,2.2833,0.5839,,0.7579,196.58,196.58,393.17
16,0.2153,,2.2832,0.5864,,0.7492,196.58,196.58,393.17
17,0.2151,,2.2838,0.5813,,0.7625,196.58,196.58,393.17
18,0.2171,,2.2832,0.5826,,0.7509,196.58,196.58,393.17
19,0.2143,,2.2831,0.5868,,0.7469,196.58,196.58,393.17
20,0.2143,,2.2833,0.5830,,0.7555,196.58,196.58,393.17
21,0.2131,,2.2832,0.5801,,0.7703,196.58,196.58,393.17
22,0.2158,,2.2831,0.5815,,0.7574,196.58,196.58,393.17
23,0.2137,,2.2830,0.5900,,0.7421,196.58,196.58,393.17
24,0.2153,,2.2827,0.5861,,0.7525,196.58,196.58,393.17
25,0.2146,,2.2837,0.5827,,0.7638,196.58,196.58,393.17
26,0.2156,,2.2844,0.5838,,0.7563,196.58,196.58,393.17
27,0.2153,,2.2842,0.5819,,0.7572,196.58,196.58,393.17
28,0.2139,,2.2847,0.5858,,0.7511,196.58,196.58,393.17
29,0.2135,,2.2850,0.5855,,0.7487,196.58,196.58,393.17
30,0.2150,,2.2832,0.5797,,0.7585,196.58,196.58,393.17
31,0.2145,,2.2842,0.5877,,0.7439,196.58,196.58,393.17
32,0.2131,,2.2853,0.5888,,0.7488,196.58,196.58,393.17
33,0.2139,,2.2842,0.5840,,0.7550,196.58,196.58,393.17
34,0.2142,,2.2843,0.5842,,0.7504,196.58,196.58,393.17
35,0.2150,,2.2837,0.5793,,0.7728,196.58,196.58,393.17
36,0.2145,,2.2853,0.5849,,0.7521,196.58,196.58,393.17
37,0.2140,,2.2845,0.5833,,0.7528,196.58,196.58,393.17
38,0.2134,,2.2846,0.5739,,0.7715,196.58,196.58,393.17
39,0.2137,,2.2843,0.5756,,0.7716,196.58,196.58,393.17
40,0.2144,,2.2846,0.5792,,0.7679,196.58,196.58,393.17
41,0.2154,,2.2841,0.5837,,0.7590,196.58,196.58,393.17
42,0.2155,,2.2832,0.5881,,0.7434,196.58,196.58,393.17
43,0.2129,,2.2840,0.5857,,0.7556,196.58,196.58,393.17
44,0.2146,,2.2843,0.5845,,0.7473,196.58,196.58,393.17
45,0.2144,,2.2843,0.5811,,0.7667,196.58,196.58,393.17
46,0.2138,,2.2847,0.5813,,0.7572,196.58,196.58,393.17
47,0.2159,,2.2844,0.5802,,0.7670,196.58,196.58,393.17
48,0.2145,,2.2853,0.5797,,0.7621,196.58,196.58,393.17
49,0.2125,,2.2851,0.5849,,0.7554,196.58,196.58,393.17
50,0.2148,,2.2850,0.5794,,0.7640,196.58,196.58,393.17
51,0.2146,,2.2850,0.5814,,0.7528,196.58,196.58,393.17
52,0.2128,,2.2837,0.5853,,0.7540,196.58,196.58,393.17
53,0.2135,,2.2835,0.5833,,0.7546,196.58,196.58,393.17
54,0.2135,,2.2836,0.5815,,0.7631,196.58,196.58,393.17
55,0.2137,,2.2844,0.5801,,0.7669,196.58,196.58,393.17
56,0.2135,,2.2835,0.5818,,0.7595,196.58,196.58,393.17
57,0.2144,,2.2843,0.5853,,0.7470,196.58,196.58,393.17
58,0.2138,,2.2838,0.5786,,0.7660,196.58,196.58,393.17
59,0.2138,,2.2841,0.5808,,0.7624,196.58,196.58,393.17
60,0.2131,,2.2844,0.5798,,0.7583,196.58,196.58,393.17
61,0.2146,,2.2838,0.5805,,0.7606,196.58,196.58,393.17
62,0.2147,,2.2835,0.5837,,0.7514,196.58,196.58,393.17
63,0.2144,,2.2839,0.5852,,0.7535,196.58,196.58,393.17
64,0.2143,,2.2830,0.5827,,0.7537,196.58,196.58,393.17
65,0.2145,,2.2847,0.5835,,0.7551,196.58,196.58,393.17
66,0.2140,,2.2850,0.5862,,0.7466,196.58,196.58,393.17
67,0.2131,,2.2843,0.5886,,0.7443,196.58,196.58,393.17
68,0.2140,,2.2839,0.5835,,0.7546,196.58,196.58,393.17
69,0.2130,,2.2837,0.5873,,0.7457,196.58,196.58,393.17
70,0.2163,,2.2837,0.5831,,0.7568,196.58,196.58,393.17
71,0.2126,,2.2843,0.5860,,0.7509,196.58,196.58,393.17
72,0.2148,,2.2855,0.5868,,0.7481,196.58,196.58,393.17
73,0.2148,,2.2842,0.5821,,0.7567,196.58,196.58,393.17
74,0.2139,,2.2837,0.5806,,0.7642,196.58,196.58,393.17
75,0.2151,,2.2840,0.5788,,0.7667,196.58,196.58,393.17
76,0.2140,,2.2846,0.5870,,0.7477,196.58,196.58,393.17
77,0.2144,,2.2842,0.5851,,0.7479,196.58,196.58,393.17
78,0.2150,,2.2840,0.5812,,0.7549,196.58,196.58,393.17
79,0.2131,,2.2840,0.5883,,0.7471,196.58,196.58,393.17
80,0.2135,,2.2837,0.5842,,0.7507,196.58,196.58,393.17
81,0.2139,,2.2840,0.5800,,0.7613,196.58,196.58,393.17
82,0.2132,,2.2839,0.5869,,0.7439,196.58,196.58,393.17
83,0.2160,,2.2852,0.5853,,0.7548,196.58,196.58,393.17
84,0.2141,,2.2841,0.5841,,0.7553,196.58,196.58,393.17
85,0.2146,,2.2840,0.5866,,0.7478,196.58,196.58,393.17
86,0.2140,,2.2840,0.5908,,0.7366,196.58,196.58,393.17
