round,cluster_id,accuracy,samples
0,0,0.6420,2000
0,1,0.5365,2000
0,2,0.6475,2000
0,3,0.7233,1500
0,4,0.6180,2000
0,5,0.7280,500
1,0,0.6635,2000
1,1,0.6060,2000
1,2,0.6855,2000
1,3,0.7487,1500
1,4,0.6575,2000
1,5,0.7540,500
2,0,0.6880,1000
2,1,0.6513,1500
2,2,0.7080,2000
2,3,0.7645,2000
2,4,0.6730,1000
2,6,0.6560,500
2,7,0.6700,500
2,8,0.6690,1000
2,9,0.6880,500
3,0,0.6980,1000
3,1,0.6707,1500
3,2,0.7195,2000
3,3,0.7785,2000
3,4,0.6900,1000
3,6,0.6600,500
3,7,0.6920,500
3,8,0.6870,1000
3,9,0.6980,500
4,0,0.7073,1500
4,1,0.6890,1000
4,2,0.7240,1000
4,3,0.7865,2000
4,4,0.7025,2000
4,6,0.6650,1000
4,7,0.7000,500
4,10,0.7380,1000
5,0,0.7133,1500
5,1,0.7000,1000
5,2,0.7330,1000
5,3,0.7930,2000
5,4,0.7155,2000
5,6,0.6740,1000
5,7,0.7100,500
5,10,0.7450,1000
6,0,0.7260,2000
6,1,0.6905,2000
6,2,0.7430,2000
6,3,0.7890,1000
6,4,0.7250,2000
6,11,0.8000,1000
7,0,0.7290,2000
7,1,0.7005,2000
7,2,0.7575,2000
7,3,0.7980,1000
7,4,0.7385,2000
7,11,0.8050,1000
8,0,0.7273,1500
8,1,0.6995,2000
8,2,0.7700,1500
8,3,0.8010,1000
8,4,0.7407,1500
8,11,0.8120,1000
8,12,0.7420,500
8,13,0.7360,500
8,14,0.7080,500
9,0,0.7300,1500
9,1,0.7035,2000
9,2,0.7747,1500
9,3,0.8070,1000
9,4,0.7493,1500
9,11,0.8160,1000
9,12,0.7680,500
9,13,0.7360,500
9,14,0.7140,500
10,0,0.7333,1500
10,1,0.7030,2000
10,2,0.7615,2000
10,3,0.8210,1000
10,4,0.7660,2000
10,11,0.8050,1000
10,15,0.7420,500
11,0,0.7360,1500
11,1,0.7080,2000
11,2,0.7645,2000
11,3,0.8240,1000
11,4,0.7745,2000
11,11,0.8050,1000
11,15,0.7380,500
12,0,0.7405,2000
12,1,0.7115,2000
12,2,0.7700,1500
