round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
27,0.2592,0.2025,0.2181,0.1840,0.2181,0.1239,1.0256,5.2156,5.2156,10.4312
28,0.2578,0.2003,0.2177,0.1835,0.2177,0.1241,1.0236,5.2156,10.4312,15.6468
29,0.2591,0.2035,0.2177,0.1843,0.2177,0.1247,1.0249,5.2156,5.2156,10.4312
30,0.2536,0.2282,0.2197,0.1876,0.2197,0.1328,1.2057,5.2156,10.4312,15.6468
31,0.2499,0.2229,0.2197,0.1879,0.2197,0.1321,1.1782,5.2156,5.2156,10.4312
32,0.2485,0.2263,0.2199,0.1874,0.2199,0.1303,1.1291,5.2156,10.4312,15.6468
33,0.2485,0.2238,0.2199,0.1876,0.2199,0.1297,1.1166,5.2156,5.2156,10.4312
34,0.2588,0.2125,0.2191,0.1876,0.2191,0.1258,1.0477,5.2156,10.4312,15.6468
35,0.2606,0.2064,0.2191,0.1877,0.2191,0.1259,1.0430,5.2156,5.2156,10.4312
36,0.2535,0.2274,0.2198,0.1898,0.2198,0.1332,1.1854,5.2156,10.4312,15.6468
37,0.2519,0.2218,0.2198,0.1899,0.2198,0.1322,1.1712,5.2156,5.2156,10.4312
38,0.2636,0.2113,0.2209,0.1895,0.2209,0.1266,1.0568,5.2156,10.4312,15.6468
39,0.2628,0.2077,0.2209,0.1891,0.2209,0.1267,1.0509,5.2156,5.2156,10.4312
40,0.2643,0.2079,0.2212,0.1891,0.2212,0.1272,1.0491,5.2156,10.4312,15.6468
41,0.2637,0.2093,0.2212,0.1891,0.2212,0.1278,1.0487,5.2156,5.2156,10.4312
42,0.2559,0.2038,0.2215,0.1875,0.2215,0.1257,1.0481,5.2156,10.4312,15.6468
43,0.2582,0.2038,0.2215,0.1887,0.2215,0.1261,1.0485,5.2156,5.2156,10.4312
44,0.2517,0.2180,0.2225,0.1920,0.2225,0.1327,1.1908,5.2156,10.4312,15.6468
45,0.2511,0.2174,0.2225,0.1921,0.2225,0.1326,1.1818,5.2156,5.2156,10.4312
46,0.2563,0.2037,0.2214,0.1915,0.2214,0.1270,1.0715,5.2156,10.4312,15.6468
47,0.2545,0.2000,0.2214,0.1907,0.2214,0.1267,1.0627,5.2156,5.2156,10.4312
48,0.2588,0.2004,0.2216,0.1904,0.2215,0.1262,1.0580,5.2156,10.4312,15.6468
49,0.2612,0.2028,0.2216,0.1910,0.2215,0.1269,1.0577,5.2156,5.2156,10.4312
50,0.2593,0.2045,0.2216,0.1908,0.2216,0.1273,1.0573,5.2156,10.4312,15.6468
51,0.2579,0.2052,0.2216,0.1909,0.2216,0.1281,1.0563,5.2156,5.2156,10.4312
52,0.2573,0.2047,0.2202,0.1903,0.2202,0.1286,1.0529,5.2156,10.4312,15.6468
53,0.2567,0.2047,0.2202,0.1900,0.2202,0.1290,1.0509,5.2156,5.2156,10.4312
54,0.2623,0.2075,0.2196,0.1896,0.2196,0.1281,1.0468,5.2156,10.4312,15.6468
55,0.2621,0.2102,0.2196,0.1899,0.2196,0.1291,1.0481,5.2156,5.2156,10.4312
56,0.2609,0.2072,0.2198,0.1897,0.2198,0.1289,1.0477,5.2156,10.4312,15.6468
57,0.2612,0.2078,0.2198,0.1900,0.2198,0.1291,1.0479,5.2156,5.2156,10.4312
58,0.2610,0.2105,0.2187,0.1891,0.2187,0.1292,1.0483,5.2156,10.4312,15.6468
59,0.2618,0.2155,0.2187,0.1898,0.2187,0.1302,1.0487,5.2156,5.2156,10.4312
60,0.2613,0.2108,0.2198,0.1901,0.2198,0.1301,1.0472,5.2156,10.4312,15.6468
61,0.2606,0.2080,0.2198,0.1900,0.2198,0.1303,1.0465,5.2156,5.2156,10.4312
62,0.2621,0.2120,0.2194,0.1897,0.2194,0.1305,1.0433,5.2156,10.4312,15.6468
63,0.2640,0.2144,0.2194,0.1901,0.2194,0.1309,1.0436,5.2156,5.2156,10.4312
64,0.2648,0.2151,0.2206,0.1901,0.2206,0.1312,1.0412,5.2156,10.4312,15.6468
65,0.2649,0.2159,0.2206,0.1900,0.2206,0.1315,1.0395,5.2156,5.2156,10.4312
66,0.2740,0.2228,0.2187,0.1927,0.2187,0.1318,1.0813,5.2156,10.4312,15.6468
67,0.2745,0.2238,0.2187,0.1929,0.2187,0.1323,1.0810,5.2156,5.2156,10.4312
68,0.2594,0.2303,0.2182,0.1929,0.2182,0.1334,1.1689,5.2156,10.4312,15.6468
69,0.2567,0.2283,0.2182,0.1932,0.2182,0.1341,1.1329,5.2156,5.2156,10.4312
70,0.2656,0.2205,0.2190,0.1941,0.2190,0.1322,1.0990,5.2156,10.4312,15.6468
71,0.2637,0.2128,0.2190,0.1937,0.2190,0.1313,1.0869,5.2156,5.2156,10.4312
72,0.2663,0.2074,0.2202,0.1934,0.2202,0.1296,1.0609,5.2156,10.4312,15.6468
73,0.2660,0.2096,0.2202,0.1933,0.2202,0.1304,1.0508,5.2156,5.2156,10.4312
74,0.2622,0.2044,0.2191,0.1930,0.2191,0.1294,1.0447,5.2156,10.4312,15.6468
75,0.2614,0.2048,0.2191,0.1931,0.2191,0.1298,1.0430,5.2156,5.2156,10.4312
76,0.2561,0.2210,0.2187,0.1911,0.2187,0.1317,1.1326,5.2156,10.4312,15.6468
77,0.2555,0.2207,0.2187,0.1928,0.2187,0.1325,1.1256,5.2156,5.2156,10.4312
78,0.2625,0.2099,0.2196,0.1937,0.2196,0.1302,1.0600,5.2156,10.4312,15.6468
79,0.2635,0.2113,0.2196,0.1935,0.2196,0.1306,1.0555,5.2156,5.2156,10.4312
80,0.2606,0.2095,0.2198,0.1930,0.2198,0.1302,1.0513,5.2156,10.4312,15.6468
81,0.2595,0.2086,0.2198,0.1931,0.2198,0.1308,1.0476,5.2156,5.2156,10.4312
82,0.2562,0.2348,0.2188,0.1939,0.2188,0.1366,1.1490,5.2156,10.4312,15.6468
83,0.2554,0.2318,0.2188,0.1937,0.2188,0.1358,1.1275,5.2156,5.2156,10.4312
84,0.2616,0.2130,0.2198,0.1949,0.2198,0.1433,1.2265,5.2156,10.4312,15.6468
85,0.2610,0.2226,0.2198,0.1946,0.2198,0.1408,1.2070,5.2156,5.2156,10.4312
86,0.2682,0.2170,0.2190,0.1933,0.2190,0.1342,1.0894,5.2156,10.4312,15.6468
87,0.2703,0.2198,0.2190,0.1933,0.2190,0.1337,1.0828,5.2156,5.2156,10.4312
88,0.2628,0.2087,0.2197,0.1929,0.2197,0.1317,1.0576,5.2156,10.4312,15.6468
89,0.2634,0.2133,0.2197,0.1936,0.2197,0.1324,1.0504,5.2156,5.2156,10.4312
90,0.2612,0.2101,0.2201,0.1940,0.2201,0.1328,1.0450,5.2156,10.4312,15.6468
91,0.2607,0.2090,0.2201,0.1936,0.2201,0.1331,1.0422,5.2156,5.2156,10.4312
92,0.2586,0.2053,0.2197,0.1944,0.2197,0.1333,1.0670,5.2156,10.4312,15.6468
93,0.2571,0.2047,0.2197,0.1936,0.2197,0.1321,1.0528,5.2156,5.2156,10.4312
94,0.2562,0.2049,0.2198,0.1927,0.2198,0.1316,1.0409,5.2156,10.4312,15.6468
95,0.2558,0.2042,0.2198,0.1922,0.2198,0.1315,1.0368,5.2156,5.2156,10.4312
96,0.2581,0.2048,0.2201,0.1919,0.2201,0.1316,1.0306,5.2156,10.4312,15.6468
97,0.2597,0.2068,0.2201,0.1924,0.2201,0.1324,1.0295,5.2156,5.2156,10.4312
98,0.2571,0.2047,0.2188,0.1917,0.2188,0.1316,1.0313,5.2156,10.4312,15.6468
99,0.2586,0.2112,0.2188,0.1926,0.2188,0.1331,1.0316,5.2156,5.2156,10.4312
100,0.2606,0.2132,0.2189,0.1929,0.2189,0.1340,1.0309,5.2156,10.4312,15.6468
