round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0093,0.0093,4.6060,0.0093,0.0093,4.6060,0.00,201.00,201.00
2,0.0238,0.0107,4.6082,0.0995,0.0128,4.5977,201.00,201.00,401.99
3,0.0234,0.0131,4.5990,0.1828,0.0138,4.2272,201.00,201.00,401.99
4,0.0284,0.0143,4.5872,0.2301,0.0145,3.8440,201.00,201.00,401.99
5,0.0332,0.0190,4.5710,0.2712,0.0162,3.6205,201.00,201.00,401.99
6,0.0392,0.0254,4.5542,0.2964,0.0180,3.4760,201.00,201.00,401.99
7,0.0461,0.0313,4.5367,0.3201,0.0199,3.3539,201.00,201.00,401.99
8,0.0560,0.0373,4.5189,0.3322,0.0213,3.2336,201.00,201.00,401.99
9,0.0611,0.0438,4.5023,0.3492,0.0225,3.1118,201.00,201.00,401.99
10,0.0657,0.0494,4.4866,0.3610,0.0234,2.9910,201.00,201.00,401.99
11,0.0698,0.0541,4.4707,0.3688,0.0243,2.8817,201.00,201.00,401.99
12,0.0753,0.0575,4.4555,0.3833,0.0253,2.7822,201.00,201.00,401.99
13,0.0766,0.0602,4.4405,0.3949,0.0261,2.6961,201.00,201.00,401.99
14,0.0771,0.0623,4.4271,0.3990,0.0270,2.6241,201.00,201.00,401.99
15,0.0789,0.0645,4.4139,0.4098,0.0277,2.5616,201.00,201.00,401.99
16,0.0793,0.0656,4.4015,0.4128,0.0282,2.5069,201.00,201.00,401.99
17,0.0802,0.0676,4.3887,0.4187,0.0287,2.4578,201.00,201.00,401.99
18,0.0808,0.0700,4.3767,0.4264,0.0294,2.4188,201.00,201.00,401.99
19,0.0820,0.0714,4.3640,0.4247,0.0298,2.3833,201.00,201.00,401.99
20,0.0827,0.0728,4.3511,0.4284,0.0304,2.3537,201.00,201.00,401.99
21,0.0843,0.0737,4.3390,0.4389,0.0312,2.3232,201.00,201.00,401.99
22,0.0843,0.0760,4.3283,0.4490,0.0319,2.2963,201.00,201.00,401.99
23,0.0878,0.0782,4.3159,0.4513,0.0324,2.2762,201.00,201.00,401.99
24,0.0883,0.0801,4.3032,0.4545,0.0327,2.2527,201.00,201.00,401.99
25,0.0896,0.0810,4.2907,0.4573,0.0331,2.2301,201.00,201.00,401.99
26,0.0904,0.0822,4.2790,0.4563,0.0334,2.2142,201.00,201.00,401.99
27,0.0911,0.0825,4.2672,0.4660,0.0340,2.1949,201.00,201.00,401.99
28,0.0920,0.0838,4.2548,0.4653,0.0342,2.1797,201.00,201.00,401.99
29,0.0938,0.0856,4.2433,0.4700,0.0347,2.1651,201.00,201.00,401.99
30,0.0955,0.0869,4.2313,0.4710,0.0351,2.1455,201.00,201.00,401.99
31,0.0952,0.0879,4.2202,0.4679,0.0352,2.1386,201.00,201.00,401.99
32,0.0957,0.0902,4.2074,0.4760,0.0357,2.1216,201.00,201.00,401.99
33,0.0993,0.0906,4.1961,0.4846,0.0361,2.1040,201.00,201.00,401.99
34,0.1034,0.0918,4.1858,0.4729,0.0362,2.1005,201.00,201.00,401.99
35,0.1014,0.0934,4.1736,0.4792,0.0366,2.0885,201.00,201.00,401.99
36,0.1023,0.0950,4.1615,0.4751,0.0363,2.0902,201.00,201.00,401.99
37,0.1011,0.0943,4.1519,0.4770,0.0367,2.0701,201.00,201.00,401.99
38,0.1047,0.0968,4.1387,0.4892,0.0376,2.0494,201.00,201.00,401.99
39,0.1079,0.0992,4.1278,0.4963,0.0379,2.0314,201.00,201.00,401.99
40,0.1083,0.0995,4.1165,0.4965,0.0384,2.0226,201.00,201.00,401.99
41,0.1090,0.1014,4.1071,0.4906,0.0381,2.0181,201.00,201.00,401.99
42,0.1097,0.1019,4.0957,0.5011,0.0389,2.0036,201.00,201.00,401.99
43,0.1094,0.1038,4.0831,0.4906,0.0387,2.0118,201.00,201.00,401.99
44,0.1107,0.1046,4.0739,0.4951,0.0390,1.9934,201.00,201.00,401.99
45,0.1110,0.1053,4.0625,0.5049,0.0399,1.9778,201.00,201.00,401.99
46,0.1127,0.1071,4.0524,0.5097,0.0401,1.9589,201.00,201.00,401.99
47,0.1149,0.1079,4.0397,0.5139,0.0404,1.9551,201.00,201.00,401.99
48,0.1177,0.1093,4.0290,0.5091,0.0400,1.9462,201.00,201.00,401.99
49,0.1189,0.1105,4.0210,0.5123,0.0406,1.9399,201.00,201.00,401.99
50,0.1168,0.1118,4.0086,0.5114,0.0407,1.9361,201.00,201.00,401.99
51,0.1199,0.1126,3.9974,0.5158,0.0408,1.9211,201.00,201.00,401.99
52,0.1212,0.1131,3.9875,0.5090,0.0411,1.9168,201.00,201.00,401.99
53,0.1266,0.1158,3.9783,0.5154,0.0416,1.9064,201.00,201.00,401.99
54,0.1249,0.1161,3.9674,0.5127,0.0413,1.9061,201.00,201.00,401.99
55,0.1298,0.1183,3.9583,0.5117,0.0413,1.9167,201.00,201.00,401.99
56,0.1294,0.1190,3.9498,0.5187,0.0417,1.8965,201.00,201.00,401.99
57,0.1292,0.1184,3.9369,0.5036,0.0416,1.9351,201.00,201.00,401.99
58,0.1321,0.1208,3.9287,0.5252,0.0422,1.8637,201.00,201.00,401.99
59,0.1309,0.1205,3.9187,0.5146,0.0422,1.8776,201.00,201.00,401.99
60,0.1274,0.1198,3.9107,0.5122,0.0422,1.8790,201.00,201.00,401.99
61,0.1338,0.1226,3.9032,0.5157,0.0426,1.8668,201.00,201.00,401.99
62,0.1350,0.1222,3.8885,0.5241,0.0430,1.8561,201.00,201.00,401.99
63,0.1363,0.1252,3.8817,0.5245,0.0429,1.8356,201.00,201.00,401.99
64,0.1348,0.1261,3.8752,0.5223,0.0432,1.8237,201.00,201.00,401.99
65,0.1382,0.1262,3.8634,0.5304,0.0438,1.8097,201.00,201.00,401.99
66,0.1410,0.1273,3.8562,0.5188,0.0431,1.8249,201.00,201.00,401.99
67,0.1384,0.1279,3.8555,0.5298,0.0442,1.8009,201.00,201.00,401.99
68,0.1436,0.1298,3.8368,0.5186,0.0435,1.8339,201.00,201.00,401.99
69,0.1443,0.1288,3.8292,0.5175,0.0434,1.8042,201.00,201.00,401.99
70,0.1435,0.1319,3.8310,0.5238,0.0440,1.8103,201.00,201.00,401.99
71,0.1425,0.1313,3.8156,0.5325,0.0447,1.7806,201.00,201.00,401.99
72,0.1470,0.1334,3.8046,0.5308,0.0446,1.7822,201.00,201.00,401.99
73,0.1458,0.1329,3.8053,0.5312,0.0446,1.7842,201.00,201.00,401.99
74,0.1429,0.1332,3.7973,0.5374,0.0446,1.7638,201.00,201.00,401.99
75,0.1432,0.1325,3.7803,0.5266,0.0446,1.7702,201.00,201.00,401.99
76,0.1463,0.1350,3.7742,0.5303,0.0443,1.7526,201.00,201.00,401.99
77,0.1453,0.1351,3.7665,0.5282,0.0450,1.7810,201.00,201.00,401.99
78,0.1488,0.1359,3.7615,0.5395,0.0448,1.7302,201.00,201.00,401.99
79,0.1500,0.1359,3.7491,0.5433,0.0460,1.7210,201.00,201.00,401.99
80,0.1506,0.1381,3.7424,0.5277,0.0451,1.7508,201.00,201.00,401.99
81,0.1523,0.1393,3.7352,0.5384,0.0453,1.7327,201.00,201.00,401.99
