round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.2239,2.2148,1238.1279,26854.1088,28092.2367
1,0.3848,2.1166,1238.1279,1238.1279,2476.2558
2,0.5254,2.0118,1238.1279,1238.1279,2476.2558
3,0.6266,1.8984,1238.1279,1238.1279,2476.2558
4,0.6669,1.7911,1238.1279,26854.1088,28092.2367
5,0.7072,1.6899,1238.1279,1238.1279,2476.2558
6,0.7337,1.5989,1238.1279,1238.1279,2476.2558
7,0.7524,1.5184,1238.1279,1238.1279,2476.2558
8,0.7665,1.4522,1238.1279,26854.1088,28092.2367
9,0.7834,1.3954,1238.1279,1238.1279,2476.2558
10,0.7937,1.3441,1238.1279,1238.1279,2476.2558
11,0.7993,1.2975,1238.1279,1238.1279,2476.2558
12,0.8016,1.2577,1238.1279,26854.1088,28092.2367
13,0.8047,1.2121,1238.1279,1238.1279,2476.2558
14,0.8086,1.1724,1238.1279,1238.1279,2476.2558
15,0.8116,1.1382,1238.1279,1238.1279,2476.2558
16,0.8129,1.0987,1238.1279,26854.1088,28092.2367
17,0.8156,1.0703,1238.1279,1238.1279,2476.2558
18,0.8180,1.0435,1238.1279,1238.1279,2476.2558
19,0.8208,1.0203,1238.1279,1238.1279,2476.2558
20,0.8265,0.9956,1238.1279,26854.1088,28092.2367
21,0.8284,0.9720,1238.1279,1238.1279,2476.2558
22,0.8322,0.9516,1238.1279,1238.1279,2476.2558
23,0.8354,0.9343,1238.1279,1238.1279,2476.2558
24,0.8398,0.9171,1238.1279,26854.1088,28092.2367
25,0.8419,0.9042,1238.1279,1238.1279,2476.2558
26,0.8438,0.8878,1238.1279,1238.1279,2476.2558
27,0.8458,0.8736,1238.1279,1238.1279,2476.2558
28,0.8444,0.8635,1238.1279,26854.1088,28092.2367
29,0.8464,0.8493,1238.1279,1238.1279,2476.2558
30,0.8474,0.8399,1238.1279,1238.1279,2476.2558
31,0.8504,0.8297,1238.1279,1238.1279,2476.2558
32,0.8538,0.8216,1238.1279,26854.1088,28092.2367
33,0.8552,0.8117,1238.1279,1238.1279,2476.2558
34,0.8564,0.8028,1238.1279,1238.1279,2476.2558
35,0.8580,0.7966,1238.1279,1238.1279,2476.2558
36,0.8568,0.7895,1238.1279,26854.1088,28092.2367
37,0.8578,0.7798,1238.1279,1238.1279,2476.2558
38,0.8601,0.7436,1238.1279,1238.1279,2476.2558
39,0.8607,0.7329,1238.1279,1238.1279,2476.2558
40,0.8599,0.7437,1238.1279,26854.1088,28092.2367
41,0.8606,0.7355,1238.1279,1238.1279,2476.2558
42,0.8612,0.7274,1238.1279,1238.1279,2476.2558
43,0.8622,0.7200,1238.1279,1238.1279,2476.2558
44,0.8639,0.7126,1238.1279,26854.1088,28092.2367
45,0.8647,0.7054,1238.1279,1238.1279,2476.2558
46,0.8655,0.6987,1238.1279,1238.1279,2476.2558
47,0.8665,0.6930,1238.1279,1238.1279,2476.2558
48,0.8664,0.6856,1238.1279,26854.1088,28092.2367
49,0.8672,0.6811,1238.1279,1238.1279,2476.2558
50,0.8679,0.6743,1238.1279,1238.1279,2476.2558
51,0.8685,0.6680,1238.1279,1238.1279,2476.2558
52,0.8641,0.6642,1238.1279,26854.1088,28092.2367
53,0.8648,0.6606,1238.1279,1238.1279,2476.2558
54,0.8655,0.6572,1238.1279,1238.1279,2476.2558
55,0.8663,0.6512,1238.1279,1238.1279,2476.2558
56,0.8672,0.6461,1238.1279,26854.1088,28092.2367
57,0.8679,0.6447,1238.1279,1238.1279,2476.2558
58,0.8683,0.6410,1238.1279,1238.1279,2476.2558
59,0.8689,0.6364,1238.1279,1238.1279,2476.2558
60,0.8672,0.6325,1238.1279,26854.1088,28092.2367
61,0.8680,0.6313,1238.1279,1238.1279,2476.2558
62,0.8685,0.6283,1238.1279,1238.1279,2476.2558
63,0.8691,0.6252,1238.1279,1238.1279,2476.2558
64,0.8705,0.6206,1238.1279,26854.1088,28092.2367
65,0.8709,0.6181,1238.1279,1238.1279,2476.2558
66,0.8711,0.6168,1238.1279,1238.1279,2476.2558
67,0.8718,0.6153,1238.1279,1238.1279,2476.2558
68,0.8693,0.6148,1238.1279,26854.1088,28092.2367
69,0.8694,0.6114,1238.1279,1238.1279,2476.2558
70,0.8697,0.6087,1238.1279,1238.1279,2476.2558
71,0.8701,0.6080,1238.1279,1238.1279,2476.2558
72,0.8711,0.6049,1238.1279,26854.1088,28092.2367
73,0.8715,0.6029,1238.1279,1238.1279,2476.2558
74,0.8717,0.6013,1238.1279,1238.1279,2476.2558
75,0.8719,0.5990,1238.1279,1238.1279,2476.2558
76,0.8675,0.6022,1238.1279,26854.1088,28092.2367
77,0.8675,0.6003,1238.1279,1238.1279,2476.2558
78,0.8676,0.5968,1238.1279,1238.1279,2476.2558
79,0.8677,0.5953,1238.1279,1238.1279,2476.2558
80,0.8711,0.5909,1238.1279,26854.1088,28092.2367
81,0.8714,0.5907,1238.1279,1238.1279,2476.2558
82,0.8717,0.5881,1238.1279,1238.1279,2476.2558
83,0.8720,0.5865,1238.1279,1238.1279,2476.2558
84,0.8709,0.5858,1238.1279,26854.1088,28092.2367
85,0.8711,0.5853,1238.1279,1238.1279,2476.2558
86,0.8714,0.5825,1238.1279,1238.1279,2476.2558
87,0.8724,0.5810,1238.1279,1238.1279,2476.2558
88,0.8722,0.5801,1238.1279,26854.1088,28092.2367
89,0.8727,0.5776,1238.1279,1238.1279,2476.2558
90,0.8730,0.5786,1238.1279,1238.1279,2476.2558
91,0.8733,0.5764,1238.1279,1238.1279,2476.2558
92,0.8712,0.5778,1238.1279,26854.1088,28092.2367
93,0.8715,0.5744,1238.1279,1238.1279,2476.2558
94,0.8716,0.5750,1238.1279,1238.1279,2476.2558
95,0.8718,0.5730,1238.1279,1238.1279,2476.2558
96,0.8727,0.5717,1238.1279,26854.1088,28092.2367
97,0.8732,0.5703,1238.1279,1238.1279,2476.2558
98,0.8733,0.5691,1238.1279,1238.1279,2476.2558
99,0.8737,0.5662,1238.1279,1238.1279,2476.2558
100,0.8767,0.5643,1238.1279,26854.1088,28092.2367
