round,cluster_id,accuracy,samples
0,0,0.0776,322
0,1,0.0399,501
0,2,0.0975,318
0,3,0.0565,230
0,4,0.0219,183
0,5,0.2848,330
0,6,0.0928,334
0,7,0.0529,435
0,8,0.0512,215
0,9,0.2173,313
0,10,0.1564,307
0,11,0.1127,417
0,12,0.0607,214
0,13,0.1329,301
0,14,0.2418,306
0,15,0.1286,210
0,16,0.0356,337
0,17,0.0585,325
0,18,0.0442,339
0,19,0.0955,199
0,20,0.1154,182
0,21,0.1172,128
0,22,0.0521,365
0,23,0.1243,338
0,24,0.3699,319
0,25,0.3925,321
0,26,0.1008,258
0,27,0.0873,275
0,28,0.2686,309
0,29,0.0741,216
0,30,0.0505,376
0,31,0.1569,274
0,32,0.1461,349
0,33,0.1417,247
0,34,0.2086,374
0,35,0.1464,321
0,36,0.1889,307
0,37,0.1579,247
0,38,0.1987,302
0,39,0.0643,311
0,40,0.1402,328
0,41,0.2926,311
0,42,0.2914,302
0,43,0.1145,332
0,44,0.1337,172
0,45,0.1132,212
0,46,0.0283,283
0,47,0.0716,335
0,48,0.0373,375
0,49,0.0460,413
1,0,0.0870,322
1,1,0.0539,501
1,2,0.1038,318
1,3,0.0652,230
1,4,0.0273,183
1,5,0.4576,330
1,6,0.1228,334
1,7,0.0598,435
1,8,0.0605,215
1,9,0.2428,313
1,10,0.1726,307
1,11,0.1511,417
1,12,0.1028,214
1,13,0.1761,301
1,14,0.2614,306
1,15,0.1476,210
1,16,0.0326,337
1,17,0.0615,325
1,18,0.0590,339
1,19,0.1106,199
1,20,0.1209,182
1,21,0.1172,128
1,22,0.0630,365
1,23,0.1657,338
1,24,0.4451,319
1,25,0.6636,321
1,26,0.1240,258
1,27,0.0945,275
1,28,0.2913,309
1,29,0.0694,216
1,30,0.0691,376
1,31,0.1679,274
1,32,0.1605,349
1,33,0.1498,247
1,34,0.2166,374
1,35,0.1776,321
1,36,0.2801,307
1,37,0.1903,247
1,38,0.2781,302
1,39,0.0772,311
1,40,0.1707,328
1,41,0.3441,311
1,42,0.3179,302
1,43,0.1566,332
1,44,0.1453,172
1,45,0.1981,212
1,46,0.0353,283
1,47,0.0955,335
1,48,0.0453,375
1,49,0.0557,413
2,0,0.0870,322
2,1,0.1130,230
2,2,0.1132,318
2,3,0.0273,183
2,4,0.1796,334
2,5,0.2134,417
2,6,0.5939,330
2,7,0.0356,337
2,8,0.1619,210
2,9,0.0651,215
2,10,0.2027,301
2,11,0.3172,309
2,12,0.0708,325
2,13,0.0739,501
2,14,0.0690,435
2,15,0.1168,214
2,16,0.1357,258
2,17,0.1093,311
2,18,0.1429,182
2,19,0.1691,349
2,20,0.1200,275
2,21,0.1741,247
2,22,0.2426,338
2,23,0.1898,274
2,24,0.1055,199
2,25,0.2745,306
2,26,0.0932,365
2,27,0.4765,319
2,28,0.1726,307
2,29,0.2108,332
2,30,0.3681,307
2,31,0.3642,302
2,32,0.0389,283
2,33,0.1860,328
2,34,0.0885,339
2,35,0.7259,321
2,36,0.2308,247
2,37,0.3730,311
2,38,0.2150,321
2,39,0.0741,216
2,40,0.1250,128
2,41,0.2406,212
2,42,0.2326,374
2,43,0.2652,313
2,44,0.0775,413
2,45,0.1104,335
2,46,0.0851,376
2,47,0.3609,302
2,48,0.1744,172
2,49,0.0613,375
3,0,0.1087,322
3,1,0.1217,230
3,2,0.1226,318
3,3,0.0273,183
3,4,0.2275,334
3,5,0.2734,417
3,6,0.6576,330
3,7,0.0712,337
3,8,0.1619,210
3,9,0.0605,215
3,10,0.2159,301
3,11,0.3689,309
3,12,0.1046,325
3,13,0.1078,501
3,14,0.0805,435
3,15,0.1542,214
3,16,0.1512,258
3,17,0.1415,311
3,18,0.1484,182
3,19,0.1834,349
3,20,0.1309,275
3,21,0.2186,247
3,22,0.3402,338
3,23,0.2044,274
3,24,0.1005,199
3,25,0.2810,306
3,26,0.1178,365
3,27,0.4890,319
3,28,0.1857,307
3,29,0.2470,332
3,30,0.4039,307
3,31,0.4139,302
3,32,0.0389,283
3,33,0.2012,328
3,34,0.1740,339
3,35,0.7383,321
3,36,0.2874,247
3,37,0.3955,311
3,38,0.2430,321
3,39,0.1157,216
3,40,0.1328,128
3,41,0.2642,212
3,42,0.2460,374
3,43,0.3003,313
3,44,0.0920,413
3,45,0.1313,335
3,46,0.0984,376
3,47,0.4272,302
3,48,0.1802,172
3,49,0.0933,375
4,0,0.2486,740
4,1,0.1335,322
4,2,0.6788,330
4,3,0.1038,183
4,4,0.1478,318
4,5,0.1356,435
4,6,0.1783,230
4,7,0.2625,301
4,8,0.1307,199
4,9,0.2725,334
4,10,0.2695,501
4,11,0.4221,417
4,12,0.1714,210
4,13,0.2263,274
4,14,0.3193,332
4,15,0.4369,309
4,16,0.0698,215
4,17,0.2347,311
4,18,0.1543,376
4,19,0.4169,307
4,20,0.3770,313
4,21,0.5000,338
4,22,0.2344,337
4,23,0.2185,325
4,24,0.2429,247
4,25,0.3038,339
4,26,0.3441,247
4,27,0.4859,319
4,28,0.7445,321
4,29,0.2830,212
4,30,0.1045,335
4,31,0.4437,302
4,32,0.1550,258
4,33,0.1977,349
4,34,0.1891,275
4,35,0.2182,307
4,36,0.4636,302
4,37,0.2555,321
4,38,0.4309,311
4,39,0.2315,216
4,40,0.1484,128
4,41,0.2523,214
4,42,0.0707,283
4,43,0.2151,172
4,44,0.2914,374
4,45,0.1813,182
4,46,0.1211,413
4,47,0.3660,306
4,48,0.2317,328
5,0,0.3270,740
5,1,0.1398,322
5,2,0.6727,330
5,3,0.1913,183
5,4,0.1604,318
5,5,0.1540,435
5,6,0.2000,230
5,7,0.2691,301
5,8,0.1407,199
5,9,0.3174,334
5,10,0.3613,501
5,11,0.4652,417
5,12,0.1857,210
5,13,0.2445,274
5,14,0.3584,332
5,15,0.4822,309
5,16,0.0837,215
5,17,0.3023,311
5,18,0.1888,376
5,19,0.4235,307
5,20,0.3898,313
5,21,0.5444,338
5,22,0.3145,337
5,23,0.2831,325
5,24,0.2713,247
5,25,0.3510,339
5,26,0.3482,247
5,27,0.4922,319
5,28,0.7477,321
5,29,0.3066,212
5,30,0.1343,335
5,31,0.4371,302
5,32,0.1589,258
5,33,0.2063,349
5,34,0.1964,275
5,35,0.2671,307
5,36,0.5265,302
5,37,0.2492,321
5,38,0.4373,311
5,39,0.2870,216
5,40,0.1484,128
5,41,0.3178,214
5,42,0.0989,283
5,43,0.2326,172
5,44,0.3021,374
5,45,0.1648,182
5,46,0.1404,413
5,47,0.3824,306
5,48,0.2591,328
6,0,0.2198,505
6,1,0.1736,933
6,2,0.2133,375
6,3,0.4670,621
6,4,0.3245,641
6,5,0.3565,662
6,6,0.1861,591
6,7,0.3380,426
6,8,0.4274,620
6,9,0.2022,623
6,10,0.2568,183
6,11,0.3982,339
6,12,0.6697,330
6,13,0.1730,318
6,14,0.2466,584
6,15,0.5152,755
6,16,0.4054,740
6,17,0.1977,430
6,18,0.4026,313
6,19,0.4019,311
6,20,0.2963,216
6,21,0.3954,306
6,22,0.2810,274
6,23,0.3160,307
6,24,0.3645,332
6,25,0.5166,302
6,26,0.7477,321
6,27,0.1463,335
6,28,0.2835,328
6,29,0.2178,349
6,30,0.1758,182
6,31,0.1343,283
6,32,0.4291,501
6,33,0.2115,435
6,34,0.3441,247
7,0,0.2416,505
7,1,0.1822,933
7,2,0.2187,375
7,3,0.4734,621
7,4,0.3385,641
7,5,0.3837,662
7,6,0.2470,591
7,7,0.3826,426
7,8,0.4387,620
7,9,0.2039,623
7,10,0.3388,183
7,11,0.3982,339
7,12,0.6485,330
7,13,0.1887,318
7,14,0.2466,584
7,15,0.5285,755
7,16,0.4514,740
7,17,0.2140,430
7,18,0.4153,313
7,19,0.4598,311
7,20,0.3796,216
7,21,0.4118,306
7,22,0.3139,274
7,23,0.3518,307
7,24,0.3795,332
7,25,0.5132,302
7,26,0.7477,321
7,27,0.1642,335
7,28,0.2927,328
7,29,0.2321,349
7,30,0.1868,182
7,31,0.1555,283
7,32,0.4810,501
7,33,0.2667,435
7,34,0.3603,247
8,0,0.5351,755
8,1,0.4716,740
8,2,0.1913,230
8,3,0.1553,322
8,4,0.2951,183
8,5,0.1857,210
8,6,0.1586,435
8,7,0.1824,318
8,8,0.6515,330
8,9,0.2321,349
8,10,0.2465,215
8,11,0.3908,325
8,12,0.4466,309
8,13,0.4313,313
8,14,0.3084,334
8,15,0.5050,501
8,16,0.2791,301
8,17,0.1783,258
8,18,0.1307,199
8,19,0.2691,275
8,20,0.3411,214
8,21,0.4130,339
8,22,0.3322,307
8,23,0.4855,311
8,24,0.4338,302
8,25,0.5000,302
8,26,0.3175,274
8,27,0.1908,283
8,28,0.3464,332
8,29,0.4528,212
8,30,0.3976,337
8,31,0.2996,247
8,32,0.5361,319
8,33,0.4398,216
8,34,0.3059,376
8,35,0.2896,328
8,36,0.3684,247
8,37,0.4791,311
8,38,0.1758,182
8,39,0.2586,321
8,40,0.1522,335
8,41,0.4346,306
8,42,0.1328,128
8,43,0.7477,321
8,44,0.4853,307
8,45,0.2733,172
8,46,0.2647,374
8,47,0.1453,413
9,0,0.5404,755
9,1,0.4851,740
9,2,0.2000,230
9,3,0.1584,322
9,4,0.3443,183
9,5,0.1857,210
9,6,0.2368,435
9,7,0.2044,318
9,8,0.6515,330
9,9,0.2350,349
9,10,0.2837,215
9,11,0.4000,325
9,12,0.4790,309
9,13,0.4345,313
9,14,0.3623,334
9,15,0.5190,501
9,16,0.2791,301
9,17,0.1899,258
9,18,0.1457,199
9,19,0.2764,275
9,20,0.4252,214
9,21,0.4100,339
9,22,0.3779,307
9,23,0.4791,311
9,24,0.4437,302
9,25,0.4901,302
9,26,0.3175,274
9,27,0.2191,283
9,28,0.3584,332
9,29,0.4811,212
9,30,0.4095,337
9,31,0.3198,247
9,32,0.5455,319
9,33,0.4491,216
9,34,0.3511,376
9,35,0.2957,328
9,36,0.3684,247
9,37,0.4855,311
9,38,0.1868,182
9,39,0.2555,321
9,40,0.1761,335
9,41,0.4346,306
9,42,0.1328,128
9,43,0.7477,321
9,44,0.4984,307
9,45,0.2674,172
9,46,0.2701,374
9,47,0.1743,413
10,0,0.1615,322
10,1,0.2264,318
10,2,0.6424,330
10,3,0.2043,230
10,4,0.5349,501
10,5,0.3892,334
10,6,0.3218,435
10,7,0.4984,309
10,8,0.3302,215
10,9,0.4932,365
10,10,0.2824,301
10,11,0.3989,183
10,12,0.1857,210
10,13,0.5108,417
10,14,0.3279,247
10,15,0.5049,307
10,16,0.4855,311
10,17,0.1709,199
10,18,0.4006,337
10,19,0.3684,247
10,20,0.1970,335
10,21,0.4031,325
10,22,0.4379,306
10,23,0.6036,338
10,24,0.4041,339
10,25,0.2198,182
10,26,0.4505,313
10,27,0.5549,319
10,28,0.2493,349
10,29,0.1328,128
10,30,0.4439,214
