round,cluster_id,accuracy,samples
0,0,0.6780,1000
0,1,0.6620,500
0,2,0.5940,500
0,3,0.6550,1000
0,4,0.6700,500
0,5,0.6140,500
0,6,0.6900,500
0,7,0.6660,500
0,8,0.6500,500
0,9,0.7000,500
0,10,0.7180,500
0,11,0.7200,500
0,12,0.6220,500
0,13,0.7240,500
0,14,0.5980,500
0,15,0.6380,500
0,16,0.6700,500
0,17,0.7220,500
1,0,0.6920,1000
1,1,0.6600,500
1,2,0.6160,500
1,3,0.6590,1000
1,4,0.6980,500
1,5,0.6340,500
1,6,0.7360,500
1,7,0.6860,500
1,8,0.6620,500
1,9,0.7040,500
1,10,0.7400,500
1,11,0.7540,500
1,12,0.6400,500
1,13,0.7540,500
1,14,0.6280,500
1,15,0.6860,500
1,16,0.6860,500
1,17,0.7420,500
2,0,0.7165,2000
2,1,0.6820,2000
2,2,0.6650,2000
2,3,0.6775,2000
2,10,0.7595,2000
3,0,0.7240,2000
3,1,0.6925,2000
3,2,0.6795,2000
3,3,0.6865,2000
3,10,0.7665,2000
4,0,0.7265,2000
4,1,0.6995,2000
4,2,0.6875,2000
4,3,0.6950,2000
4,10,0.7715,2000
5,0,0.7320,2000
5,1,0.7080,2000
5,2,0.6835,2000
5,3,0.7010,2000
5,10,0.7765,2000
6,0,0.7380,2000
6,1,0.7120,2000
6,2,0.6960,2000
6,3,0.7055,2000
6,10,0.7815,2000
7,0,0.7470,2000
7,1,0.7095,2000
7,2,0.6855,2000
7,3,0.7060,2000
7,10,0.7825,2000
8,0,0.7427,1500
8,1,0.7190,2000
8,2,0.6950,1000
8,3,0.7200,1000
8,10,0.7945,2000
8,11,0.7140,1000
8,12,0.6870,1000
8,13,0.7240,500
9,0,0.7493,1500
9,1,0.7200,2000
9,2,0.6920,1000
9,3,0.7200,1000
9,10,0.7885,2000
9,11,0.6900,1000
9,12,0.6900,1000
9,13,0.7100,500
10,0,0.7405,2000
10,1,0.7235,2000
10,2,0.7025,2000
10,3,0.7070,2000
10,10,0.7950,2000
11,0,0.7405,2000
11,1,0.7305,2000
11,2,0.7080,2000
11,3,0.7100,2000
11,10,0.8010,2000
12,0,0.7530,2000
12,1,0.7340,2000
12,2,0.6950,2000
12,3,0.7090,2000
12,10,0.7985,2000
13,0,0.7515,2000
13,1,0.7340,2000
13,2,0.7085,2000
13,3,0.7175,2000
13,10,0.8110,2000
14,0,0.7565,2000
14,1,0.7405,2000
14,2,0.2983,4000
14,10,0.8090,2000
15,0,0.7560,2000
15,1,0.7445,2000
15,2,0.3560,4000
15,10,0.8100,2000
16,0,0.7630,2000
16,1,0.7465,2000
16,2,0.6700,2000
16,10,0.8155,2000
16,11,0.7060,2000
17,0,0.7640,2000
17,1,0.7485,2000
17,2,0.6860,2000
17,10,0.8200,2000
17,11,0.6975,2000
18,0,0.7670,2000
18,1,0.7520,2000
18,2,0.7070,2000
18,10,0.8215,2000
18,11,0.7095,2000
19,0,0.7705,2000
19,1,0.7480,2000
19,2,0.7035,2000
19,10,0.8255,2000
19,11,0.7110,2000
20,0,0.7700,2000
20,1,0.7585,2000
20,2,0.7145,2000
20,10,0.8230,2000
20,11,0.7265,2000
21,0,0.7760,2000
21,1,0.7580,2000
21,2,0.7180,2000
21,10,0.8265,2000
21,11,0.7135,2000
22,0,0.7755,2000
22,1,0.7605,2000
22,2,0.7185,2000
22,10,0.8255,2000
22,11,0.7190,2000
23,0,0.7815,2000
23,1,0.7610,2000
23,2,0.6950,2000
23,10,0.8355,2000
23,11,0.7290,2000
24,0,0.7820,2000
24,1,0.7645,2000
24,2,0.7175,2000
24,10,0.8205,2000
24,11,0.7205,2000
25,0,0.7745,2000
25,1,0.7650,2000
25,2,0.7085,2000
25,10,0.8370,2000
25,11,0.7280,2000
26,0,0.7850,2000
26,1,0.7695,2000
26,2,0.7050,2000
26,10,0.8330,2000
26,11,0.7320,2000
27,0,0.7865,2000
27,1,0.7660,2000
27,2,0.7225,2000
27,10,0.8435,2000
27,11,0.7265,2000
28,0,0.7855,2000
28,1,0.7710,2000
28,2,0.7160,2000
28,10,0.8305,2000
28,11,0.7250,2000
29,0,0.7885,2000
29,1,0.7685,2000
29,2,0.7190,2000
29,10,0.8385,2000
29,11,0.7325,2000
30,0,0.7940,2000
30,1,0.7660,2000
30,2,0.7260,2000
30,10,0.8375,2000
30,11,0.7255,2000
31,0,0.7910,2000
31,1,0.7690,2000
31,2,0.7150,2000
31,10,0.8255,2000
31,11,0.7280,2000
32,0,0.7965,2000
32,1,0.7655,2000
32,2,0.7260,2000
32,10,0.8275,2000
32,11,0.7350,2000
33,0,0.7970,2000
33,1,0.7670,2000
33,2,0.7270,2000
33,10,0.8455,2000
33,11,0.7305,2000
