round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
83,0.3231,0.3195,0.1758,0.1668,0.1758,0.1610,0.6529,26.9305,26.9305,53.8611
84,0.2601,0.2488,0.1693,0.1591,0.1693,0.1523,0.5243,26.9305,31.4943,58.4248
85,0.2637,0.2534,0.1693,0.1578,0.1693,0.1510,0.5134,26.9305,26.9305,53.8611
86,0.2672,0.2577,0.1735,0.1572,0.1735,0.1506,0.5108,26.9305,31.4943,58.4248
87,0.2669,0.2585,0.1735,0.1571,0.1735,0.1504,0.5080,26.9305,26.9305,53.8611
88,0.2678,0.2605,0.1687,0.1580,0.1687,0.1511,0.5059,26.9305,31.4943,58.4248
89,0.2684,0.2605,0.1687,0.1582,0.1687,0.1513,0.5049,26.9305,26.9305,53.8611
90,0.2708,0.2627,0.1727,0.1578,0.1727,0.1510,0.5024,26.9305,31.4943,58.4248
91,0.2696,0.2607,0.1727,0.1566,0.1727,0.1503,0.5018,26.9305,26.9305,53.8611
92,0.2831,0.2819,0.1681,0.1501,0.1681,0.1484,0.6598,26.9305,31.4943,58.4248
93,0.2814,0.2786,0.1681,0.1537,0.1681,0.1517,0.6060,26.9305,26.9305,53.8611
94,0.2793,0.2685,0.1732,0.1574,0.1732,0.1502,0.5152,26.9305,31.4943,58.4248
95,0.2811,0.2707,0.1732,0.1607,0.1732,0.1542,0.5092,26.9305,26.9305,53.8611
96,0.2711,0.2630,0.1620,0.1597,0.1620,0.1534,0.5066,26.9305,31.4943,58.4248
97,0.2713,0.2624,0.1620,0.1584,0.1620,0.1521,0.5039,26.9305,26.9305,53.8611
98,0.2714,0.2684,0.1591,0.1623,0.1591,0.1558,0.5938,26.9305,31.4943,58.4248
99,0.2676,0.2640,0.1591,0.1633,0.1591,0.1579,0.5859,26.9305,26.9305,53.8611
100,0.2652,0.2575,0.1623,0.1568,0.1623,0.1507,0.5046,26.9305,31.4943,58.4248
