round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0098,0.0098,4.6059,0.0098,0.0098,4.6059,0.00,80.40,80.40
2,0.0142,0.0139,4.5992,0.0153,0.0097,4.6338,80.40,80.40,160.80
3,0.0214,0.0208,4.5696,0.0555,0.0171,4.5984,80.40,80.40,160.80
4,0.0261,0.0268,4.5432,0.0729,0.0209,4.5382,80.40,80.40,160.80
5,0.0327,0.0326,4.5188,0.0802,0.0228,4.4992,80.40,80.40,160.80
6,0.0396,0.0383,4.4962,0.0888,0.0243,4.4705,80.40,80.40,160.80
7,0.0446,0.0440,4.4739,0.0937,0.0260,4.4453,80.40,80.40,160.80
8,0.0504,0.0504,4.4536,0.0971,0.0272,4.4212,80.40,80.40,160.80
9,0.0562,0.0558,4.4330,0.1016,0.0283,4.3991,80.40,80.40,160.80
10,0.0603,0.0606,4.4133,0.1059,0.0294,4.3769,80.40,80.40,160.80
11,0.0653,0.0647,4.3935,0.1098,0.0304,4.3550,80.40,80.40,160.80
12,0.0681,0.0684,4.3751,0.1137,0.0315,4.3337,80.40,80.40,160.80
13,0.0707,0.0714,4.3566,0.1173,0.0324,4.3135,80.40,80.40,160.80
14,0.0740,0.0743,4.3382,0.1195,0.0334,4.2933,80.40,80.40,160.80
15,0.0748,0.0770,4.3208,0.1207,0.0343,4.2727,80.40,80.40,160.80
16,0.0774,0.0797,4.3034,0.1235,0.0354,4.2532,80.40,80.40,160.80
17,0.0790,0.0825,4.2862,0.1248,0.0364,4.2325,80.40,80.40,160.80
18,0.0822,0.0849,4.2690,0.1275,0.0376,4.2126,80.40,80.40,160.80
19,0.0847,0.0872,4.2519,0.1286,0.0386,4.1921,80.40,80.40,160.80
20,0.0868,0.0895,4.2356,0.1321,0.0398,4.1729,80.40,80.40,160.80
21,0.0897,0.0916,4.2187,0.1355,0.0413,4.1521,80.40,80.40,160.80
22,0.0914,0.0936,4.2022,0.1391,0.0420,4.1316,80.40,80.40,160.80
23,0.0958,0.0962,4.1838,0.1402,0.0435,4.1116,80.40,80.40,160.80
24,0.0968,0.0982,4.1684,0.1438,0.0449,4.0919,80.40,80.40,160.80
25,0.0982,0.1004,4.1514,0.1452,0.0462,4.0711,80.40,80.40,160.80
26,0.1005,0.1023,4.1343,0.1460,0.0469,4.0514,80.40,80.40,160.80
27,0.1031,0.1042,4.1183,0.1493,0.0482,4.0318,80.40,80.40,160.80
28,0.1053,0.1068,4.1020,0.1519,0.0492,4.0121,80.40,80.40,160.80
29,0.1085,0.1086,4.0846,0.1540,0.0504,3.9917,80.40,80.40,160.80
30,0.1101,0.1108,4.0682,0.1563,0.0517,3.9728,80.40,80.40,160.80
31,0.1121,0.1128,4.0515,0.1582,0.0526,3.9525,80.40,80.40,160.80
32,0.1142,0.1151,4.0360,0.1612,0.0538,3.9316,80.40,80.40,160.80
33,0.1158,0.1172,4.0182,0.1633,0.0548,3.9117,80.40,80.40,160.80
34,0.1181,0.1195,4.0022,0.1671,0.0568,3.8923,80.40,80.40,160.80
35,0.1201,0.1217,3.9873,0.1690,0.0577,3.8737,80.40,80.40,160.80
36,0.1221,0.1242,3.9709,0.1707,0.0586,3.8538,80.40,80.40,160.80
37,0.1225,0.1261,3.9559,0.1733,0.0603,3.8353,80.40,80.40,160.80
38,0.1249,0.1279,3.9385,0.1767,0.0614,3.8156,80.40,80.40,160.80
39,0.1277,0.1298,3.9226,0.1788,0.0625,3.7952,80.40,80.40,160.80
40,0.1296,0.1318,3.9066,0.1810,0.0643,3.7769,80.40,80.40,160.80
41,0.1305,0.1339,3.8923,0.1829,0.0655,3.7583,80.40,80.40,160.80
42,0.1322,0.1352,3.8769,0.1848,0.0669,3.7404,80.40,80.40,160.80
43,0.1335,0.1373,3.8607,0.1876,0.0679,3.7226,80.40,80.40,160.80
44,0.1363,0.1391,3.8471,0.1890,0.0687,3.7045,80.40,80.40,160.80
45,0.1365,0.1410,3.8297,0.1920,0.0704,3.6837,80.40,80.40,160.80
46,0.1390,0.1429,3.8172,0.1923,0.0717,3.6672,80.40,80.40,160.80
