round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.1343,2.2889,1238.1279,26854.1088,28092.2367
1,0.1734,2.2601,1238.1279,1238.1279,2476.2558
2,0.2075,2.2316,1238.1279,1238.1279,2476.2558
3,0.2448,2.2029,1238.1279,1238.1279,2476.2558
4,0.2153,2.1693,1238.1279,26854.1088,28092.2367
5,0.2544,2.1390,1238.1279,1238.1279,2476.2558
6,0.2853,2.1096,1238.1279,1238.1279,2476.2558
7,0.3118,2.0792,1238.1279,1238.1279,2476.2558
8,0.3825,2.0464,1238.1279,26854.1088,28092.2367
9,0.3951,2.0186,1238.1279,1238.1279,2476.2558
10,0.4060,1.9900,1238.1279,1238.1279,2476.2558
11,0.4151,1.9643,1238.1279,1238.1279,2476.2558
12,0.4013,1.9346,1238.1279,26854.1088,28092.2367
13,0.4114,1.9089,1238.1279,1238.1279,2476.2558
14,0.4205,1.8862,1238.1279,1238.1279,2476.2558
15,0.4283,1.8620,1238.1279,1238.1279,2476.2558
16,0.4276,1.8405,1238.1279,26854.1088,28092.2367
17,0.4343,1.8199,1238.1279,1238.1279,2476.2558
18,0.4403,1.7995,1238.1279,1238.1279,2476.2558
19,0.4450,1.7789,1238.1279,1238.1279,2476.2558
20,0.4549,1.7588,1238.1279,26854.1088,28092.2367
21,0.4596,1.7407,1238.1279,1238.1279,2476.2558
22,0.4650,1.7227,1238.1279,1238.1279,2476.2558
23,0.4692,1.7047,1238.1279,1238.1279,2476.2558
24,0.4724,1.6853,1238.1279,26854.1088,28092.2367
25,0.4773,1.6709,1238.1279,1238.1279,2476.2558
26,0.4809,1.6554,1238.1279,1238.1279,2476.2558
27,0.4846,1.6429,1238.1279,1238.1279,2476.2558
28,0.4865,1.6228,1238.1279,26854.1088,28092.2367
29,0.4901,1.6106,1238.1279,1238.1279,2476.2558
30,0.4959,1.5987,1238.1279,1238.1279,2476.2558
31,0.5001,1.5863,1238.1279,1238.1279,2476.2558
32,0.5060,1.5715,1238.1279,26854.1088,28092.2367
33,0.5091,1.5597,1238.1279,1238.1279,2476.2558
34,0.5122,1.5477,1238.1279,1238.1279,2476.2558
35,0.5158,1.5369,1238.1279,1238.1279,2476.2558
36,0.5168,1.5279,1238.1279,26854.1088,28092.2367
37,0.5212,1.5160,1238.1279,1238.1279,2476.2558
38,0.5246,1.5073,1238.1279,1238.1279,2476.2558
39,0.5276,1.4966,1238.1279,1238.1279,2476.2558
40,0.5306,1.4796,1238.1279,26854.1088,28092.2367
41,0.5333,1.4687,1238.1279,1238.1279,2476.2558
42,0.5366,1.4597,1238.1279,1238.1279,2476.2558
43,0.5390,1.4512,1238.1279,1238.1279,2476.2558
44,0.5435,1.4414,1238.1279,26854.1088,28092.2367
45,0.5459,1.4317,1238.1279,1238.1279,2476.2558
46,0.5480,1.4232,1238.1279,1238.1279,2476.2558
47,0.5495,1.4130,1238.1279,1238.1279,2476.2558
48,0.5519,1.4013,1238.1279,26854.1088,28092.2367
49,0.5539,1.3944,1238.1279,1238.1279,2476.2558
50,0.5560,1.3862,1238.1279,1238.1279,2476.2558
51,0.5577,1.3785,1238.1279,1238.1279,2476.2558
52,0.5578,1.3712,1238.1279,26854.1088,28092.2367
53,0.5593,1.3630,1238.1279,1238.1279,2476.2558
54,0.5609,1.3555,1238.1279,1238.1279,2476.2558
55,0.5629,1.3482,1238.1279,1238.1279,2476.2558
56,0.5640,1.3401,1238.1279,26854.1088,28092.2367
57,0.5660,1.3326,1238.1279,1238.1279,2476.2558
58,0.5683,1.3259,1238.1279,1238.1279,2476.2558
59,0.5706,1.3174,1238.1279,1238.1279,2476.2558
60,0.5701,1.3127,1238.1279,26854.1088,28092.2367
61,0.5722,1.3039,1238.1279,1238.1279,2476.2558
62,0.5737,1.2986,1238.1279,1238.1279,2476.2558
63,0.5757,1.2915,1238.1279,1238.1279,2476.2558
64,0.5775,1.2853,1238.1279,26854.1088,28092.2367
65,0.5792,1.2795,1238.1279,1238.1279,2476.2558
66,0.5809,1.2705,1238.1279,1238.1279,2476.2558
67,0.5819,1.2673,1238.1279,1238.1279,2476.2558
68,0.5824,1.2587,1238.1279,26854.1088,28092.2367
69,0.5832,1.2525,1238.1279,1238.1279,2476.2558
70,0.5848,1.2464,1238.1279,1238.1279,2476.2558
71,0.5863,1.2396,1238.1279,1238.1279,2476.2558
72,0.5872,1.2365,1238.1279,26854.1088,28092.2367
73,0.5879,1.2300,1238.1279,1238.1279,2476.2558
74,0.5892,1.2255,1238.1279,1238.1279,2476.2558
75,0.5908,1.2205,1238.1279,1238.1279,2476.2558
76,0.5930,1.2130,1238.1279,26854.1088,28092.2367
77,0.5936,1.2090,1238.1279,1238.1279,2476.2558
78,0.5954,1.2027,1238.1279,1238.1279,2476.2558
79,0.5963,1.1964,1238.1279,1238.1279,2476.2558
80,0.5951,1.1949,1238.1279,26854.1088,28092.2367
81,0.5968,1.1886,1238.1279,1238.1279,2476.2558
82,0.5985,1.1812,1238.1279,1238.1279,2476.2558
83,0.5995,1.1794,1238.1279,1238.1279,2476.2558
84,0.6001,1.1731,1238.1279,26854.1088,28092.2367
85,0.6012,1.1681,1238.1279,1238.1279,2476.2558
86,0.6021,1.1634,1238.1279,1238.1279,2476.2558
87,0.6035,1.1585,1238.1279,1238.1279,2476.2558
88,0.6026,1.1551,1238.1279,26854.1088,28092.2367
89,0.6042,1.1491,1238.1279,1238.1279,2476.2558
90,0.6052,1.1452,1238.1279,1238.1279,2476.2558
91,0.6063,1.1418,1238.1279,1238.1279,2476.2558
92,0.6061,1.1386,1238.1279,26854.1088,28092.2367
93,0.6075,1.1331,1238.1279,1238.1279,2476.2558
94,0.6082,1.1277,1238.1279,1238.1279,2476.2558
95,0.6096,1.1250,1238.1279,1238.1279,2476.2558
96,0.6126,1.1190,1238.1279,26854.1088,28092.2367
97,0.6129,1.1153,1238.1279,1238.1279,2476.2558
98,0.6145,1.1105,1238.1279,1238.1279,2476.2558
99,0.6157,1.1098,1238.1279,1238.1279,2476.2558
100,0.6141,1.1062,1238.1279,26854.1088,28092.2367
