round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
1,0.0999,,2.3031,0.0999,,2.3031,0.00,196.36,196.36
2,0.1498,,2.3645,0.8184,,0.4127,196.36,196.36,392.73
3,0.1378,,2.3495,0.8197,,0.4040,196.36,196.36,392.73
4,0.1330,,2.3486,0.8175,,0.4054,196.36,196.36,392.73
5,0.1345,,2.3495,0.8196,,0.4014,196.36,196.36,392.73
6,0.1348,,2.3488,0.8196,,0.4001,196.36,196.36,392.73
7,0.1311,,2.3504,0.8191,,0.4016,196.36,196.36,392.73
8,0.1296,,2.3514,0.8189,,0.4009,196.36,196.36,392.73
9,0.1306,,2.3528,0.8181,,0.4024,196.36,196.36,392.73
10,0.1317,,2.3549,0.8196,,0.3996,196.36,196.36,392.73
11,0.1368,,2.3541,0.8200,,0.3994,196.36,196.36,392.73
12,0.1370,,2.3555,0.8205,,0.3968,196.36,196.36,392.73
13,0.1406,,2.3575,0.8208,,0.3987,196.36,196.36,392.73
14,0.1388,,2.3574,0.8194,,0.4001,196.36,196.36,392.73
15,0.1402,,2.3575,0.8202,,0.4002,196.36,196.36,392.73
16,0.1390,,2.3580,0.8205,,0.3982,196.36,196.36,392.73
17,0.1387,,2.3593,0.8204,,0.3980,196.36,196.36,392.73
18,0.1407,,2.3601,0.8208,,0.3994,196.36,196.36,392.73
19,0.1446,,2.3595,0.8202,,0.3988,196.36,196.36,392.73
20,0.1396,,2.3606,0.8201,,0.3978,196.36,196.36,392.73
21,0.1378,,2.3608,0.8210,,0.3959,196.36,196.36,392.73
22,0.1474,,2.3606,0.8200,,0.3989,196.36,196.36,392.73
23,0.1439,,2.3627,0.8195,,0.3986,196.36,196.36,392.73
24,0.1402,,2.3622,0.8195,,0.4000,196.36,196.36,392.73
25,0.1449,,2.3631,0.8209,,0.3959,196.36,196.36,392.73
26,0.1436,,2.3633,0.8201,,0.3980,196.36,196.36,392.73
27,0.1427,,2.3636,0.8202,,0.3986,196.36,196.36,392.73
28,0.1424,,2.3641,0.8191,,0.3993,196.36,196.36,392.73
29,0.1465,,2.3632,0.8202,,0.3990,196.36,196.36,392.73
30,0.1452,,2.3642,0.8200,,0.3972,196.36,196.36,392.73
31,0.1481,,2.3656,0.8193,,0.3999,196.36,196.36,392.73
32,0.1474,,2.3642,0.8198,,0.3980,196.36,196.36,392.73
33,0.1391,,2.3643,0.8194,,0.3989,196.36,196.36,392.73
34,0.1462,,2.3648,0.8209,,0.3974,196.36,196.36,392.73
35,0.1473,,2.3642,0.8209,,0.3978,196.36,196.36,392.73
36,0.1464,,2.3658,0.8204,,0.3990,196.36,196.36,392.73
