round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
0,0.4201,0.5620,0.1583,0.1502,0.1583,0.1305,1.6211,18.2527,31.2906,49.5433
1,0.5526,0.6287,0.1583,0.1438,0.1583,0.1289,1.3426,18.2527,18.2527,36.5054
2,0.5006,0.6545,0.1874,0.1663,0.1874,0.1321,1.2335,18.2527,31.2906,49.5433
3,0.5351,0.6671,0.1874,0.1665,0.1874,0.1342,1.1841,18.2527,18.2527,36.5054
4,0.5045,0.6783,0.1881,0.1754,0.1881,0.1362,1.1493,18.2527,31.2906,49.5433
5,0.5199,0.6893,0.1881,0.1768,0.1881,0.1383,1.1291,18.2527,18.2527,36.5054
6,0.5137,0.6962,0.2009,0.1854,0.2009,0.1397,1.1038,18.2527,31.2906,49.5433
7,0.5261,0.7048,0.2009,0.1861,0.2009,0.1413,1.0919,18.2527,18.2527,36.5054
8,0.5164,0.7108,0.2084,0.1925,0.2084,0.1424,1.0744,18.2527,31.2906,49.5433
9,0.5249,0.7178,0.2084,0.1929,0.2084,0.1437,1.0661,18.2527,18.2527,36.5054
10,0.5287,0.7211,0.2157,0.1987,0.2157,0.1444,1.0591,18.2527,31.2906,49.5433
11,0.5347,0.7234,0.2157,0.1985,0.2157,0.1448,1.0523,18.2527,18.2527,36.5054
12,0.5319,0.7256,0.2310,0.2037,0.2310,0.1453,1.0388,18.2527,31.2906,49.5433
13,0.5369,0.7272,0.2310,0.2034,0.2310,0.1456,1.0343,18.2527,18.2527,36.5054
14,0.5520,0.7285,0.2454,0.2106,0.2454,0.1460,1.0222,18.2527,31.2906,49.5433
15,0.5547,0.7313,0.2454,0.2100,0.2454,0.1465,1.0181,18.2527,18.2527,36.5054
16,0.5437,0.7350,0.2491,0.2170,0.2491,0.1471,1.0103,18.2527,31.2906,49.5433
17,0.5477,0.7365,0.2491,0.2168,0.2491,0.1474,1.0072,18.2527,18.2527,36.5054
18,0.5518,0.7388,0.2560,0.2229,0.2560,0.1479,0.9997,18.2527,31.2906,49.5433
19,0.5554,0.7415,0.2560,0.2229,0.2560,0.1483,0.9976,18.2527,18.2527,36.5054
20,0.5566,0.7431,0.2637,0.2284,0.2637,0.1487,0.9899,18.2527,31.2906,49.5433
