round,cluster_id,accuracy,samples
0,0,0.5350,2000
0,1,0.4790,2000
0,2,0.3350,2000
0,3,0.4560,1500
0,4,0.2830,1000
0,5,0.3280,500
0,6,0.4420,500
0,7,0.3020,500
1,0,0.6045,2000
1,1,0.5620,2000
1,2,0.6045,2000
1,3,0.5687,1500
1,4,0.4150,1000
1,5,0.4540,500
1,6,0.5560,500
1,7,0.4220,500
2,0,0.5455,2000
2,1,0.5360,2000
2,2,0.5280,1500
2,3,0.5595,2000
2,4,0.3327,1500
2,7,0.3420,500
2,8,0.5240,500
3,0,0.5610,2000
3,1,0.5615,2000
3,2,0.5773,1500
3,3,0.5875,2000
3,4,0.3873,1500
3,7,0.3760,500
3,8,0.5920,500
4,0,0.5180,2000
4,1,0.5460,2000
4,2,0.5120,500
4,3,0.5720,2000
4,4,0.3555,2000
4,8,0.5340,1000
4,9,0.5440,500
5,0,0.5280,2000
5,1,0.5575,2000
5,2,0.5140,500
5,3,0.5905,2000
5,4,0.3820,2000
5,8,0.5450,1000
5,9,0.5620,500
6,0,0.4965,2000
6,1,0.5630,2000
6,3,0.5960,2000
6,4,0.3655,2000
6,8,0.5393,1500
6,9,0.5720,500
7,0,0.5045,2000
7,1,0.5705,2000
7,3,0.6070,2000
7,4,0.3860,2000
7,8,0.5533,1500
7,9,0.5900,500
8,0,0.4890,2000
8,1,0.5670,2000
8,3,0.6270,2000
8,4,0.3513,1500
8,8,0.5547,1500
8,10,0.3260,500
8,11,0.5520,500
9,0,0.4965,2000
9,1,0.5705,2000
9,3,0.6335,2000
9,4,0.3647,1500
9,8,0.5680,1500
9,10,0.3380,500
9,11,0.5600,500
10,0,0.4753,1500
10,1,0.5710,1000
10,3,0.6455,2000
10,4,0.3687,1500
10,8,0.5813,1500
10,12,0.5900,500
10,13,0.4800,500
10,14,0.3420,500
10,15,0.5810,1000
11,0,0.4780,1500
11,1,0.5770,1000
11,3,0.6475,2000
11,4,0.3807,1500
11,8,0.5893,1500
11,12,0.5900,500
11,13,0.4980,500
11,14,0.3600,500
11,15,0.5790,1000
12,0,0.4730,2000
12,1,0.5580,1000
12,3,0.6570,2000
12,4,0.3600,2000
12,8,0.5780,2000
12,15,0.6250,1000
13,0,0.4775,2000
13,1,0.5690,1000
13,3,0.6605,2000
13,4,0.3660,2000
13,8,0.5815,2000
13,15,0.6290,1000
14,0,0.4885,2000
14,1,0.5600,500
14,3,0.6520,2000
14,4,0.3960,1000
14,8,0.6220,1500
14,15,0.6253,1500
14,16,0.6060,500
14,17,0.3890,1000
15,0,0.4930,2000
15,1,0.5640,500
15,3,0.6535,2000
15,4,0.3990,1000
15,8,0.6280,1500
15,15,0.6247,1500
15,16,0.6060,500
15,17,0.3910,1000
16,0,0.4715,2000
16,3,0.6495,2000
16,4,0.3825,2000
16,8,0.6025,2000
16,15,0.6125,2000
17,0,0.4735,2000
17,3,0.6550,2000
17,4,0.3870,2000
17,8,0.6090,2000
17,15,0.6140,2000
18,0,0.4750,2000
18,3,0.6510,1000
18,4,0.4025,2000
18,8,0.6190,1000
18,15,0.6095,2000
18,16,0.6320,500
18,17,0.6580,1000
18,18,0.6000,500
19,0,0.4790,2000
19,3,0.6530,1000
19,4,0.4060,2000
19,8,0.6230,1000
19,15,0.6115,2000
19,16,0.6440,500
19,17,0.6610,1000
19,18,0.6040,500
20,0,0.4870,2000
20,3,0.6473,1500
20,4,0.4120,2000
20,8,0.6235,2000
20,15,0.6060,2000
20,17,0.6760,500
