round,cluster_id,accuracy,samples
0,0,0.3845,2000
0,1,0.5710,2000
0,2,0.4940,1500
0,3,0.4853,1500
0,4,0.3210,1000
0,5,0.3720,500
0,6,0.3260,500
0,7,0.4700,500
0,8,0.5100,500
1,0,0.6635,2000
1,1,0.6275,2000
1,2,0.5980,1500
1,3,0.5807,1500
1,4,0.4630,1000
1,5,0.4820,500
1,6,0.4580,500
1,7,0.5840,500
1,8,0.6200,500
2,0,0.7193,1500
2,1,0.6390,2000
2,2,0.6425,2000
2,3,0.6325,2000
2,4,0.5407,1500
2,6,0.5160,500
2,9,0.6940,500
3,0,0.7447,1500
3,1,0.6475,2000
3,2,0.6600,2000
3,3,0.6500,2000
3,4,0.5653,1500
3,6,0.5540,500
3,9,0.7100,500
4,0,0.7700,500
4,1,0.6555,2000
4,2,0.6770,2000
4,3,0.6625,2000
4,4,0.5915,2000
4,9,0.7270,1000
4,10,0.7560,500
5,0,0.7740,500
5,1,0.6615,2000
5,2,0.6845,2000
5,3,0.6690,2000
5,4,0.6145,2000
5,9,0.7400,1000
5,10,0.7620,500
6,0,0.7820,500
6,1,0.6815,2000
6,2,0.6935,2000
6,3,0.6795,2000
6,4,0.6330,2000
6,9,0.7567,1500
7,0,0.7900,500
7,1,0.6885,2000
7,2,0.6995,2000
7,3,0.6850,2000
7,4,0.6455,2000
7,9,0.7660,1500
8,1,0.6960,2000
8,2,0.7040,1500
8,3,0.6935,2000
8,4,0.6553,1500
8,9,0.7760,1500
8,10,0.6520,500
8,11,0.7220,500
8,12,0.7840,500
9,1,0.6980,2000
9,2,0.7047,1500
9,3,0.7000,2000
9,4,0.6593,1500
9,9,0.7807,1500
9,10,0.6580,500
9,11,0.7280,500
9,12,0.7840,500
10,1,0.7060,1500
10,2,0.7067,1500
10,3,0.7080,2000
10,4,0.6687,1500
10,9,0.7940,1500
10,13,0.7640,500
10,14,0.6440,500
10,15,0.7020,500
10,16,0.7500,500
11,1,0.7133,1500
11,2,0.7107,1500
11,3,0.7125,2000
11,4,0.6720,1500
11,9,0.7947,1500
11,13,0.7640,500
11,14,0.6480,500
11,15,0.6980,500
11,16,0.7500,500
12,1,0.7115,2000
12,2,0.6970,1000
12,3,0.7190,2000
12,4,0.6730,2000
12,9,0.7870,2000
12,16,0.7510,1000
13,1,0.7120,2000
13,2,0.6990,1000
13,3,0.7220,2000
13,4,0.6745,2000
13,9,0.7900,2000
13,16,0.7540,1000
14,1,0.7050,1000
14,2,0.7325,2000
14,3,0.7280,2000
14,4,0.6860,1000
14,9,0.8013,1500
14,17,0.6650,1000
14,18,0.7680,500
14,19,0.7240,1000
15,1,0.7120,1000
15,2,0.7370,2000
15,3,0.7280,2000
15,4,0.6900,1000
15,9,0.8047,1500
15,17,0.6670,1000
15,18,0.7740,500
15,19,0.7230,1000
16,1,0.7170,2000
16,2,0.7390,2000
16,3,0.7330,2000
16,4,0.6980,1000
16,9,0.7920,1500
16,17,0.6670,1000
16,20,0.8220,500
17,1,0.7180,2000
17,2,0.7430,2000
17,3,0.7340,2000
17,4,0.6920,1000
17,9,0.7953,1500
17,17,0.6690,1000
17,20,0.8180,500
18,1,0.7195,2000
18,2,0.7425,2000
18,3,0.7340,1000
18,4,0.6840,2000
18,9,0.8090,1000
18,20,0.7980,1000
18,21,0.7430,1000
19,1,0.7195,2000
19,2,0.7450,2000
19,3,0.7370,1000
19,4,0.6810,2000
19,9,0.8090,1000
19,20,0.8010,1000
19,21,0.7510,1000
20,1,0.7220,2000
20,2,0.7475,2000
20,3,0.7447,1500
20,4,0.6880,2000
20,9,0.8080,2000
20,21,0.7580,500
