round,cluster_id,accuracy,samples
0,0,0.5590,1000
0,1,0.5880,500
0,2,0.6140,500
0,3,0.6210,1000
0,4,0.5920,500
0,5,0.5520,500
0,6,0.5460,500
0,7,0.5560,500
0,8,0.6260,500
0,9,0.5260,500
0,10,0.6740,500
0,11,0.6740,500
0,12,0.5660,500
0,13,0.6860,500
0,14,0.6540,500
0,15,0.5820,500
0,16,0.6200,500
0,17,0.6980,500
1,0,0.6340,1000
1,1,0.6300,500
1,2,0.6440,500
1,3,0.6460,1000
1,4,0.6460,500
1,5,0.5820,500
1,6,0.6520,500
1,7,0.6420,500
1,8,0.6460,500
1,9,0.5740,500
1,10,0.7040,500
1,11,0.7140,500
1,12,0.6000,500
1,13,0.7280,500
1,14,0.6780,500
1,15,0.6320,500
1,16,0.6520,500
1,17,0.7040,500
2,0,0.7060,1500
2,1,0.6600,1500
2,3,0.6580,500
2,4,0.7040,500
2,5,0.6280,500
2,7,0.7240,500
2,8,0.6960,1000
2,10,0.7533,1500
2,12,0.6730,1000
2,13,0.7540,500
2,14,0.7060,500
2,15,0.6520,500
3,0,0.7233,1500
3,1,0.6760,1500
3,3,0.6740,500
3,4,0.7300,500
3,5,0.6400,500
3,7,0.7380,500
3,8,0.7120,1000
3,10,0.7593,1500
3,12,0.6930,1000
3,13,0.7640,500
3,14,0.7060,500
3,15,0.6720,500
4,0,0.7130,1000
4,1,0.6980,1000
4,3,0.6780,1000
4,4,0.6800,1000
4,5,0.6100,500
4,7,0.7440,1000
4,8,0.6980,1000
4,10,0.7400,1000
4,12,0.6860,500
4,13,0.7240,1000
4,15,0.6500,1000
5,0,0.7150,1000
5,1,0.7020,1000
5,3,0.6880,1000
5,4,0.6900,1000
5,5,0.6100,500
5,7,0.7380,1000
5,8,0.7100,1000
5,10,0.7460,1000
5,12,0.6940,500
5,13,0.7330,1000
5,15,0.6460,1000
6,0,0.7280,1000
6,1,0.7210,1000
6,3,0.7020,500
6,4,0.7180,1000
6,5,0.6710,1000
6,7,0.7520,500
6,8,0.7160,1000
6,10,0.7490,1000
6,12,0.6940,500
6,13,0.7500,500
6,15,0.6740,500
6,16,0.7100,500
6,17,0.7520,500
6,18,0.7680,500
7,0,0.7370,1000
7,1,0.7290,1000
7,3,0.7060,500
7,4,0.7330,1000
7,5,0.6710,1000
7,7,0.7760,500
7,8,0.7290,1000
7,10,0.7560,1000
7,12,0.7240,500
7,13,0.7560,500
7,15,0.6660,500
7,16,0.7120,500
7,17,0.7560,500
7,18,0.7880,500
8,0,0.7420,500
8,1,0.7480,1000
8,3,0.7280,1000
8,4,0.7540,500
8,5,0.6860,500
8,7,0.7460,1000
8,8,0.7160,500
8,10,0.7760,500
8,12,0.7220,500
8,13,0.7820,500
8,15,0.6780,500
8,16,0.7160,500
8,17,0.7830,1000
8,18,0.7880,500
8,19,0.7340,500
8,20,0.6840,500
9,0,0.7360,500
9,1,0.7480,1000
9,3,0.7340,1000
9,4,0.7700,500
9,5,0.6560,500
9,7,0.7670,1000
9,8,0.7060,500
9,10,0.7920,500
9,12,0.7280,500
9,13,0.7880,500
9,15,0.6660,500
9,16,0.7300,500
9,17,0.7830,1000
9,18,0.8080,500
9,19,0.7660,500
9,20,0.6820,500
10,1,0.7590,1000
10,3,0.7480,500
10,4,0.7660,500
10,5,0.6920,500
10,7,0.7780,2000
10,8,0.7227,1500
10,10,0.8010,1000
10,12,0.7340,500
10,13,0.7860,500
10,15,0.6760,500
10,17,0.7720,500
10,19,0.7700,500
10,20,0.7060,500
11,1,0.7640,1000
11,3,0.7420,500
11,4,0.7760,500
11,5,0.6620,500
11,7,0.7855,2000
11,8,0.7300,1500
11,10,0.8060,1000
11,12,0.7400,500
11,13,0.7880,500
11,15,0.6640,500
11,17,0.7740,500
11,19,0.7560,500
11,20,0.6660,500
